Well,Reading,Temperature,A,B,Emission,Helix,Condition
A1,1,23.363574912,200,1000,0.217190703,J,Ecoli80
A1,2,23.831820688,200,1000,0.220206152,J,Ecoli80
A1,3,24.306024752,200,1000,0.222966758,J,Ecoli80
A1,4,24.783633552,200,1000,0.225768477,J,Ecoli80
A1,5,25.249609504,200,1000,0.228948691,J,Ecoli80
A1,6,25.7244756,200,1000,0.232196387,J,Ecoli80
A1,7,26.197166448,200,1000,0.235782168,J,Ecoli80
A1,8,26.66834408,200,1000,0.239302207,J,Ecoli80
A1,9,27.145290848,200,1000,0.243675547,J,Ecoli80
A1,10,27.615428144,200,1000,0.248163691,J,Ecoli80
A1,11,28.0888756,200,1000,0.252968848,J,Ecoli80
A1,12,28.56222848,200,1000,0.257454453,J,Ecoli80
A1,13,29.035959664,200,1000,0.262907891,J,Ecoli80
A1,14,29.511866096,200,1000,0.268563047,J,Ecoli80
A1,15,29.980017296,200,1000,0.274304219,J,Ecoli80
A1,16,30.453843056,200,1000,0.28069252,J,Ecoli80
A1,17,30.925493568,200,1000,0.287631875,J,Ecoli80
A1,18,31.400075936,200,1000,0.294289492,J,Ecoli80
A1,19,31.87617152,200,1000,0.30135,J,Ecoli80
A1,20,32.34999728,200,1000,0.308861719,J,Ecoli80
A1,21,32.81389256,200,1000,0.316424805,J,Ecoli80
A1,22,33.298310832,200,1000,0.325060117,J,Ecoli80
A1,23,33.767975248,200,1000,0.333747578,J,Ecoli80
A1,24,34.220899712,200,1000,0.342471719,J,Ecoli80
A1,25,34.697562752,200,1000,0.352216055,J,Ecoli80
A1,26,35.188128464,200,1000,0.362174336,J,Ecoli80
A1,27,35.658360336,200,1000,0.372709023,J,Ecoli80
A1,28,36.130862032,200,1000,0.38425918,J,Ecoli80
A1,29,36.603742032,200,1000,0.395808008,J,Ecoli80
A1,30,37.073784752,200,1000,0.408494688,J,Ecoli80
A1,31,37.547799664,200,1000,0.422871914,J,Ecoli80
A1,32,38.020017632,200,1000,0.438186562,J,Ecoli80
A1,33,38.493370512,200,1000,0.454745156,J,Ecoli80
A1,34,38.968047456,200,1000,0.471899062,J,Ecoli80
A1,35,39.440076272,200,1000,0.492928711,J,Ecoli80
A1,36,39.912483392,200,1000,0.515423516,J,Ecoli80
A1,37,40.386498304,200,1000,0.539842773,J,Ecoli80
A1,38,40.858621696,200,1000,0.566219219,J,Ecoli80
A1,39,41.332920336,200,1000,0.596840195,J,Ecoli80
A1,40,41.806273216,200,1000,0.628189648,J,Ecoli80
A1,41,42.277734576,200,1000,0.665486797,J,Ecoli80
A1,42,42.750425424,200,1000,0.703925,J,Ecoli80
A1,43,43.22245424,200,1000,0.745481797,J,Ecoli80
A1,44,43.695996272,200,1000,0.789722734,J,Ecoli80
A1,45,44.168497968,200,1000,0.835989375,J,Ecoli80
A1,46,44.640715936,200,1000,0.884149375,J,Ecoli80
A1,47,45.114825424,200,1000,0.936961094,J,Ecoli80
A1,48,45.587516272,200,1000,0.9890425,J,Ecoli80
A1,49,46.060490848,200,1000,1.043709766,J,Ecoli80
A1,50,46.532708816,200,1000,1.099952344,J,Ecoli80
A1,51,47.00596712,200,1000,1.153324609,J,Ecoli80
A1,52,47.476671872,200,1000,1.206623047,J,Ecoli80
A1,53,47.95409152,200,1000,1.256891562,J,Ecoli80
A1,54,48.424323392,200,1000,1.309636797,J,Ecoli80
A1,55,48.89843288,200,1000,1.357806875,J,Ecoli80
A1,56,49.371502032,200,1000,1.403335625,J,Ecoli80
A1,57,49.842679664,200,1000,1.444557031,J,Ecoli80
A1,58,50.31801864,200,1000,1.48520625,J,Ecoli80
A1,59,50.790804064,200,1000,1.523655156,J,Ecoli80
A1,60,51.26236,200,1000,1.55785625,J,Ecoli80
A1,61,51.734010512,200,1000,1.586614844,J,Ecoli80
A1,62,52.206512208,200,1000,1.615942656,J,Ecoli80
A1,63,52.680148816,200,1000,1.642410781,J,Ecoli80
A1,64,53.153217968,200,1000,1.663857344,J,Ecoli80
A1,65,53.627611184,200,1000,1.68563375,J,Ecoli80
A1,66,54.097937632,200,1000,1.702725312,J,Ecoli80
A1,67,54.571385088,200,1000,1.721484688,J,Ecoli80
A1,68,55.043603056,200,1000,1.735746406,J,Ecoli80
A1,69,55.518469152,200,1000,1.7488475,J,Ecoli80
A1,70,55.990403392,200,1000,1.7620275,J,Ecoli80
A1,71,56.463377968,200,1000,1.77357875,J,Ecoli80
A1,72,56.938149488,200,1000,1.783592031,J,Ecoli80
A1,73,57.41027288,200,1000,1.794207188,J,Ecoli80
A1,74,57.881450512,200,1000,1.801563594,J,Ecoli80
A1,75,58.35508712,200,1000,1.810668125,J,Ecoli80
A1,76,58.828156272,200,1000,1.819747344,J,Ecoli80
A1,77,59.303022368,200,1000,1.827616562,J,Ecoli80
A1,78,59.770984416,200,1000,1.835810312,J,Ecoli80
A1,79,60.24613424,200,1000,1.842696719,J,Ecoli80
A1,80,60.71996,200,1000,1.845414219,J,Ecoli80
A1,81,61.19284,200,1000,1.852145938,J,Ecoli80
A1,82,61.666949488,200,1000,1.856439688,J,Ecoli80
A1,83,62.13907288,200,1000,1.864813125,J,Ecoli80
A1,84,62.612520336,200,1000,1.870534219,J,Ecoli80
A1,85,63.084076272,200,1000,1.873302812,J,Ecoli80
A1,86,63.555726784,200,1000,1.877791406,J,Ecoli80
A1,87,64.028890512,200,1000,1.881359688,J,Ecoli80
A1,88,64.502243392,200,1000,1.874491406,J,Ecoli80
A1,89,64.975785424,200,1000,1.86632,J,Ecoli80
A1,90,65.448097968,200,1000,1.865169688,J,Ecoli80
A1,91,65.921356272,200,1000,1.86102375,J,Ecoli80
A1,92,66.39499288,200,1000,1.860626094,J,Ecoli80
A1,93,66.869196944,200,1000,1.861318281,J,Ecoli80
A1,94,67.340374576,200,1000,1.858245469,J,Ecoli80
A1,95,67.812403392,200,1000,1.855748125,J,Ecoli80
A1,96,68.286796608,200,1000,1.855542656,J,Ecoli80
A1,97,68.760433216,200,1000,1.856139062,J,Ecoli80
A1,98,69.23132712,200,1000,1.851942188,J,Ecoli80
A1,99,69.704585424,200,1000,1.853457969,J,Ecoli80
A1,100,70.17661424,200,1000,1.852590469,J,Ecoli80
A1,101,70.64902136,200,1000,1.853303438,J,Ecoli80
A1,102,71.121523056,200,1000,1.852410156,J,Ecoli80
A1,103,71.596767456,200,1000,1.852329844,J,Ecoli80
A1,104,72.068512544,200,1000,1.849694844,J,Ecoli80
A1,105,72.542338304,200,1000,1.849099844,J,Ecoli80
A1,106,73.01484,200,1000,1.847042188,J,Ecoli80
A1,107,73.486395936,200,1000,1.8459725,J,Ecoli80
A1,108,73.960978304,200,1000,1.845243594,J,Ecoli80
A1,109,74.432912544,200,1000,1.843690625,J,Ecoli80
A1,110,74.907494912,200,1000,1.842037656,J,Ecoli80
A1,111,75.378956272,200,1000,1.839483438,J,Ecoli80
A1,112,75.85117424,200,1000,1.837370781,J,Ecoli80
A1,113,76.32452712,200,1000,1.833568906,J,Ecoli80
A1,114,76.797690848,200,1000,1.832242031,J,Ecoli80
A1,115,77.270949152,200,1000,1.829743438,J,Ecoli80
A1,116,77.743450848,200,1000,1.826424688,J,Ecoli80
A1,117,78.216236272,200,1000,1.824774531,J,Ecoli80
A1,118,78.687603056,200,1000,1.821395781,J,Ecoli80
A1,119,79.162847456,200,1000,1.817859688,J,Ecoli80
A1,120,79.636200336,200,1000,1.815280156,J,Ecoli80
A1,121,80.109080336,200,1000,1.811346719,J,Ecoli80
A2,1,23.363574912,200,800,0.25905332,J,Ecoli80
A2,2,23.831820688,200,800,0.2625025,J,Ecoli80
A2,3,24.306024752,200,800,0.266180781,J,Ecoli80
A2,4,24.783633552,200,800,0.269853066,J,Ecoli80
A2,5,25.249609504,200,800,0.273857773,J,Ecoli80
A2,6,25.7244756,200,800,0.278000508,J,Ecoli80
A2,7,26.197166448,200,800,0.282559961,J,Ecoli80
A2,8,26.66834408,200,800,0.28701125,J,Ecoli80
A2,9,27.145290848,200,800,0.291803223,J,Ecoli80
A2,10,27.615428144,200,800,0.296547031,J,Ecoli80
A2,11,28.0888756,200,800,0.301740293,J,Ecoli80
A2,12,28.56222848,200,800,0.306266621,J,Ecoli80
A2,13,29.035959664,200,800,0.312721113,J,Ecoli80
A2,14,29.511866096,200,800,0.319047461,J,Ecoli80
A2,15,29.980017296,200,800,0.325879316,J,Ecoli80
A2,16,30.453843056,200,800,0.332701133,J,Ecoli80
A2,17,30.925493568,200,800,0.340217031,J,Ecoli80
A2,18,31.400075936,200,800,0.348218594,J,Ecoli80
A2,19,31.87617152,200,800,0.356172695,J,Ecoli80
A2,20,32.34999728,200,800,0.364127695,J,Ecoli80
A2,21,32.81389256,200,800,0.373339648,J,Ecoli80
A2,22,33.298310832,200,800,0.382835625,J,Ecoli80
A2,23,33.767975248,200,800,0.392611953,J,Ecoli80
A2,24,34.220899712,200,800,0.402695352,J,Ecoli80
A2,25,34.697562752,200,800,0.413023984,J,Ecoli80
