Well,Reading,Temperature,A,B,Emission,Helix,Condition
A1,1,23.36253458,200,1000,0.3724425,H,Monovalent
A1,2,23.8309695,200,1000,0.376203125,H,Monovalent
A1,3,24.30432238,200,1000,0.379688984,H,Monovalent
A1,4,24.77881018,200,1000,0.382553047,H,Monovalent
A1,5,25.25481118,200,1000,0.387145977,H,Monovalent
A1,6,25.72693458,200,1000,0.390408789,H,Monovalent
A1,7,26.1973556,200,1000,0.394587617,H,Monovalent
A1,8,26.67231627,200,1000,0.399006289,H,Monovalent
A1,9,27.14283187,200,1000,0.404621641,H,Monovalent
A1,10,27.61788712,200,1000,0.411095703,H,Monovalent
A1,11,28.09095627,200,1000,0.418184922,H,Monovalent
A1,12,28.56771389,200,1000,0.4256375,H,Monovalent
A1,13,29.03624339,200,1000,0.435107383,H,Monovalent
A1,14,29.51092034,200,1000,0.444406641,H,Monovalent
A1,15,29.9855027,200,1000,0.456062891,H,Monovalent
A1,16,30.45110035,200,1000,0.468262227,H,Monovalent
A1,17,30.92965491,200,1000,0.482815156,H,Monovalent
A1,18,31.40527762,200,1000,0.497990273,H,Monovalent
A1,19,31.8809949,200,1000,0.51666793,H,Monovalent
A1,20,32.34384984,200,1000,0.535696719,H,Monovalent
A1,21,32.82089118,200,1000,0.55945668,H,Monovalent
A1,22,33.29263627,200,1000,0.583715938,H,Monovalent
A1,23,33.76712406,200,1000,0.612490078,H,Monovalent
A1,24,34.23953118,200,1000,0.643779883,H,Monovalent
A1,25,34.70938475,200,1000,0.678954766,H,Monovalent
A1,26,35.18500746,200,1000,0.71872125,H,Monovalent
A1,27,35.65722542,200,1000,0.762105156,H,Monovalent
A1,28,36.12906509,200,1000,0.811563984,H,Monovalent
A1,29,36.60289085,200,1000,0.866817422,H,Monovalent
A1,30,37.07463594,200,1000,0.925332656,H,Monovalent
A1,31,37.54969118,200,1000,0.99156125,H,Monovalent
A1,32,38.02294949,200,1000,1.06483125,H,Monovalent
A1,33,38.49545118,200,1000,1.143030469,H,Monovalent
A1,34,38.96653424,200,1000,1.227768516,H,Monovalent
A1,35,39.44045458,200,1000,1.3197175,H,Monovalent
A1,36,39.91399661,200,1000,1.420735781,H,Monovalent
A1,37,40.38583627,200,1000,1.52579375,H,Monovalent
A1,38,40.8586217,200,1000,1.635169688,H,Monovalent
A1,39,41.33093424,200,1000,1.750349219,H,Monovalent
A1,40,41.80447627,200,1000,1.869569844,H,Monovalent
A1,41,42.27849118,200,1000,1.993081719,H,Monovalent
A1,42,42.75070915,200,1000,2.120524531,H,Monovalent
A1,43,43.22387288,200,1000,2.243331094,H,Monovalent
A1,44,43.69410475,200,1000,2.366039375,H,Monovalent
A1,45,44.16840339,200,1000,2.489640938,H,Monovalent
A1,46,44.64137797,200,1000,2.6094775,H,Monovalent
A1,47,45.11387966,200,1000,2.728761875,H,Monovalent
A1,48,45.58893491,200,1000,2.840134375,H,Monovalent
A1,49,46.05850475,200,1000,2.943860625,H,Monovalent
A1,50,46.53166848,200,1000,3.044350625,H,Monovalent
A1,51,47.00492678,200,1000,3.131805625,H,Monovalent
A1,52,47.47846882,200,1000,3.216473438,H,Monovalent
A1,53,47.95153797,200,1000,3.2874575,H,Monovalent
A1,54,48.42612034,200,1000,3.354986875,H,Monovalent
A1,55,48.89682509,200,1000,3.411135312,H,Monovalent
A1,56,49.37055627,200,1000,3.45942875,H,Monovalent
A1,57,49.84154475,200,1000,3.503061562,H,Monovalent
