Well,Reading,Temperature,A,B,Emission,Helix,Condition
A1,1,23.36404779,200,1000,0.23666084,G,Monovalent
A1,2,23.83872474,200,1000,0.239315039,G,Monovalent
A1,3,24.30990237,200,1000,0.241021445,G,Monovalent
A1,4,24.7790939,200,1000,0.243013203,G,Monovalent
A1,5,25.25263594,200,1000,0.245015898,G,Monovalent
A1,6,25.72835322,200,1000,0.246807598,G,Monovalent
A1,7,26.20085491,200,1000,0.248719668,G,Monovalent
A1,8,26.67051933,200,1000,0.250916992,G,Monovalent
A1,9,27.1411295,200,1000,0.252871211,G,Monovalent
A1,10,27.61940034,200,1000,0.25486416,G,Monovalent
A1,11,28.0908617,200,1000,0.25730252,G,Monovalent
A1,12,28.56705186,200,1000,0.259177207,G,Monovalent
A1,13,29.03643254,200,1000,0.261565312,G,Monovalent
A1,14,29.50628611,200,1000,0.264267734,G,Monovalent
A1,15,29.98342203,200,1000,0.266671211,G,Monovalent
A1,16,30.45412678,200,1000,0.269258359,G,Monovalent
A1,17,30.92435866,200,1000,0.271910527,G,Monovalent
A1,18,31.40253491,200,1000,0.274888945,G,Monovalent
A1,19,31.88430506,200,1000,0.277751191,G,Monovalent
A1,20,32.34593051,200,1000,0.280916992,G,Monovalent
A1,21,32.8220261,200,1000,0.284176777,G,Monovalent
A1,22,33.2949061,200,1000,0.287890684,G,Monovalent
A1,23,33.76684034,200,1000,0.291868105,G,Monovalent
A1,24,34.24113898,200,1000,0.295132129,G,Monovalent
A1,25,34.71297864,200,1000,0.29968127,G,Monovalent
A1,26,35.18566949,200,1000,0.304325723,G,Monovalent
A1,27,35.65713085,200,1000,0.309307109,G,Monovalent
A1,28,36.13142949,200,1000,0.314662754,G,Monovalent
A1,29,36.60317458,200,1000,0.321299336,G,Monovalent
A1,30,37.07548712,200,1000,0.32784418,G,Monovalent
A1,31,37.54893458,200,1000,0.33564418,G,Monovalent
A1,32,38.02190915,200,1000,0.344732812,G,Monovalent
A1,33,38.49478915,200,1000,0.354005977,G,Monovalent
A1,34,38.96662882,200,1000,0.365134766,G,Monovalent
A1,35,39.44045458,200,1000,0.377320859,G,Monovalent
A1,36,39.91324,200,1000,0.392242461,G,Monovalent
A1,37,40.38716034,200,1000,0.408003125,G,Monovalent
A1,38,40.85975661,200,1000,0.425998672,G,Monovalent
A1,39,41.33074509,200,1000,0.447436875,G,Monovalent
A1,40,41.80598949,200,1000,0.470929648,G,Monovalent
A1,41,42.27603221,200,1000,0.497557305,G,Monovalent
A1,42,42.75118203,200,1000,0.528515039,G,Monovalent
A1,43,43.22368373,200,1000,0.562804062,G,Monovalent
A1,44,43.69505051,200,1000,0.600210352,G,Monovalent
A1,45,44.16745763,200,1000,0.643645195,G,Monovalent
A1,46,44.64147254,200,1000,0.69108625,G,Monovalent
A1,47,45.11482542,200,1000,0.746557266,G,Monovalent
A1,48,45.58798915,200,1000,0.806302422,G,Monovalent
A1,49,46.05982882,200,1000,0.873657188,G,Monovalent
A1,50,46.53450576,200,1000,0.947639922,G,Monovalent
A1,51,47.00435933,200,1000,1.026002656,G,Monovalent
A1,52,47.48017118,200,1000,1.110474062,G,Monovalent
A1,53,47.95011933,200,1000,1.204152031,G,Monovalent
A1,54,48.4247017,200,1000,1.304428984,G,Monovalent
A1,55,48.89777085,200,1000,1.40677125,G,Monovalent
A1,56,49.37178576,200,1000,1.520252031,G,Monovalent
A1,57,49.8433417,200,1000,1.632473594,G,Monovalent
A1,58,50.31537051,200,1000,1.757576094,G,Monovalent
A1,59,50.78872339,200,1000,1.880654531,G,Monovalent
A1,60,51.26264373,200,1000,2.003294062,G,Monovalent
A1,61,51.73495627,200,1000,2.1245125,G,Monovalent
A1,62,52.20689051,200,1000,2.246031562,G,Monovalent
A1,63,52.68194576,200,1000,2.362386094,G,Monovalent
A1,64,53.15558237,200,1000,2.477298125,G,Monovalent
A1,65,53.62808406,200,1000,2.586715156,G,Monovalent
A1,66,54.10105864,200,1000,2.690271562,G,Monovalent
A1,67,54.57233085,200,1000,2.785905312,G,Monovalent
A1,68,55.0454,200,1000,2.876004062,G,Monovalent
A1,69,55.51733424,200,1000,2.950975938,G,Monovalent
A1,70,55.99059254,200,1000,3.028792812,G,Monovalent
A1,71,56.46347254,200,1000,3.093384062,G,Monovalent
A1,72,56.93805491,200,1000,3.152496562,G,Monovalent
A1,73,57.40951627,200,1000,3.193690625,G,Monovalent
A1,74,57.88343661,200,1000,3.23722375,G,Monovalent
A1,75,58.35565458,200,1000,3.271384375,G,Monovalent
A1,76,58.82853458,200,1000,3.298315312,G,Monovalent
A1,77,59.29952306,200,1000,3.317343125,G,Monovalent
A1,78,59.77211933,200,1000,3.335042812,G,Monovalent
A1,79,60.24632339,200,1000,3.345257188,G,Monovalent
A1,80,60.72024373,200,1000,3.349172812,G,Monovalent
A1,81,61.19369118,200,1000,3.355470938,G,Monovalent
A1,82,61.66477424,200,1000,3.348788125,G,Monovalent
A1,83,62.13926203,200,1000,3.330687188,G,Monovalent
A1,84,62.61148,200,1000,3.31718125,G,Monovalent
