Well,Reading,Temperature,A,B,Emission,Helix,Condition
D1,1,23.36054848,200,1000,0.168393711,I,NTPCM
D1,2,23.83267187,200,1000,0.16898125,I,NTPCM
D1,3,24.30611933,200,1000,0.169904043,I,NTPCM
D1,4,24.78003966,200,1000,0.170521953,I,NTPCM
D1,5,25.25263594,200,1000,0.170432188,I,NTPCM
D1,6,25.72873152,200,1000,0.170810723,I,NTPCM
D1,7,26.19924712,200,1000,0.172013164,I,NTPCM
D1,8,26.67591016,200,1000,0.172723809,I,NTPCM
D1,9,27.14491254,200,1000,0.173182148,I,NTPCM
D1,10,27.61750882,200,1000,0.173898047,I,NTPCM
D1,11,28.08660578,200,1000,0.175541016,I,NTPCM
D1,12,28.56629525,200,1000,0.176459043,I,NTPCM
D1,13,29.03567594,200,1000,0.177609258,I,NTPCM
D1,14,29.5055295,200,1000,0.178517148,I,NTPCM
D1,15,29.97576138,200,1000,0.179275664,I,NTPCM
D1,16,30.45715322,200,1000,0.180540723,I,NTPCM
D1,17,30.92662848,200,1000,0.18172332,I,NTPCM
D1,18,31.40319694,200,1000,0.18251457,I,NTPCM
D1,19,31.87692813,200,1000,0.18377498,I,NTPCM
D1,20,32.33713494,200,1000,0.185180859,I,NTPCM
D1,21,32.82268813,200,1000,0.186200195,I,NTPCM
D1,22,33.28554307,200,1000,0.187209824,I,NTPCM
D1,23,33.76759694,200,1000,0.188215234,I,NTPCM
D1,24,34.23773424,200,1000,0.190219023,I,NTPCM
D1,25,34.70995221,200,1000,0.19168166,I,NTPCM
D1,26,35.18548034,200,1000,0.192604766,I,NTPCM
D1,27,35.6569417,200,1000,0.194268379,I,NTPCM
D1,28,36.13048373,200,1000,0.195669863,I,NTPCM
D1,29,36.60412034,200,1000,0.197597012,I,NTPCM
D1,30,37.07548712,200,1000,0.199348262,I,NTPCM
D1,31,37.54770509,200,1000,0.201559668,I,NTPCM
D1,32,38.02124712,200,1000,0.20384873,I,NTPCM
D1,33,38.49573491,200,1000,0.205694746,I,NTPCM
D1,34,38.96719627,200,1000,0.207210254,I,NTPCM
D1,35,39.43856306,200,1000,0.210589473,I,NTPCM
D1,36,39.91352373,200,1000,0.213062051,I,NTPCM
D1,37,40.38394475,200,1000,0.21614125,I,NTPCM
D1,38,40.85985118,200,1000,0.219030332,I,NTPCM
D1,39,41.33235288,200,1000,0.222495371,I,NTPCM
D1,40,41.80390882,200,1000,0.22549457,I,NTPCM
D1,41,42.27631594,200,1000,0.228613574,I,NTPCM
D1,42,42.7501417,200,1000,0.232058008,I,NTPCM
D1,43,43.22235966,200,1000,0.235412441,I,NTPCM
D1,44,43.69656373,200,1000,0.239049629,I,NTPCM
D1,45,44.16774136,200,1000,0.242655254,I,NTPCM
D1,46,44.64270203,200,1000,0.246189297,I,NTPCM
D1,47,45.11520373,200,1000,0.250490195,I,NTPCM
D1,48,45.58761085,200,1000,0.254259219,I,NTPCM
D1,49,46.05935594,200,1000,0.258028008,I,NTPCM
D1,50,46.53195221,200,1000,0.262350547,I,NTPCM
D1,51,47.00644,200,1000,0.266233027,I,NTPCM
