# Chi2 Rg SupportVolume
4.17362e+04 1.14880e+02 7.55261e+06
3.20083e+00 1.16830e+02 7.55261e+06
3.17569e+00 1.17330e+02 7.55261e+06
3.15152e+00 1.17286e+02 7.55261e+06
3.12809e+00 1.17035e+02 7.55261e+06
3.10521e+00 1.16850e+02 7.55261e+06
3.08262e+00 1.16634e+02 7.55261e+06
3.06037e+00 1.16431e+02 7.55261e+06
3.03842e+00 1.16240e+02 7.55261e+06
3.01677e+00 1.16030e+02 7.55261e+06
2.99553e+00 1.15811e+02 7.55261e+06
2.97459e+00 1.15551e+02 7.55261e+06
2.95394e+00 1.15288e+02 7.55261e+06
2.93357e+00 1.15008e+02 7.55261e+06
2.91340e+00 1.14714e+02 7.55261e+06
2.89335e+00 1.14431e+02 7.55261e+06
2.87343e+00 1.14141e+02 7.55261e+06
2.85365e+00 1.13859e+02 7.55261e+06
2.83419e+00 1.13587e+02 7.55261e+06
2.81509e+00 1.13319e+02 7.55261e+06
2.79619e+00 1.13060e+02 7.55261e+06
2.77743e+00 1.12806e+02 7.55261e+06
2.75887e+00 1.12547e+02 7.55261e+06
2.74047e+00 1.12288e+02 7.55261e+06
2.72223e+00 1.12031e+02 7.55261e+06
2.70413e+00 1.11769e+02 7.55261e+06
2.68625e+00 1.11504e+02 7.55261e+06
2.66856e+00 1.11245e+02 7.55261e+06
2.65102e+00 1.10985e+02 7.55261e+06
2.63364e+00 1.10727e+02 7.55261e+06
2.61638e+00 1.10475e+02 7.55261e+06
2.59927e+00 1.10229e+02 7.55261e+06
2.58232e+00 1.09990e+02 7.55261e+06
2.56550e+00 1.09760e+02 7.55261e+06
2.54879e+00 1.09534e+02 7.55261e+06
2.53220e+00 1.09311e+02 7.55261e+06
2.51581e+00 1.09091e+02 7.55261e+06
2.49956e+00 1.08876e+02 7.55261e+06
2.48346e+00 1.08666e+02 7.55261e+06
2.46757e+00 1.08463e+02 7.55261e+06
2.45187e+00 1.08267e+02 7.55261e+06
2.43631e+00 1.08074e+02 7.55261e+06
2.42085e+00 1.07881e+02 7.55261e+06
2.40551e+00 1.07695e+02 7.55261e+06
2.39036e+00 1.07514e+02 7.55261e+06
2.37535e+00 1.07334e+02 7.55261e+06
2.36047e+00 1.07160e+02 7.55261e+06
2.34572e+00 1.06988e+02 7.55261e+06
2.33114e+00 1.06820e+02 7.55261e+06
2.31673e+00 1.06656e+02 7.55261e+06
2.30244e+00 1.06494e+02 7.55261e+06
2.28830e+00 1.06336e+02 7.55261e+06
2.27432e+00 1.06181e+02 7.55261e+06
2.26048e+00 1.06028e+02 7.55261e+06
2.24677e+00 1.05877e+02 7.55261e+06
2.23321e+00 1.05729e+02 7.55261e+06
2.21973e+00 1.05583e+02 7.55261e+06
2.20633e+00 1.05441e+02 7.55261e+06
2.19310e+00 1.05301e+02 7.55261e+06
2.18002e+00 1.05161e+02 7.55261e+06
2.16714e+00 1.05025e+02 7.55261e+06
2.15441e+00 1.04892e+02 7.55261e+06
2.14180e+00 1.04761e+02 7.55261e+06
2.12935e+00 1.04633e+02 7.55261e+06
2.11699e+00 1.04506e+02 7.55261e+06
2.10469e+00 1.04381e+02 7.55261e+06
2.09248e+00 1.04256e+02 7.55261e+06
2.08041e+00 1.04132e+02 7.55261e+06
2.06844e+00 1.04010e+02 7.55261e+06
2.05655e+00 1.03889e+02 7.55261e+06
2.04476e+00 1.03770e+02 7.55261e+06
2.03312e+00 1.03653e+02 7.55261e+06
2.02156e+00 1.03538e+02 7.55261e+06
2.01008e+00 1.03424e+02 7.55261e+06
1.99870e+00 1.03311e+02 7.55261e+06
1.98740e+00 1.03200e+02 7.55261e+06
1.97619e+00 1.03091e+02 7.55261e+06
1.96508e+00 1.02985e+02 7.55261e+06
1.95402e+00 1.02880e+02 7.55261e+06
1.94304e+00 1.02776e+02 7.55261e+06
1.93215e+00 1.02673e+02 7.55261e+06
1.92141e+00 1.02571e+02 7.55261e+06
1.91077e+00 1.02471e+02 7.55261e+06
1.90019e+00 1.02372e+02 7.55261e+06
1.88967e+00 1.02273e+02 7.55261e+06
1.87926e+00 1.02174e+02 7.55261e+06
