# Chi2 Rg SupportVolume
4.16455e+04 1.04781e+02 7.55261e+06
3.20040e+00 1.10055e+02 7.55261e+06
3.17631e+00 1.10896e+02 7.55261e+06
3.15296e+00 1.11173e+02 7.55261e+06
3.12981e+00 1.11289e+02 7.55261e+06
3.10683e+00 1.11265e+02 7.55261e+06
3.08410e+00 1.11146e+02 7.55261e+06
3.06186e+00 1.11001e+02 7.55261e+06
3.04006e+00 1.10892e+02 7.55261e+06
3.01865e+00 1.10814e+02 7.55261e+06
2.99761e+00 1.10762e+02 7.55261e+06
2.97695e+00 1.10745e+02 7.55261e+06
2.95660e+00 1.10761e+02 7.55261e+06
2.93662e+00 1.10802e+02 7.55261e+06
2.91695e+00 1.10847e+02 7.55261e+06
2.89761e+00 1.10916e+02 7.55261e+06
2.87855e+00 1.10999e+02 7.55261e+06
2.85978e+00 1.11090e+02 7.55261e+06
2.84134e+00 1.11195e+02 7.55261e+06
2.82332e+00 1.11319e+02 7.55261e+06
2.80557e+00 1.11448e+02 7.55261e+06
2.78823e+00 1.11584e+02 7.55261e+06
2.77128e+00 1.11729e+02 7.55261e+06
2.75460e+00 1.11884e+02 7.55261e+06
2.73815e+00 1.12041e+02 7.55261e+06
2.72197e+00 1.12197e+02 7.55261e+06
2.70602e+00 1.12357e+02 7.55261e+06
2.69027e+00 1.12520e+02 7.55261e+06
2.67472e+00 1.12689e+02 7.55261e+06
2.65946e+00 1.12858e+02 7.55261e+06
2.64440e+00 1.13029e+02 7.55261e+06
2.62949e+00 1.13205e+02 7.55261e+06
2.61474e+00 1.13382e+02 7.55261e+06
2.60018e+00 1.13559e+02 7.55261e+06
2.58573e+00 1.13736e+02 7.55261e+06
2.57143e+00 1.13913e+02 7.55261e+06
2.55731e+00 1.14089e+02 7.55261e+06
2.54339e+00 1.14264e+02 7.55261e+06
2.52960e+00 1.14437e+02 7.55261e+06
2.51598e+00 1.14609e+02 7.55261e+06
2.50252e+00 1.14780e+02 7.55261e+06
2.48920e+00 1.14948e+02 7.55261e+06
2.47597e+00 1.15113e+02 7.55261e+06
2.46291e+00 1.15271e+02 7.55261e+06
2.45002e+00 1.15428e+02 7.55261e+06
2.43724e+00 1.15585e+02 7.55261e+06
2.42453e+00 1.15740e+02 7.55261e+06
2.41191e+00 1.15896e+02 7.55261e+06
2.39939e+00 1.16048e+02 7.55261e+06
2.38700e+00 1.16198e+02 7.55261e+06
2.37479e+00 1.16346e+02 7.55261e+06
2.36272e+00 1.16493e+02 7.55261e+06
2.35077e+00 1.16639e+02 7.55261e+06
2.33892e+00 1.16783e+02 7.55261e+06
2.32716e+00 1.16925e+02 7.55261e+06
2.31548e+00 1.17064e+02 7.55261e+06
2.30386e+00 1.17199e+02 7.55261e+06
2.29234e+00 1.17331e+02 7.55261e+06
2.28089e+00 1.17461e+02 7.55261e+06
2.26954e+00 1.17590e+02 7.55261e+06
2.25829e+00 1.17717e+02 7.55261e+06
2.24717e+00 1.17841e+02 7.55261e+06
2.23614e+00 1.17962e+02 7.55261e+06
2.22520e+00 1.18082e+02 7.55261e+06
2.21431e+00 1.18200e+02 7.55261e+06
2.20348e+00 1.18315e+02 7.55261e+06
2.19272e+00 1.18428e+02 7.55261e+06
2.18203e+00 1.18538e+02 7.55261e+06
2.17140e+00 1.18647e+02 7.55261e+06
2.16086e+00 1.18755e+02 7.55261e+06
2.15043e+00 1.18859e+02 7.55261e+06
2.14010e+00 1.18962e+02 7.55261e+06
