"H","S","fmax","fmin","A","B","Well","Temperature","Reading","Emission"
-56.2,-0.1364,2,0.2,200,800,"B11",33,27,0.238817950390718
-56.2,-0.1364,2,0.2,200,1000,"B12",33,27,0.238583042883493
-56.2,-0.1364,2,0.2,200,0,"B1",33,27,1.96254102699865
-56.2,-0.1364,2,0.2,200,1,"B2",33,27,2.02693496342051
-56.2,-0.1364,2,0.2,200,10,"B3",33,27,1.91285812009578
-56.2,-0.1364,2,0.2,200,50,"B4",33,27,1.45961875440759
-56.2,-0.1364,2,0.2,200,100,"B5",33,27,1.1002225789675
-56.2,-0.1364,2,0.2,200,150,"B6",33,27,0.683481069048747
-56.2,-0.1364,2,0.2,200,200,"B7",33,27,0.136283023878209
-56.2,-0.1364,2,0.2,200,250,"B8",33,27,0.116170416345922
-56.2,-0.1364,2,0.2,200,400,"B9",33,27,0.18404851758707
-56.2,-0.1364,2,0.2,200,600,"B10",33,27,0.23558637176627
-56.2,-0.1364,2,0.2,200,800,"B11",33,27,0.226065421904978
-56.2,-0.1364,2,0.2,200,1000,"B12",33,27,0.195381148536597
-56.2,-0.1364,2,0.2,200,0,"A1",33.5,28,1.97770082368243
-56.2,-0.1364,2,0.2,200,1,"A2",33.5,28,1.9548692193613
-56.2,-0.1364,2,0.2,200,10,"A3",33.5,28,1.85387457298782
-56.2,-0.1364,2,0.2,200,50,"A4",33.5,28,1.56080830586508
-56.2,-0.1364,2,0.2,200,100,"A5",33.5,28,1.09636161432672
-56.2,-0.1364,2,0.2,200,150,"A6",33.5,28,0.63891799335685
-56.2,-0.1364,2,0.2,200,200,"A7",33.5,28,0.271158793833288
-56.2,-0.1364,2,0.2,200,250,"A8",33.5,28,0.16211497623668
-56.2,-0.1364,2,0.2,200,400,"A9",33.5,28,0.201831956876124
-56.2,-0.1364,2,0.2,200,600,"A10",33.5,28,0.093507675955914
-56.2,-0.1364,2,0.2,200,800,"A11",33.5,28,0.167376051370317
-56.2,-0.1364,2,0.2,200,1000,"A12",33.5,28,0.225197982148036
-56.2,-0.1364,2,0.2,200,0,"B1",33.5,28,1.94337196248691
-56.2,-0.1364,2,0.2,200,1,"B2",33.5,28,1.90872216048916
-56.2,-0.1364,2,0.2,200,10,"B3",33.5,28,1.89719170337857
-56.2,-0.1364,2,0.2,200,50,"B4",33.5,28,1.5914047662413
-56.2,-0.1364,2,0.2,200,100,"B5",33.5,28,1.0479777553396
-56.2,-0.1364,2,0.2,200,150,"B6",33.5,28,0.64397038188166
-56.2,-0.1364,2,0.2,200,200,"B7",33.5,28,0.160168415243131
-56.2,-0.1364,2,0.2,200,250,"B8",33.5,28,0.181197520382113
-56.2,-0.1364,2,0.2,200,400,"B9",33.5,28,0.308438056746081
-56.2,-0.1364,2,0.2,200,600,"B10",33.5,28,0.222569941878743
-56.2,-0.1364,2,0.2,200,800,"B11",33.5,28,0.244017661553423
-56.2,-0.1364,2,0.2,200,1000,"B12",33.5,28,0.179745059409599
-56.2,-0.1364,2,0.2,200,0,"B1",33.5,28,2.01336372541574
-56.2,-0.1364,2,0.2,200,1,"B2",33.5,28,1.95869560050173
-56.2,-0.1364,2,0.2,200,10,"B3",33.5,28,1.82988827963212
-56.2,-0.1364,2,0.2,200,50,"B4",33.5,28,1.61847358519475
-56.2,-0.1364,2,0.2,200,100,"B5",33.5,28,1.03350614817958
-56.2,-0.1364,2,0.2,200,150,"B6",33.5,28,0.633717300685515
-56.2,-0.1364,2,0.2,200,200,"B7",33.5,28,0.236093450939118
-56.2,-0.1364,2,0.2,200,250,"B8",33.5,28,0.223193902193525
-56.2,-0.1364,2,0.2,200,400,"B9",33.5,28,0.180662710434853
-56.2,-0.1364,2,0.2,200,600,"B10",33.5,28,0.297069524823911
-56.2,-0.1364,2,0.2,200,800,"B11",33.5,28,0.238429945133127
-56.2,-0.1364,2,0.2,200,1000,"B12",33.5,28,0.119230767982606
-56.2,-0.1364,2,0.2,200,0,"A1",34,29,2.0292772777928
-56.2,-0.1364,2,0.2,200,1,"A2",34,29,1.9505092638885
-56.2,-0.1364,2,0.2,200,10,"A3",34,29,1.99921563378203
-56.2,-0.1364,2,0.2,200,50,"A4",34,29,1.4461055224858
-56.2,-0.1364,2,0.2,200,100,"A5",34,29,1.13692990144177
-56.2,-0.1364,2,0.2,200,150,"A6",34,29,0.564304432811604
-56.2,-0.1364,2,0.2,200,200,"A7",34,29,0.117017598895217
-56.2,-0.1364,2,0.2,200,250,"A8",34,29,0.229747315814434
-56.2,-0.1364,2,0.2,200,400,"A9",34,29,0.25695562232102
-56.2,-0.1364,2,0.2,200,600,"A10",34,29,0.279052770615036
-56.2,-0.1364,2,0.2,200,800,"A11",34,29,0.300693147457638
-56.2,-0.1364,2,0.2,200,1000,"A12",34,29,0.132362073233978
-56.2,-0.1364,2,0.2,200,0,"B1",34,29,2.06624842668545
-56.2,-0.1364,2,0.2,200,1,"B2",34,29,1.97480567046186
-56.2,-0.1364,2,0.2,200,10,"B3",34,29,1.8924527693004
-56.2,-0.1364,2,0.2,200,50,"B4",34,29,1.48102536540766
-56.2,-0.1364,2,0.2,200,100,"B5",34,29,1.08167812032355
-56.2,-0.1364,2,0.2,200,150,"B6",34,29,0.632210350597182
-56.2,-0.1364,2,0.2,200,200,"B7",34,29,0.21282096644056
-56.2,-0.1364,2,0.2,200,250,"B8",34,29,0.198628585135384
-56.2,-0.1364,2,0.2,200,400,"B9",34,29,0.266247566029431
-56.2,-0.1364,2,0.2,200,600,"B10",34,29,0.194876989142041
-56.2,-0.1364,2,0.2,200,800,"B11",34,29,0.219228877949592
-56.2,-0.1364,2,0.2,200,1000,"B12",34,29,0.200553503226524
-56.2,-0.1364,2,0.2,200,0,"B1",34,29,1.97618001338524
-56.2,-0.1364,2,0.2,200,1,"B2",34,29,2.07958859763113
-56.2,-0.1364,2,0.2,200,10,"B3",34,29,2.00098908989981
-56.2,-0.1364,2,0.2,200,50,"B4",34,29,1.54947689539329
-56.2,-0.1364,2,0.2,200,100,"B5",34,29,1.0680792835712
-56.2,-0.1364,2,0.2,200,150,"B6",34,29,0.632507159582709
-56.2,-0.1364,2,0.2,200,200,"B7",34,29,0.149098293991814
-56.2,-0.1364,2,0.2,200,250,"B8",34,29,0.175978334188214
-56.2,-0.1364,2,0.2,200,400,"B9",34,29,0.188855723480802
-56.2,-0.1364,2,0.2,200,600,"B10",34,29,0.312963636621158
-56.2,-0.1364,2,0.2,200,800,"B11",34,29,0.240791329640268
-56.2,-0.1364,2,0.2,200,1000,"B12",34,29,0.221994342259109
-56.2,-0.1364,2,0.2,200,0,"A1",34.5,30,1.94705956014594
-56.2,-0.1364,2,0.2,200,1,"A2",34.5,30,2.04416721806196
-56.2,-0.1364,2,0.2,200,10,"A3",34.5,30,1.81712858083299
-56.2,-0.1364,2,0.2,200,50,"A4",34.5,30,1.47751612986266
-56.2,-0.1364,2,0.2,200,100,"A5",34.5,30,1.07334278813362
-56.2,-0.1364,2,0.2,200,150,"A6",34.5,30,0.648916211537659
-56.2,-0.1364,2,0.2,200,200,"A7",34.5,30,0.188759082977723
-56.2,-0.1364,2,0.2,200,250,"A8",34.5,30,0.177852683443424
-56.2,-0.1364,2,0.2,200,400,"A9",34.5,30,0.246755233063203
-56.2,-0.1364,2,0.2,200,600,"A10",34.5,30,0.15585232941065
-56.2,-0.1364,2,0.2,200,800,"A11",34.5,30,0.314863199963024
-56.2,-0.1364,2,0.2,200,1000,"A12",34.5,30,0.162471137509701
-56.2,-0.1364,2,0.2,200,0,"B1",34.5,30,2.06023958305533
-56.2,-0.1364,2,0.2,200,1,"B2",34.5,30,2.02715413275918
-56.2,-0.1364,2,0.2,200,10,"B3",34.5,30,1.94332520093625
-56.2,-0.1364,2,0.2,200,50,"B4",34.5,30,1.5307555211284
-56.2,-0.1364,2,0.2,200,100,"B5",34.5,30,1.0675206850744
-56.2,-0.1364,2,0.2,200,150,"B6",34.5,30,0.631386713159113
-56.2,-0.1364,2,0.2,200,200,"B7",34.5,30,0.312467295290931
-56.2,-0.1364,2,0.2,200,250,"B8",34.5,30,0.266276086536776
-56.2,-0.1364,2,0.2,200,400,"B9",34.5,30,0.16809837724223
-56.2,-0.1364,2,0.2,200,600,"B10",34.5,30,0.10155780574657
-56.2,-0.1364,2,0.2,200,800,"B11",34.5,30,0.0792838782940787
-56.2,-0.1364,2,0.2,200,1000,"B12",34.5,30,0.196268658030598
-56.2,-0.1364,2,0.2,200,0,"B1",34.5,30,2.07860279521828
-56.2,-0.1364,2,0.2,200,1,"B2",34.5,30,1.9883061997027
-56.2,-0.1364,2,0.2,200,10,"B3",34.5,30,1.8653321108329
-56.2,-0.1364,2,0.2,200,50,"B4",34.5,30,1.5699433898747
-56.2,-0.1364,2,0.2,200,100,"B5",34.5,30,1.12889999924752
-56.2,-0.1364,2,0.2,200,150,"B6",34.5,30,0.712253268184772
-56.2,-0.1364,2,0.2,200,200,"B7",34.5,30,0.225986484405917
-56.2,-0.1364,2,0.2,200,250,"B8",34.5,30,0.159901740102682
-56.2,-0.1364,2,0.2,200,400,"B9",34.5,30,0.19382190598969
-56.2,-0.1364,2,0.2,200,600,"B10",34.5,30,0.0897309750304968
-56.2,-0.1364,2,0.2,200,800,"B11",34.5,30,0.295578243823337
-56.2,-0.1364,2,0.2,200,1000,"B12",34.5,30,0.18245420415712
-56.2,-0.1364,2,0.2,200,0,"A1",35,31,1.97202409974844
-56.2,-0.1364,2,0.2,200,1,"A2",35,31,2.00597458693304
-56.2,-0.1364,2,0.2,200,10,"A3",35,31,1.84345043430897
-56.2,-0.1364,2,0.2,200,50,"A4",35,31,1.53718227290622
-56.2,-0.1364,2,0.2,200,100,"A5",35,31,1.17780445306861
-56.2,-0.1364,2,0.2,200,150,"A6",35,31,0.634979141453568
-56.2,-0.1364,2,0.2,200,200,"A7",35,31,0.255829520116015
-56.2,-0.1364,2,0.2,200,250,"A8",35,31,0.201736269120986
-56.2,-0.1364,2,0.2,200,400,"A9",35,31,0.148783261405707
-56.2,-0.1364,2,0.2,200,600,"A10",35,31,0.235150982100836
-56.2,-0.1364,2,0.2,200,800,"A11",35,31,0.187692652417032
-56.2,-0.1364,2,0.2,200,1000,"A12",35,31,0.170171150683415
-56.2,-0.1364,2,0.2,200,0,"B1",35,31,1.9733061980343
-56.2,-0.1364,2,0.2,200,1,"B2",35,31,1.90714745685953
-56.2,-0.1364,2,0.2,200,10,"B3",35,31,1.86741147048992
-56.2,-0.1364,2,0.2,200,50,"B4",35,31,1.54485766734096
-56.2,-0.1364,2,0.2,200,100,"B5",35,31,1.15115047541411
-56.2,-0.1364,2,0.2,200,150,"B6",35,31,0.738181657297468
-56.2,-0.1364,2,0.2,200,200,"B7",35,31,0.284474215739795
-56.2,-0.1364,2,0.2,200,250,"B8",35,31,0.236235304464107
-56.2,-0.1364,2,0.2,200,400,"B9",35,31,0.207947858678477
-56.2,-0.1364,2,0.2,200,600,"B10",35,31,0.202175194842938
-56.2,-0.1364,2,0.2,200,800,"B11",35,31,0.256541247501278
-56.2,-0.1364,2,0.2,200,1000,"B12",35,31,0.25863475195626
-56.2,-0.1364,2,0.2,200,0,"B1",35,31,2.12371482382174
-56.2,-0.1364,2,0.2,200,1,"B2",35,31,2.06160261262314
-56.2,-0.1364,2,0.2,200,10,"B3",35,31,1.85906144781585
-56.2,-0.1364,2,0.2,200,50,"B4",35,31,1.51392938033779
-56.2,-0.1364,2,0.2,200,100,"B5",35,31,1.12041713423317
-56.2,-0.1364,2,0.2,200,150,"B6",35,31,0.653991863946951
-56.2,-0.1364,2,0.2,200,200,"B7",35,31,0.244773181019146
-56.2,-0.1364,2,0.2,200,250,"B8",35,31,0.182470222850624
-56.2,-0.1364,2,0.2,200,400,"B9",35,31,0.22264485451436
-56.2,-0.1364,2,0.2,200,600,"B10",35,31,0.245133097900504
-56.2,-0.1364,2,0.2,200,800,"B11",35,31,0.240044534776339
-56.2,-0.1364,2,0.2,200,1000,"B12",35,31,0.120281858287623
-56.2,-0.1364,2,0.2,200,0,"A1",35.5,32,2.02213942262138
-56.2,-0.1364,2,0.2,200,1,"A2",35.5,32,1.99153527751842
-56.2,-0.1364,2,0.2,200,10,"A3",35.5,32,1.8670120903465
-56.2,-0.1364,2,0.2,200,50,"A4",35.5,32,1.54043258028755
-56.2,-0.1364,2,0.2,200,100,"A5",35.5,32,1.02347345709776
-56.2,-0.1364,2,0.2,200,150,"A6",35.5,32,0.62144715937064
-56.2,-0.1364,2,0.2,200,200,"A7",35.5,32,0.233127039630404
-56.2,-0.1364,2,0.2,200,250,"A8",35.5,32,0.204505751147741
-56.2,-0.1364,2,0.2,200,400,"A9",35.5,32,0.235031803343295
-56.2,-0.1364,2,0.2,200,600,"A10",35.5,32,0.176917564234745
-56.2,-0.1364,2,0.2,200,800,"A11",35.5,32,0.144400801098351
-56.2,-0.1364,2,0.2,200,1000,"A12",35.5,32,0.152367596799811
-56.2,-0.1364,2,0.2,200,0,"B1",35.5,32,1.97759851561943
-56.2,-0.1364,2,0.2,200,1,"B2",35.5,32,1.97611463678167
-56.2,-0.1364,2,0.2,200,10,"B3",35.5,32,1.88634716088424
-56.2,-0.1364,2,0.2,200,50,"B4",35.5,32,1.53420101877286
-56.2,-0.1364,2,0.2,200,100,"B5",35.5,32,1.12219185848004
-56.2,-0.1364,2,0.2,200,150,"B6",35.5,32,0.561514826175129
-56.2,-0.1364,2,0.2,200,200,"B7",35.5,32,0.191992199452194
-56.2,-0.1364,2,0.2,200,250,"B8",35.5,32,0.115295753514999
-56.2,-0.1364,2,0.2,200,400,"B9",35.5,32,0.169042158598502
-56.2,-0.1364,2,0.2,200,600,"B10",35.5,32,0.152533602205983
-56.2,-0.1364,2,0.2,200,800,"B11",35.5,32,0.261384333424546
-56.2,-0.1364,2,0.2,200,1000,"B12",35.5,32,0.246093481580053
-56.2,-0.1364,2,0.2,200,0,"B1",35.5,32,2.02274441393294
-56.2,-0.1364,2,0.2,200,1,"B2",35.5,32,1.95811356248843
-56.2,-0.1364,2,0.2,200,10,"B3",35.5,32,1.91791421215708
-56.2,-0.1364,2,0.2,200,50,"B4",35.5,32,1.55456654999354
-56.2,-0.1364,2,0.2,200,100,"B5",35.5,32,1.16070504785368
-56.2,-0.1364,2,0.2,200,150,"B6",35.5,32,0.693693964127772
-56.2,-0.1364,2,0.2,200,200,"B7",35.5,32,0.237239443351852
-56.2,-0.1364,2,0.2,200,250,"B8",35.5,32,0.153616438894038
-56.2,-0.1364,2,0.2,200,400,"B9",35.5,32,0.220857747115902
-56.2,-0.1364,2,0.2,200,600,"B10",35.5,32,0.253231947486149
-56.2,-0.1364,2,0.2,200,800,"B11",35.5,32,0.239836970880138
-56.2,-0.1364,2,0.2,200,1000,"B12",35.5,32,0.258220975142003
-56.2,-0.1364,2,0.2,200,0,"A1",36,33,1.99074809914308
-56.2,-0.1364,2,0.2,200,1,"A2",36,33,2.00603301210875
-56.2,-0.1364,2,0.2,200,10,"A3",36,33,1.90256457708536
-56.2,-0.1364,2,0.2,200,50,"A4",36,33,1.46555741996972
-56.2,-0.1364,2,0.2,200,100,"A5",36,33,1.13308547678707
-56.2,-0.1364,2,0.2,200,150,"A6",36,33,0.624859531832769
-56.2,-0.1364,2,0.2,200,200,"A7",36,33,0.265307838672632
-56.2,-0.1364,2,0.2,200,250,"A8",36,33,0.262306683107662
-56.2,-0.1364,2,0.2,200,400,"A9",36,33,0.226029466576434
-56.2,-0.1364,2,0.2,200,600,"A10",36,33,0.119529874724171
-56.2,-0.1364,2,0.2,200,800,"A11",36,33,0.240619261603076
-56.2,-0.1364,2,0.2,200,1000,"A12",36,33,0.164586776869174
-56.2,-0.1364,2,0.2,200,0,"B1",36,33,2.04591790223614
-56.2,-0.1364,2,0.2,200,1,"B2",36,33,2.06221332257962
-56.2,-0.1364,2,0.2,200,10,"B3",36,33,1.96088815639963
-56.2,-0.1364,2,0.2,200,50,"B4",36,33,1.59720763606231
-56.2,-0.1364,2,0.2,200,100,"B5",36,33,1.11628447268706
-56.2,-0.1364,2,0.2,200,150,"B6",36,33,0.662724733941581
-56.2,-0.1364,2,0.2,200,200,"B7",36,33,0.221958884898834
-56.2,-0.1364,2,0.2,200,250,"B8",36,33,0.14553372118531
-56.2,-0.1364,2,0.2,200,400,"B9",36,33,0.258257190686469
-56.2,-0.1364,2,0.2,200,600,"B10",36,33,0.290802432664476
-56.2,-0.1364,2,0.2,200,800,"B11",36,33,0.116178698706359
-56.2,-0.1364,2,0.2,200,1000,"B12",36,33,0.259093123964424
-56.2,-0.1364,2,0.2,200,0,"B1",36,33,1.97634216934456
-56.2,-0.1364,2,0.2,200,1,"B2",36,33,1.925110387488
-56.2,-0.1364,2,0.2,200,10,"B3",36,33,1.92246260697519
-56.2,-0.1364,2,0.2,200,50,"B4",36,33,1.52434020050239
-56.2,-0.1364,2,0.2,200,100,"B5",36,33,1.09542114137771
-56.2,-0.1364,2,0.2,200,150,"B6",36,33,0.668182947550142
-56.2,-0.1364,2,0.2,200,200,"B7",36,33,0.249592566581945
-56.2,-0.1364,2,0.2,200,250,"B8",36,33,0.181421698421352
-56.2,-0.1364,2,0.2,200,400,"B9",36,33,0.262224711005452
-56.2,-0.1364,2,0.2,200,600,"B10",36,33,0.18469686799738
-56.2,-0.1364,2,0.2,200,800,"B11",36,33,0.257224122649666
-56.2,-0.1364,2,0.2,200,1000,"B12",36,33,0.253716491766263
-56.2,-0.1364,2,0.2,200,0,"A1",36.5,34,1.99255075206289
-56.2,-0.1364,2,0.2,200,1,"A2",36.5,34,1.88256632578985
-56.2,-0.1364,2,0.2,200,10,"A3",36.5,34,1.89851610689558
-56.2,-0.1364,2,0.2,200,50,"A4",36.5,34,1.56046701119744
-56.2,-0.1364,2,0.2,200,100,"A5",36.5,34,1.06522451133856
-56.2,-0.1364,2,0.2,200,150,"A6",36.5,34,0.534137269964155
-56.2,-0.1364,2,0.2,200,200,"A7",36.5,34,0.185095457593766
-56.2,-0.1364,2,0.2,200,250,"A8",36.5,34,0.216342368805054
-56.2,-0.1364,2,0.2,200,400,"A9",36.5,34,0.238859839325295
-56.2,-0.1364,2,0.2,200,600,"A10",36.5,34,0.169360330570435
-56.2,-0.1364,2,0.2,200,800,"A11",36.5,34,0.143430021558548
-56.2,-0.1364,2,0.2,200,1000,"A12",36.5,34,0.20212891905184
-56.2,-0.1364,2,0.2,200,0,"B1",36.5,34,1.98151337863516
-56.2,-0.1364,2,0.2,200,1,"B2",36.5,34,1.99011005396509
-56.2,-0.1364,2,0.2,200,10,"B3",36.5,34,1.86142027751149
-56.2,-0.1364,2,0.2,200,50,"B4",36.5,34,1.51326878733897
-56.2,-0.1364,2,0.2,200,100,"B5",36.5,34,1.04418123538379
-56.2,-0.1364,2,0.2,200,150,"B6",36.5,34,0.676641570544005
-56.2,-0.1364,2,0.2,200,200,"B7",36.5,34,0.203138695313688
-56.2,-0.1364,2,0.2,200,250,"B8",36.5,34,0.165349481232223
-56.2,-0.1364,2,0.2,200,400,"B9",36.5,34,0.188405174314249
-56.2,-0.1364,2,0.2,200,600,"B10",36.5,34,0.205774046730243
-56.2,-0.1364,2,0.2,200,800,"B11",36.5,34,0.197436899370809
-56.2,-0.1364,2,0.2,200,1000,"B12",36.5,34,0.205988809101469
-56.2,-0.1364,2,0.2,200,0,"B1",36.5,34,1.98703552477346
-56.2,-0.1364,2,0.2,200,1,"B2",36.5,34,1.99163930699958
-56.2,-0.1364,2,0.2,200,10,"B3",36.5,34,1.88566891013682
-56.2,-0.1364,2,0.2,200,50,"B4",36.5,34,1.50162031304065
-56.2,-0.1364,2,0.2,200,100,"B5",36.5,34,1.10393844190975
-56.2,-0.1364,2,0.2,200,150,"B6",36.5,34,0.60729885085282
-56.2,-0.1364,2,0.2,200,200,"B7",36.5,34,0.229669346763747
-56.2,-0.1364,2,0.2,200,250,"B8",36.5,34,0.168410300114246
-56.2,-0.1364,2,0.2,200,400,"B9",36.5,34,0.270511585043081
-56.2,-0.1364,2,0.2,200,600,"B10",36.5,34,0.150829946996813
-56.2,-0.1364,2,0.2,200,800,"B11",36.5,34,0.243275378747957
-56.2,-0.1364,2,0.2,200,1000,"B12",36.5,34,0.297742644450001
-56.2,-0.1364,2,0.2,200,0,"A1",37,35,2.06319289621201
-56.2,-0.1364,2,0.2,200,1,"A2",37,35,2.0174845872177
-56.2,-0.1364,2,0.2,200,10,"A3",37,35,1.96680751625739
-56.2,-0.1364,2,0.2,200,50,"A4",37,35,1.5941203993144
-56.2,-0.1364,2,0.2,200,100,"A5",37,35,1.05456676938354
-56.2,-0.1364,2,0.2,200,150,"A6",37,35,0.65262510195095
-56.2,-0.1364,2,0.2,200,200,"A7",37,35,0.214706045407868
-56.2,-0.1364,2,0.2,200,250,"A8",37,35,0.252186258199621
-56.2,-0.1364,2,0.2,200,400,"A9",37,35,0.145008157782663
-56.2,-0.1364,2,0.2,200,600,"A10",37,35,0.203484389904516
-56.2,-0.1364,2,0.2,200,800,"A11",37,35,0.259912729092981
-56.2,-0.1364,2,0.2,200,1000,"A12",37,35,0.167011774995594
-56.2,-0.1364,2,0.2,200,0,"B1",37,35,1.98574203760938
-56.2,-0.1364,2,0.2,200,1,"B2",37,35,1.91796671210622
-56.2,-0.1364,2,0.2,200,10,"B3",37,35,1.90102911581474
-56.2,-0.1364,2,0.2,200,50,"B4",37,35,1.5651773230844
-56.2,-0.1364,2,0.2,200,100,"B5",37,35,1.19775684352744
-56.2,-0.1364,2,0.2,200,150,"B6",37,35,0.632301470716629
-56.2,-0.1364,2,0.2,200,200,"B7",37,35,0.328000173621111
-56.2,-0.1364,2,0.2,200,250,"B8",37,35,0.200663458369588
-56.2,-0.1364,2,0.2,200,400,"B9",37,35,0.221431732366589
-56.2,-0.1364,2,0.2,200,600,"B10",37,35,0.232121052780415
-56.2,-0.1364,2,0.2,200,800,"B11",37,35,0.248880189065966
-56.2,-0.1364,2,0.2,200,1000,"B12",37,35,0.235826265165594
-56.2,-0.1364,2,0.2,200,0,"B1",37,35,1.98756422305353
-56.2,-0.1364,2,0.2,200,1,"B2",37,35,2.00979554384129
-56.2,-0.1364,2,0.2,200,10,"B3",37,35,1.9648537978158
-56.2,-0.1364,2,0.2,200,50,"B4",37,35,1.52641818302128
-56.2,-0.1364,2,0.2,200,100,"B5",37,35,1.15249595606447
-56.2,-0.1364,2,0.2,200,150,"B6",37,35,0.625187064393087
-56.2,-0.1364,2,0.2,200,200,"B7",37,35,0.170969788499535
-56.2,-0.1364,2,0.2,200,250,"B8",37,35,0.195780380900658
-56.2,-0.1364,2,0.2,200,400,"B9",37,35,0.161357257310315
-56.2,-0.1364,2,0.2,200,600,"B10",37,35,0.172597336129214
-56.2,-0.1364,2,0.2,200,800,"B11",37,35,0.209159954518912
-56.2,-0.1364,2,0.2,200,1000,"B12",37,35,0.168009821263523
-56.2,-0.1364,2,0.2,200,0,"A1",37.5,36,1.87765890874775
-56.2,-0.1364,2,0.2,200,1,"A2",37.5,36,1.90762413267201
-56.2,-0.1364,2,0.2,200,10,"A3",37.5,36,1.98630556195393
-56.2,-0.1364,2,0.2,200,50,"A4",37.5,36,1.50306604303765
-56.2,-0.1364,2,0.2,200,100,"A5",37.5,36,1.02861440222806
-56.2,-0.1364,2,0.2,200,150,"A6",37.5,36,0.651238102561297
-56.2,-0.1364,2,0.2,200,200,"A7",37.5,36,0.206497551847382
-56.2,-0.1364,2,0.2,200,250,"A8",37.5,36,0.238868017679414
-56.2,-0.1364,2,0.2,200,400,"A9",37.5,36,0.1688702330481
-56.2,-0.1364,2,0.2,200,600,"A10",37.5,36,0.239394462825209
-56.2,-0.1364,2,0.2,200,800,"A11",37.5,36,0.169715684058363
-56.2,-0.1364,2,0.2,200,1000,"A12",37.5,36,0.174461009624851
-56.2,-0.1364,2,0.2,200,0,"B1",37.5,36,1.90920681462087
-56.2,-0.1364,2,0.2,200,1,"B2",37.5,36,1.93328463032136
-56.2,-0.1364,2,0.2,200,10,"B3",37.5,36,1.87275337730794
-56.2,-0.1364,2,0.2,200,50,"B4",37.5,36,1.49112926198997
-56.2,-0.1364,2,0.2,200,100,"B5",37.5,36,1.10579857919121
-56.2,-0.1364,2,0.2,200,150,"B6",37.5,36,0.613237118447363
-56.2,-0.1364,2,0.2,200,200,"B7",37.5,36,0.279081180505608
-56.2,-0.1364,2,0.2,200,250,"B8",37.5,36,0.188337428830354
-56.2,-0.1364,2,0.2,200,400,"B9",37.5,36,0.216878562715481
-56.2,-0.1364,2,0.2,200,600,"B10",37.5,36,0.214546878515485
-56.2,-0.1364,2,0.2,200,800,"B11",37.5,36,0.209548828371085
-56.2,-0.1364,2,0.2,200,1000,"B12",37.5,36,0.235146701749212
-56.2,-0.1364,2,0.2,200,0,"B1",37.5,36,2.13329737216447
-56.2,-0.1364,2,0.2,200,1,"B2",37.5,36,1.96008853543307
-56.2,-0.1364,2,0.2,200,10,"B3",37.5,36,1.96747582596258
-56.2,-0.1364,2,0.2,200,50,"B4",37.5,36,1.4948369711178
-56.2,-0.1364,2,0.2,200,100,"B5",37.5,36,1.10497581868412
-56.2,-0.1364,2,0.2,200,150,"B6",37.5,36,0.656670571817831
-56.2,-0.1364,2,0.2,200,200,"B7",37.5,36,0.336123369734942
-56.2,-0.1364,2,0.2,200,250,"B8",37.5,36,0.223701994071946
-56.2,-0.1364,2,0.2,200,400,"B9",37.5,36,0.278322498906226
-56.2,-0.1364,2,0.2,200,600,"B10",37.5,36,0.231828759069889
-56.2,-0.1364,2,0.2,200,800,"B11",37.5,36,0.152810110985713
-56.2,-0.1364,2,0.2,200,1000,"B12",37.5,36,0.154454663801452
-56.2,-0.1364,2,0.2,200,0,"A1",38,37,1.96796401936743
-56.2,-0.1364,2,0.2,200,1,"A2",38,37,2.07186137845913
-56.2,-0.1364,2,0.2,200,10,"A3",38,37,1.86997197870864
-56.2,-0.1364,2,0.2,200,50,"A4",38,37,1.56063367571806
-56.2,-0.1364,2,0.2,200,100,"A5",38,37,1.06729258998028
-56.2,-0.1364,2,0.2,200,150,"A6",38,37,0.646968351785282
-56.2,-0.1364,2,0.2,200,200,"A7",38,37,0.341689172507089
-56.2,-0.1364,2,0.2,200,250,"A8",38,37,0.269293578583347
-56.2,-0.1364,2,0.2,200,400,"A9",38,37,0.212466911105242
-56.2,-0.1364,2,0.2,200,600,"A10",38,37,0.145378619956725
-56.2,-0.1364,2,0.2,200,800,"A11",38,37,0.158941378975234
-56.2,-0.1364,2,0.2,200,1000,"A12",38,37,0.234305816211414
-56.2,-0.1364,2,0.2,200,0,"B1",38,37,1.99595956428141
-56.2,-0.1364,2,0.2,200,1,"B2",38,37,1.96024471974669
-56.2,-0.1364,2,0.2,200,10,"B3",38,37,1.95139569544447
-56.2,-0.1364,2,0.2,200,50,"B4",38,37,1.62807624107312
-56.2,-0.1364,2,0.2,200,100,"B5",38,37,1.08009506383878
-56.2,-0.1364,2,0.2,200,150,"B6",38,37,0.672461352204578
-56.2,-0.1364,2,0.2,200,200,"B7",38,37,0.23137642165626
-56.2,-0.1364,2,0.2,200,250,"B8",38,37,0.127674187393925
-56.2,-0.1364,2,0.2,200,400,"B9",38,37,0.138278357996613
-56.2,-0.1364,2,0.2,200,600,"B10",38,37,0.205845355357811
-56.2,-0.1364,2,0.2,200,800,"B11",38,37,0.244122013340483
-56.2,-0.1364,2,0.2,200,1000,"B12",38,37,0.242062199359781
-56.2,-0.1364,2,0.2,200,0,"B1",38,37,2.03741305076077
-56.2,-0.1364,2,0.2,200,1,"B2",38,37,1.94625504832024
-56.2,-0.1364,2,0.2,200,10,"B3",38,37,1.8877058932183
-56.2,-0.1364,2,0.2,200,50,"B4",38,37,1.60853104741198
