# res(1/A),WMCM_DENSS/WMCM_DENSS_0_aligned,WMCM_DENSS/WMCM_DENSS_1_aligned,WMCM_DENSS/WMCM_DENSS_2_aligned,WMCM_DENSS/WMCM_DENSS_3_aligned,WMCM_DENSS/WMCM_DENSS_4_aligned,WMCM_DENSS/WMCM_DENSS_5_aligned,WMCM_DENSS/WMCM_DENSS_6_aligned,WMCM_DENSS/WMCM_DENSS_7_aligned,WMCM_DENSS/WMCM_DENSS_8_aligned,WMCM_DENSS/WMCM_DENSS_9_aligned,WMCM_DENSS/WMCM_DENSS_10_aligned,WMCM_DENSS/WMCM_DENSS_11_aligned,WMCM_DENSS/WMCM_DENSS_12_aligned,WMCM_DENSS/WMCM_DENSS_13_aligned,WMCM_DENSS/WMCM_DENSS_14_aligned,WMCM_DENSS/WMCM_DENSS_15_aligned,WMCM_DENSS/WMCM_DENSS_16_aligned,WMCM_DENSS/WMCM_DENSS_17_aligned,WMCM_DENSS/WMCM_DENSS_18_aligned,WMCM_DENSS/WMCM_DENSS_19_aligned,WMCM_DENSS/WMCM_DENSS_20_aligned,WMCM_DENSS/WMCM_DENSS_21_aligned,WMCM_DENSS/WMCM_DENSS_22_aligned,WMCM_DENSS/WMCM_DENSS_23_aligned,WMCM_DENSS/WMCM_DENSS_24_aligned,WMCM_DENSS/WMCM_DENSS_25_aligned,WMCM_DENSS/WMCM_DENSS_26_aligned,WMCM_DENSS/WMCM_DENSS_27_aligned,WMCM_DENSS/WMCM_DENSS_28_aligned,WMCM_DENSS/WMCM_DENSS_29_aligned,WMCM_DENSS/WMCM_DENSS_30_aligned,WMCM_DENSS/WMCM_DENSS_31_aligned,WMCM_DENSS/WMCM_DENSS_32_aligned,WMCM_DENSS/WMCM_DENSS_33_aligned,WMCM_DENSS/WMCM_DENSS_34_aligned,WMCM_DENSS/WMCM_DENSS_35_aligned,WMCM_DENSS/WMCM_DENSS_37_aligned,WMCM_DENSS/WMCM_DENSS_38_aligned,WMCM_DENSS/WMCM_DENSS_39_aligned
0.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00
4.06009e-03 9.77166e-01 9.52714e-01 9.71415e-01 9.89323e-01 9.96921e-01 9.89795e-01 9.75221e-01 9.90548e-01 9.88858e-01 9.96355e-01 9.91984e-01 9.79046e-01 9.45540e-01 9.93705e-01 9.63809e-01 9.81576e-01 9.92883e-01 9.84053e-01 9.87432e-01 9.72242e-01 9.75290e-01 9.91278e-01 9.89204e-01 9.65085e-01 9.51400e-01 9.78197e-01 9.90577e-01 9.51265e-01 9.52536e-01 9.58122e-01 9.94829e-01 9.87442e-01 9.80817e-01 9.95464e-01 9.89817e-01 9.87871e-01 9.64211e-01 9.92502e-01 9.83395e-01
8.12018e-03 9.45117e-01 8.96892e-01 9.36172e-01 9.49640e-01 9.70110e-01 9.48895e-01 9.34119e-01 9.61289e-01 9.37417e-01 9.70780e-01 9.57831e-01 9.28096e-01 8.63960e-01 9.59174e-01 9.06214e-01 9.54586e-01 9.69331e-01 9.62538e-01 9.48948e-01 9.16461e-01 9.24156e-01 9.63058e-01 9.61466e-01 8.93342e-01 9.13590e-01 9.33795e-01 9.59136e-01 8.93909e-01 8.87788e-01 9.00258e-01 9.63324e-01 9.53513e-01 9.44594e-01 9.68190e-01 9.53857e-01 9.56017e-01 9.20212e-01 9.58029e-01 9.49396e-01
1.21803e-02 8.80547e-01 8.54987e-01 8.98051e-01 8.33600e-01 8.68668e-01 8.25084e-01 8.75249e-01 8.65851e-01 8.33645e-01 8.72666e-01 8.52010e-01 8.18341e-01 7.86803e-01 8.32978e-01 8.17697e-01 8.77933e-01 8.86599e-01 9.09334e-01 8.33164e-01 8.05492e-01 8.24021e-01 8.73271e-01 8.89936e-01 7.63066e-01 8.90086e-01 8.30012e-01 8.55286e-01 8.54196e-01 8.24643e-01 8.31859e-01 8.49818e-01 8.62302e-01 8.67070e-01 8.71749e-01 8.36062e-01 8.70302e-01 8.70208e-01 8.52015e-01 8.75239e-01
1.62404e-02 7.51017e-01 8.37680e-01 8.52909e-01 6.88745e-01 7.09719e-01 6.63960e-01 8.14660e-01 7.02316e-01 7.42271e-01 7.06937e-01 6.88474e-01 6.94350e-01 7.53532e-01 6.45654e-01 7.21280e-01 7.25972e-01 7.34878e-01 7.88515e-01 6.65573e-01 6.61007e-01 7.08141e-01 7.35801e-01 7.75814e-01 6.37096e-01 8.20701e-01 6.77558e-01 6.92524e-01 7.98853e-01 7.65012e-01 7.41103e-01 6.92317e-01 7.37712e-01 7.55360e-01 7.26557e-01 6.62986e-01 7.45129e-01 7.66405e-01 7.00679e-01 7.72919e-01
2.03004e-02 6.21001e-01 7.85641e-01 8.02124e-01 6.47920e-01 6.27630e-01 5.92574e-01 7.89537e-01 5.71730e-01 7.02271e-01 5.82669e-01 5.78812e-01 6.47047e-01 7.59094e-01 5.46534e-01 6.36366e-01 5.64863e-01 6.07436e-01 6.72089e-01 5.49976e-01 5.77172e-01 6.54207e-01 6.52649e-01 6.73421e-01 6.11795e-01 6.72625e-01 5.54975e-01 5.94725e-01 6.71495e-01 7.19629e-01 6.60395e-01 6.07707e-01 6.83002e-01 6.66630e-01 6.61051e-01 5.77135e-01 6.97565e-01 6.35831e-01 6.04436e-01 7.24344e-01
2.43605e-02 5.75969e-01 5.81540e-01 7.36507e-01 6.72131e-01 6.01480e-01 5.68984e-01 6.89403e-01 5.24059e-01 6.37393e-01 4.87288e-01 4.59143e-01 6.48990e-01 6.94664e-01 5.37080e-01 5.86060e-01 4.69887e-01 5.30362e-01 5.90206e-01 5.08993e-01 5.86908e-01 6.20546e-01 6.29323e-01 6.02928e-01 6.07442e-01 5.28073e-01 4.93802e-01 5.74052e-01 5.63904e-01 6.78961e-01 6.37231e-01 5.73154e-01 6.84325e-01 6.44298e-01 6.75236e-01 5.98586e-01 6.81928e-01 6.15869e-01 5.37753e-01 7.13371e-01
2.84206e-02 5.75998e-01 3.99268e-01 6.47344e-01 5.85205e-01 4.67103e-01 4.52068e-01 5.32321e-01 5.15872e-01 4.96817e-01 3.24011e-01 2.67813e-01 6.09933e-01 6.88734e-01 4.59387e-01 5.26457e-01 4.28114e-01 4.44823e-01 5.64791e-01 3.79564e-01 6.05819e-01 6.07932e-01 5.97821e-01 4.84022e-01 5.96435e-01 4.74551e-01 4.49327e-01 5.47816e-01 4.76449e-01 6.08394e-01 6.56581e-01 4.41401e-01 6.46090e-01 6.02162e-01 6.17507e-01 5.42217e-01 6.01023e-01 6.36252e-01 4.23481e-01 6.62138e-01
3.24807e-02 5.87098e-01 3.76682e-01 6.01849e-01 4.65274e-01 3.21766e-01 3.27417e-01 4.41665e-01 5.05118e-01 3.62946e-01 2.40614e-01 1.28582e-01 5.49133e-01 7.18022e-01 3.79323e-01 4.82286e-01 4.21293e-01 3.78140e-01 4.75879e-01 2.81369e-01 6.01169e-01 5.73534e-01 5.67937e-01 3.87004e-01 6.14577e-01 5.02808e-01 3.87143e-01 4.56359e-01 4.49963e-01 5.25976e-01 6.54230e-01 2.90781e-01 5.67312e-01 5.52235e-01 5.30783e-01 4.41940e-01 4.46718e-01 6.43076e-01 3.59258e-01 5.56905e-01
3.65408e-02 5.44252e-01 4.18021e-01 5.61102e-01 3.62590e-01 2.81808e-01 2.31622e-01 4.48429e-01 4.22028e-01 3.50980e-01 2.73632e-01 1.27055e-01 4.59964e-01 6.05079e-01 3.71073e-01 4.54173e-01 4.15801e-01 3.03455e-01 3.12219e-01 2.56988e-01 5.16753e-01 4.84209e-01 5.70147e-01 3.73481e-01 6.60494e-01 5.33616e-01 3.06726e-01 3.23087e-01 3.93820e-01 4.69767e-01 6.08725e-01 2.18567e-01 4.67213e-01 4.64375e-01 4.81023e-01 3.61798e-01 3.37800e-01 5.40752e-01 3.49147e-01 4.43111e-01
