# Chi2 Rg SupportVolume
1.23775e+05 1.10263e+02 1.49415e+07
9.25694e+00 1.02500e+02 1.49415e+07
9.20669e+00 1.02730e+02 1.49415e+07
9.15895e+00 1.03815e+02 1.49415e+07
9.11259e+00 1.05032e+02 1.49415e+07
9.06694e+00 1.06029e+02 1.49415e+07
9.02162e+00 1.06903e+02 1.49415e+07
8.97635e+00 1.07620e+02 1.49415e+07
8.93090e+00 1.08329e+02 1.49415e+07
8.88542e+00 1.09053e+02 1.49415e+07
8.84000e+00 1.09652e+02 1.49415e+07
8.79461e+00 1.10219e+02 1.49415e+07
8.74927e+00 1.10721e+02 1.49415e+07
8.70403e+00 1.11183e+02 1.49415e+07
8.65917e+00 1.11577e+02 1.49415e+07
8.61434e+00 1.11940e+02 1.49415e+07
8.56987e+00 1.12314e+02 1.49415e+07
8.52588e+00 1.12668e+02 1.49415e+07
8.48228e+00 1.13009e+02 1.49415e+07
8.43912e+00 1.13329e+02 1.49415e+07
8.39651e+00 1.13627e+02 1.49415e+07
8.35438e+00 1.13904e+02 1.49415e+07
8.31261e+00 1.14148e+02 1.49415e+07
8.27126e+00 1.14362e+02 1.49415e+07
8.23039e+00 1.14569e+02 1.49415e+07
8.18998e+00 1.14767e+02 1.49415e+07
8.14983e+00 1.14952e+02 1.49415e+07
8.11007e+00 1.15118e+02 1.49415e+07
8.07071e+00 1.15273e+02 1.49415e+07
8.03178e+00 1.15423e+02 1.49415e+07
7.99324e+00 1.15571e+02 1.49415e+07
7.95515e+00 1.15710e+02 1.49415e+07
7.91742e+00 1.15845e+02 1.49415e+07
7.88007e+00 1.15975e+02 1.49415e+07
7.84301e+00 1.16098e+02 1.49415e+07
7.80640e+00 1.16216e+02 1.49415e+07
7.77010e+00 1.16334e+02 1.49415e+07
7.73420e+00 1.16444e+02 1.49415e+07
7.69883e+00 1.16546e+02 1.49415e+07
7.66375e+00 1.16641e+02 1.49415e+07
7.62901e+00 1.16731e+02 1.49415e+07
7.59460e+00 1.16818e+02 1.49415e+07
7.56043e+00 1.16899e+02 1.49415e+07
7.52656e+00 1.16978e+02 1.49415e+07
7.49303e+00 1.17057e+02 1.49415e+07
7.45981e+00 1.17131e+02 1.49415e+07
7.42668e+00 1.17200e+02 1.49415e+07
7.39381e+00 1.17264e+02 1.49415e+07
7.36112e+00 1.17324e+02 1.49415e+07
7.32877e+00 1.17383e+02 1.49415e+07
7.29674e+00 1.17442e+02 1.49415e+07
7.26489e+00 1.17495e+02 1.49415e+07
7.23328e+00 1.17544e+02 1.49415e+07
7.20195e+00 1.17588e+02 1.49415e+07
7.17097e+00 1.17626e+02 1.49415e+07
7.14039e+00 1.17663e+02 1.49415e+07
7.11007e+00 1.17694e+02 1.49415e+07
7.07999e+00 1.17721e+02 1.49415e+07
7.05009e+00 1.17749e+02 1.49415e+07
