# Chi2 Rg SupportVolume
1.22833e+05 5.26957e+01 1.49415e+07
9.26460e+00 5.27687e+01 1.49415e+07
9.21459e+00 5.69630e+01 1.49415e+07
9.16525e+00 5.95191e+01 1.49415e+07
9.11643e+00 6.09432e+01 1.49415e+07
9.06831e+00 6.17222e+01 1.49415e+07
9.02102e+00 6.21525e+01 1.49415e+07
8.97445e+00 6.21572e+01 1.49415e+07
8.92850e+00 6.19385e+01 1.49415e+07
8.88350e+00 6.16503e+01 1.49415e+07
8.83925e+00 6.14425e+01 1.49415e+07
8.79518e+00 6.13336e+01 1.49415e+07
8.75150e+00 6.12269e+01 1.49415e+07
8.70808e+00 6.11283e+01 1.49415e+07
8.66481e+00 6.10493e+01 1.49415e+07
8.62185e+00 6.09579e+01 1.49415e+07
8.57921e+00 6.08275e+01 1.49415e+07
8.53699e+00 6.07166e+01 1.49415e+07
8.49507e+00 6.06200e+01 1.49415e+07
8.45360e+00 6.05586e+01 1.49415e+07
8.41238e+00 6.05458e+01 1.49415e+07
8.37139e+00 6.05511e+01 1.49415e+07
8.33064e+00 6.05663e+01 1.49415e+07
8.29006e+00 6.05789e+01 1.49415e+07
8.24987e+00 6.06001e+01 1.49415e+07
8.21011e+00 6.06262e+01 1.49415e+07
8.17081e+00 6.06271e+01 1.49415e+07
8.13185e+00 6.06361e+01 1.49415e+07
8.09311e+00 6.06504e+01 1.49415e+07
8.05449e+00 6.06678e+01 1.49415e+07
8.01605e+00 6.06859e+01 1.49415e+07
7.97800e+00 6.06836e+01 1.49415e+07
7.94040e+00 6.06791e+01 1.49415e+07
7.90303e+00 6.06749e+01 1.49415e+07
7.86590e+00 6.06712e+01 1.49415e+07
7.82902e+00 6.06678e+01 1.49415e+07
7.79254e+00 6.06589e+01 1.49415e+07
7.75640e+00 6.06582e+01 1.49415e+07
7.72059e+00 6.06592e+01 1.49415e+07
7.68509e+00 6.06495e+01 1.49415e+07
7.64995e+00 6.06345e+01 1.49415e+07
7.61503e+00 6.06304e+01 1.49415e+07
7.58039e+00 6.06308e+01 1.49415e+07
7.54619e+00 6.06355e+01 1.49415e+07
7.51228e+00 6.06474e+01 1.49415e+07
7.47865e+00 6.06554e+01 1.49415e+07
7.44517e+00 6.06687e+01 1.49415e+07
7.41195e+00 6.06824e+01 1.49415e+07
7.37898e+00 6.06966e+01 1.49415e+07
7.34629e+00 6.07062e+01 1.49415e+07
7.31390e+00 6.07153e+01 1.49415e+07
7.28172e+00 6.07280e+01 1.49415e+07
7.24980e+00 6.07397e+01 1.49415e+07
7.21814e+00 6.07511e+01 1.49415e+07
7.18673e+00 6.07630e+01 1.49415e+07
7.15556e+00 6.07765e+01 1.49415e+07
7.12467e+00 6.07877e+01 1.49415e+07
7.09410e+00 6.08023e+01 1.49415e+07
7.06375e+00 6.08165e+01 1.49415e+07
7.03349e+00 6.08338e+01 1.49415e+07
7.00349e+00 6.08549e+01 1.49415e+07
6.97372e+00 6.08800e+01 1.49415e+07
6.94417e+00 6.09030e+01 1.49415e+07
6.91486e+00 6.09272e+01 1.49415e+07
6.88580e+00 6.09523e+01 1.49415e+07
6.85700e+00 6.09806e+01 1.49415e+07
6.82844e+00 6.10086e+01 1.49415e+07
6.80014e+00 6.10370e+01 1.49415e+07
6.77204e+00 6.10664e+01 1.49415e+07
6.74409e+00 6.10956e+01 1.49415e+07
6.71639e+00 6.11208e+01 1.49415e+07
6.68890e+00 6.11433e+01 1.49415e+07
6.66157e+00 6.11663e+01 1.49415e+07
6.63440e+00 6.11884e+01 1.49415e+07
6.60747e+00 6.12096e+01 1.49415e+07
6.58067e+00 6.12300e+01 1.49415e+07
6.55399e+00 6.12535e+01 1.49415e+07
6.52756e+00 6.12777e+01 1.49415e+07
6.50135e+00 6.13002e+01 1.49415e+07
6.47533e+00 6.13177e+01 1.49415e+07
6.44946e+00 6.13331e+01 1.49415e+07
6.42374e+00 6.13473e+01 1.49415e+07
6.39819e+00 6.13601e+01 1.49415e+07
6.37277e+00 6.13726e+01 1.49415e+07
6.34749e+00 6.13835e+01 1.49415e+07
6.32236e+00 6.13940e+01 1.49415e+07
6.29735e+00 6.14039e+01 1.49415e+07
6.27255e+00 6.14148e+01 1.49415e+07
6.24797e+00 6.14255e+01 1.49415e+07
6.22343e+00 6.14380e+01 1.49415e+07
6.19898e+00 6.14492e+01 1.49415e+07
6.17473e+00 6.14591e+01 1.49415e+07
6.15061e+00 6.14688e+01 1.49415e+07
6.12662e+00 6.14770e+01 1.49415e+07
6.10276e+00 6.14840e+01 1.49415e+07
6.07894e+00 6.14900e+01 1.49415e+07
6.05522e+00 6.14967e+01 1.49415e+07
6.03170e+00 6.14998e+01 1.49415e+07
6.00833e+00 6.15027e+01 1.49415e+07
5.98515e+00 6.15060e+01 1.49415e+07
5.96222e+00 6.15097e+01 1.49415e+07
5.93950e+00 6.15125e+01 1.49415e+07
5.91687e+00 6.15145e+01 1.49415e+07
5.89433e+00 6.15151e+01 1.49415e+07
5.87194e+00 6.15152e+01 1.49415e+07
5.84964e+00 6.15155e+01 1.49415e+07
5.82746e+00 6.15173e+01 1.49415e+07
5.80552e+00 6.15207e+01 1.49415e+07
5.78369e+00 6.15256e+01 1.49415e+07
5.76198e+00 6.15303e+01 1.49415e+07
5.74037e+00 6.15347e+01 1.49415e+07
5.71893e+00 6.15376e+01 1.49415e+07
5.69768e+00 6.15406e+01 1.49415e+07
5.67648e+00 6.15420e+01 1.49415e+07
5.65542e+00 6.15430e+01 1.49415e+07
5.63453e+00 6.15430e+01 1.49415e+07
