"H","S","fmax","fmin","A","B","Well","Temperature","Reading","Emission"
-56.2,-0.1364,2,0.2,230,600,"B10",22,5,0.231328218601245
-56.2,-0.1364,2,0.2,230,800,"B11",22,5,0.263643412357784
-56.2,-0.1364,2,0.2,230,1000,"B12",22,5,0.216474552023116
-56.2,-0.1364,2,0.2,230,0,"B1",22,5,1.96233837393231
-56.2,-0.1364,2,0.2,230,1,"B2",22,5,2.00244224583917
-56.2,-0.1364,2,0.2,230,10,"B3",22,5,1.94950697885293
-56.2,-0.1364,2,0.2,230,50,"B4",22,5,1.58561232852401
-56.2,-0.1364,2,0.2,230,100,"B5",22,5,1.09455500443496
-56.2,-0.1364,2,0.2,230,150,"B6",22,5,0.77365183054675
-56.2,-0.1364,2,0.2,230,200,"B7",22,5,0.404328397699781
-56.2,-0.1364,2,0.2,230,250,"B8",22,5,0.185426532467778
-56.2,-0.1364,2,0.2,230,400,"B9",22,5,0.179999753899988
-56.2,-0.1364,2,0.2,230,600,"B10",22,5,0.104001086385392
-56.2,-0.1364,2,0.2,230,800,"B11",22,5,0.140074964725385
-56.2,-0.1364,2,0.2,230,1000,"B12",22,5,0.143985788249353
-56.2,-0.1364,2,0.2,230,0,"A1",22.5,6,2.0366719131374
-56.2,-0.1364,2,0.2,230,1,"A2",22.5,6,1.8863329531391
-56.2,-0.1364,2,0.2,230,10,"A3",22.5,6,1.83833111251279
-56.2,-0.1364,2,0.2,230,50,"A4",22.5,6,1.66020619744442
-56.2,-0.1364,2,0.2,230,100,"A5",22.5,6,1.20204443952213
-56.2,-0.1364,2,0.2,230,150,"A6",22.5,6,0.826763692146445
-56.2,-0.1364,2,0.2,230,200,"A7",22.5,6,0.397774548996519
-56.2,-0.1364,2,0.2,230,250,"A8",22.5,6,0.22519923457038
-56.2,-0.1364,2,0.2,230,400,"A9",22.5,6,0.306779231714341
-56.2,-0.1364,2,0.2,230,600,"A10",22.5,6,0.221165115887548
-56.2,-0.1364,2,0.2,230,800,"A11",22.5,6,0.108430775669831
-56.2,-0.1364,2,0.2,230,1000,"A12",22.5,6,0.219404258537883
-56.2,-0.1364,2,0.2,230,0,"B1",22.5,6,2.04449224741029
-56.2,-0.1364,2,0.2,230,1,"B2",22.5,6,2.00576555945964
-56.2,-0.1364,2,0.2,230,10,"B3",22.5,6,1.92713279408051
-56.2,-0.1364,2,0.2,230,50,"B4",22.5,6,1.61593630101594
-56.2,-0.1364,2,0.2,230,100,"B5",22.5,6,1.23707002944642
-56.2,-0.1364,2,0.2,230,150,"B6",22.5,6,0.86674464497099
-56.2,-0.1364,2,0.2,230,200,"B7",22.5,6,0.487354785906617
-56.2,-0.1364,2,0.2,230,250,"B8",22.5,6,0.272954150181338
-56.2,-0.1364,2,0.2,230,400,"B9",22.5,6,0.175193852669045
-56.2,-0.1364,2,0.2,230,600,"B10",22.5,6,0.191658690052535
-56.2,-0.1364,2,0.2,230,800,"B11",22.5,6,0.183194648167237
-56.2,-0.1364,2,0.2,230,1000,"B12",22.5,6,0.181963779177851
-56.2,-0.1364,2,0.2,230,0,"B1",22.5,6,1.94317142078553
-56.2,-0.1364,2,0.2,230,1,"B2",22.5,6,1.85723596051786
-56.2,-0.1364,2,0.2,230,10,"B3",22.5,6,1.86527413698277
-56.2,-0.1364,2,0.2,230,50,"B4",22.5,6,1.60892881138105
-56.2,-0.1364,2,0.2,230,100,"B5",22.5,6,1.2343853841309
-56.2,-0.1364,2,0.2,230,150,"B6",22.5,6,0.83190482800164
-56.2,-0.1364,2,0.2,230,200,"B7",22.5,6,0.400297537472188
-56.2,-0.1364,2,0.2,230,250,"B8",22.5,6,0.257455242684523
-56.2,-0.1364,2,0.2,230,400,"B9",22.5,6,0.192628675384584
-56.2,-0.1364,2,0.2,230,600,"B10",22.5,6,0.249327009615237
-56.2,-0.1364,2,0.2,230,800,"B11",22.5,6,0.137204896308698
-56.2,-0.1364,2,0.2,230,1000,"B12",22.5,6,0.218035199150662
-56.2,-0.1364,2,0.2,230,0,"A1",23,7,1.93159620188867
-56.2,-0.1364,2,0.2,230,1,"A2",23,7,1.95187304715282
-56.2,-0.1364,2,0.2,230,10,"A3",23,7,1.97655319668266
-56.2,-0.1364,2,0.2,230,50,"A4",23,7,1.69467043348002
-56.2,-0.1364,2,0.2,230,100,"A5",23,7,1.24553710742539
