"FAM.error","BHQ1.error","dH.error","dS.error","dG.error","Error.type","R","Total"
-50,1.51515151515152,49.7018998733292,149.311281255853,3.39300599182641,"None",0.492537313432836,303.030303030303
-50,2.52525252525253,49.7540874051689,149.432685583394,3.40753997147933,"None",0.487684729064039,305.050505050505
-50,3.53535353535354,49.8044744380985,149.54926915877,3.4217686085061,"None",0.482926829268293,307.070707070707
-50,4.54545454545455,49.8531538902883,149.661292332238,3.43570407344475,"None",0.478260869565217,309.090909090909
-50,5.55555555555556,50.1687898832176,150.64630798781,3.44583746079848,"None",0.473684210526316,311.111111111111
-50,6.56565656565657,50.2137306821746,150.748045782295,3.45922428279572,"None",0.469194312796208,313.131313131313
-50,7.57575757575758,50.2575169852571,150.846923189861,3.47234375792179,"None",0.464788732394366,315.151515151515
-50,8.58585858585859,50.5777635865914,151.850189522479,3.48142730619454,"None",0.46046511627907,317.171717171717
-50,9.5959595959596,50.617862724021,151.93872949283,3.49406577181976,"None",0.456221198156682,319.191919191919
-50,10.6060606060606,50.6568472594264,152.02448846979,3.50645216052122,"None",0.452054794520548,321.212121212121
-50,11.6161616161616,50.6947170196656,152.107414745403,3.51860233637893,"None",0.447963800904977,323.232323232323
-50,12.6262626262626,50.7178270366641,152.142008588395,3.53098307297336,"None",0.443946188340807,325.252525252525
-50,13.6363636363636,50.767548553011,152.266280486177,3.54216166022336,"None",0.44,327.272727272727
-50,14.6464646464647,50.8020541323235,152.340648412963,3.55360202704311,"None",0.436123348017621,329.292929292929
-50,15.6565656565657,50.8355663010327,152.412441201759,3.56484766230723,"None",0.432314410480349,331.313131313131
-50,16.6666666666667,50.8681588990029,152.481880669183,3.57590360945586,"None",0.428571428571429,333.333333333333
-50,17.6767676767677,50.9002611320175,152.550435891411,3.58674344029626,"None",0.424892703862661,335.353535353535
-50,18.6868686868687,51.1728000872404,153.406734866956,3.59370126825404,"None",0.421276595744681,337.373737373737
-50,19.6969696969697,51.1991084298114,153.458109211046,3.60407585800554,"None",0.417721518987342,339.393939393939
-50,20.7070707070707,51.224712715341,153.507734801563,3.61428876663631,"None",0.414225941422594,341.414141414141
-50,21.7171717171717,51.2521127618958,153.563150428342,3.62450165654551,"None",0.410788381742739,343.434343434343
-50,22.7272727272727,51.2810851102758,153.625853292443,3.63402671162452,"None",0.407407407407407,345.454545454545
-50,23.7373737373737,51.2971560739315,153.645734596348,3.64393148887412,"None",0.404081632653061,347.474747474747
-50,24.7474747474748,51.3197732803005,153.687948474106,3.65345606105652,"None",0.40080971659919,349.49494949495
-50,25.7575757575758,51.3417582169028,153.728628246293,3.6628241663151,"None",0.397590361445783,351.515151515152
-50,26.7676767676768,51.5954189054826,154.527388133196,3.66874947597173,"None",0.394422310756972,353.535353535354
-50,27.7777777777778,51.8584704692089,155.358770816217,3.67394770055921,"None",0.391304347826087,355.555555555556
-50,28.7878787878788,51.8756985077956,155.385589041087,3.6828580667025,"None",0.388235294117647,357.575757575758
-50,29.7979797979798,51.8920670632862,155.41018714468,3.69159752036375,"None",0.385214007782101,359.59595959596
-50,30.8080808080808,52.1652078909978,156.275692694815,3.69630180170094,"None",0.382239382239382,361.616161616162
-50,31.8181818181818,52.1788445885079,156.292370477928,3.70476588477845,"None",0.379310344827586,363.636363636364
-50,32.8282828282828,52.1923344154992,156.30899085247,3.71310090260573,"None",0.376425855513308,365.656565656566
-50,33.8383838383838,52.2057175653535,156.325653770718,3.72131604836538,"None",0.373584905660377,367.676767676768
-50,34.8484848484849,52.1993772303319,156.274266724751,3.73091340565045,"None",0.370786516853933,369.69696969697
-50,35.8585858585859,52.2313295242101,156.356781052221,3.73727388086387,"None",0.368029739776952,371.717171717172
-50,36.8686868686869,52.2822453966553,156.498814044182,3.74413822085214,"None",0.365313653136531,373.737373737374
-50,37.8787878787879,52.2289686319905,156.296821918526,3.75350931395963,"None",0.362637362637363,375.757575757576
-50,38.8888888888889,NA,NA,NA,"None",0.36,377.777777777778
-50,39.8989898989899,52.270936207842,156.387346344242,3.76740073917533,"None",0.357400722021661,379.79797979798
-50,40.9090909090909,52.2814276844531,156.397834280623,3.77463938231775,"None",0.354838709677419,381.818181818182
-50,41.9191919191919,52.2914483050039,156.407165678847,3.78176586970968,"None",0.352313167259786,383.838383838384
-50,42.9292929292929,52.3463314539846,156.564758610689,3.78777157087949,"None",0.34982332155477,385.858585858586
-50,43.939393939394,52.3110068340267,156.425323997063,3.79569259633753,"None",0.347368421052632,387.878787878788
-50,44.949494949495,52.3207876591851,156.434889817325,3.8025065823419,"None",0.344947735191638,389.89898989899
-50,45.959595959596,52.3300184451935,156.442957797005,3.80923508445239,"None",0.342560553633218,391.919191919192
-50,46.969696969697,52.3388583577664,156.450055343207,3.81587369307088,"None",0.34020618556701,393.939393939394
-50,47.979797979798,52.3471419007266,156.452198874855,3.82349241969039,"None",0.337883959044369,395.959595959596
-50,48.989898989899,52.3563183476155,156.46453617109,3.82884245415199,"None",0.335593220338983,397.979797979798
-50,50,52.3647933336642,156.471410754303,3.83518528821702,"None",0.333333333333333,400
-48.989898989899,-50,1.08024229231575,1.82164712312525,0.515258437078437,"None",1.02020202020202,202.020202020202
-48.989898989899,-48.989898989899,0.652401468683486,0.631131757827404,0.456655953993312,"None",1,204.040404040404
-48.989898989899,-47.979797979798,0.286735015693274,2.08358741489155,0.35948962103533,"None",0.980582524271845,206.060606060606
-48.989898989899,-46.969696969697,1.4291688681442,5.41497121852444,0.250284455281147,"None",0.961904761904762,208.080808080808
-48.989898989899,-45.959595959596,3.64929274880408,11.978233925001,0.0657565030349687,"None",0.94392523364486,210.10101010101
-48.989898989899,-44.9494949494949,4.62960431555209,14.8305866014374,0.0298978811162982,"None",0.926605504587156,212.121212121212
-48.989898989899,-43.9393939393939,5.54647718413086,17.4960510958077,0.120076936766097,"None",0.90990990990991,214.141414141414
-48.989898989899,-42.9292929292929,7.68472464473886,23.8645560021476,0.283132600672801,"None",0.893805309734513,216.161616161616
-48.989898989899,-41.9191919191919,8.55479878847622,26.3962732158163,0.367994650590795,"None",0.878260869565217,218.181818181818
-48.989898989899,-40.9090909090909,9.37033550285246,28.7671176472651,0.448213964553204,"None",0.863247863247863,220.20202020202
-48.989898989899,-39.8989898989899,11.8636628103044,36.1804984762972,0.642281207880782,"None",0.848739495798319,222.222222222222
-48.989898989899,-38.8888888888889,12.7070376697208,38.6420680249031,0.722200271797096,"None",0.834710743801653,224.242424242424
-48.989898989899,-37.8787878787879,13.454249669804,40.8153686574096,0.79536308070842,"None",0.821138211382114,226.262626262626
-48.989898989899,-36.8686868686869,14.1549019486845,42.8510936673452,0.864635247757391,"None",0.808,228.282828282828
-48.989898989899,-35.8585858585859,15.1354740287979,45.73215759766,0.951645349883623,"None",0.795275590551181,230.30303030303
-48.989898989899,-34.8484848484848,16.3259661480181,49.2474343699032,1.05187437819259,"None",0.782945736434108,232.323232323232
-48.989898989899,-33.8383838383838,17.6679367289281,53.2229575760678,1.16083643671069,"None",0.770992366412214,234.343434343434
-48.989898989899,-32.8282828282828,19.2822093825156,58.0233019718153,1.28628227595707,"None",0.759398496240602,236.363636363636
-48.989898989899,-31.8181818181818,19.8712231041266,59.7337329059596,1.34480584334326,"None",0.748148148148148,238.383838383838
-48.989898989899,-30.8080808080808,22.3613658838149,67.2310156473222,1.50966638079791,"None",0.737226277372263,240.40404040404
-48.989898989899,-29.7979797979798,25.013516953257,75.1953170495829,1.69168937032885,"None",0.726618705035971,242.424242424242
-48.989898989899,-28.7878787878788,31.3083051740549,94.271274204697,2.07006947946813,"None",0.716312056737589,244.444444444444
-48.989898989899,-27.7777777777778,39.0042174895157,117.770066046676,2.47783150513903,"None",0.706293706293706,246.464646464646
-48.989898989899,-26.7676767676768,43.4779916292801,131.42570956507,2.71630780767346,"None",0.696551724137931,248.484848484848
-48.989898989899,-25.7575757575758,43.9868512002311,132.940552176438,2.75533894270875,"None",0.687074829931973,250.50505050505
-48.989898989899,-24.7474747474747,44.5644059548985,134.664352703358,2.79825696395207,"None",0.677852348993289,252.525252525253
-48.989898989899,-23.7373737373737,45.2011516664848,136.558213177436,2.84762184950285,"None",0.668874172185431,254.545454545455
-48.989898989899,-22.7272727272727,45.7404210365398,138.204747982403,2.87621844979757,"None",0.660130718954248,256.565656565657
-48.989898989899,-21.7171717171717,46.0614189181166,139.125528856261,2.91163614334735,"None",0.651612903225806,258.585858585859
-48.989898989899,-20.7070707070707,46.2297805622281,139.574718911493,2.94068149182857,"None",0.643312101910828,260.606060606061
-48.989898989899,-19.6969696969697,46.7240568059485,141.089301593869,2.96520991661,"None",0.635220125786164,262.626262626263
-48.989898989899,-18.6868686868687,46.8714808470509,141.477890532705,2.99211309833235,"None",0.627329192546584,264.646464646465
-48.989898989899,-17.6767676767677,47.0106367780336,141.842949784332,3.01804590242297,"None",0.619631901840491,266.666666666667
-48.989898989899,-16.6666666666667,47.1422076099744,142.186474975665,3.04307239627175,"None",0.612121212121212,268.686868686869
-48.989898989899,-15.6565656565657,47.2668090232593,142.510262474925,3.06725111666134,"None",0.604790419161677,270.707070707071
-48.989898989899,-14.6464646464646,47.3849919304682,142.815917895042,3.09063499532097,"None",0.597633136094675,272.727272727273
-48.989898989899,-13.6363636363636,47.8159328882915,144.144280770004,3.1095842074749,"None",0.590643274853801,274.747474747475
-48.989898989899,-12.6262626262626,47.9209224968338,144.412004992258,3.13153914848509,"None",0.583815028901734,276.767676767677
-48.989898989899,-11.6161616161616,48.3517192082271,145.745237042401,3.14883393952634,"None",0.577142857142857,278.787878787879
-48.989898989899,-10.6060606060606,48.4451821335997,145.979877969305,3.16952298141968,"None",0.570621468926554,280.808080808081
-48.989898989899,-9.59595959595959,48.5343573611413,146.202603567316,3.18961986473825,"None",0.564245810055866,282.828282828283
-48.989898989899,-8.58585858585858,48.6195358684004,146.414250763813,3.2091559940038,"None",0.558011049723757,284.848484848485
-48.989898989899,-7.57575757575757,NA,NA,NA,"None",0.551912568306011,286.868686868687
-48.989898989899,-6.56565656565656,48.778950854227,146.807320877915,3.24666028394175,"None",0.545945945945946,288.888888888889
-48.989898989899,-5.55555555555555,48.8536548978514,146.990084120133,3.26468030799206,"None",0.540106951871658,290.909090909091
-48.989898989899,-4.54545454545454,48.9252983939496,147.164451503081,3.28224376026898,"None",0.534391534391534,292.929292929293
-48.989898989899,-3.53535353535353,48.9944569414844,147.332227925779,3.29936645030396,"None",0.528795811518325,294.949494949495
-48.989898989899,-2.52525252525252,49.061286412834,147.493852832517,3.31606795682896,"None",0.523316062176166,296.969696969697
-48.989898989899,-1.51515151515152,49.416447585213,148.598218882995,3.32870999865218,"None",0.517948717948718,298.989898989899
-48.989898989899,-0.505050505050505,49.4769961484681,148.742036705895,3.34465346413465,"None",0.512690355329949,301.010101010101
-48.989898989899,0.505050505050505,49.5792566520665,149.024775229015,3.35922261478759,"None",0.507537688442211,303.030303030303
-48.989898989899,1.51515151515152,49.5922951197179,149.014493529502,3.3754499515428,"None",0.502487562189055,305.050505050505
-48.989898989899,2.52525252525253,49.6472723028968,149.143768363239,3.39033254503815,"None",0.497536945812808,307.070707070707
-48.989898989899,3.53535353535354,49.7003252507288,149.267865839361,3.40489666065113,"None",0.492682926829268,309.090909090909
-48.989898989899,4.54545454545455,49.7515462845859,149.387043620469,3.41915470569744,"None",0.48792270531401,311.111111111111
-48.989898989899,5.55555555555556,49.8010378373362,149.501592140385,3.43311903499565,"None",0.483253588516746,313.131313131313
-48.989898989899,6.56565656565657,50.1185647789565,150.49265996364,3.44326629123368,"None",0.478672985781991,315.151515151515
-48.989898989899,7.57575757575758,50.1638499610218,150.595391257845,3.45668936240111,"None",0.474178403755869,317.171717171717
-48.989898989899,8.58585858585859,50.4879818424179,151.610354553895,3.46603037752723,"None",0.469767441860465,319.191919191919
-48.989898989899,9.5959595959596,50.5300935547023,151.704513657572,3.47893864380635,"None",0.465437788018433,321.212121212121
-48.989898989899,10.6060606060606,50.5708855488591,151.795202835554,3.49160338941211,"None",0.461187214611872,323.232323232323
-48.989898989899,11.6161616161616,NA,NA,NA,"None",0.457013574660634,325.252525252525
-48.989898989899,12.6262626262626,50.6488258930206,151.967115751786,3.51622494260405,"None",0.452914798206278,327.272727272727
-48.989898989899,13.6363636363636,50.6861935845665,152.049046304103,3.52818187334906,"None",0.448888888888889,329.292929292929
-48.989898989899,14.6464646464647,50.7228180911972,152.129299979211,3.53991570264496,"None",0.444933920704846,331.313131313131
-48.989898989899,15.6565656565657,50.7581502233471,152.206202473555,3.55139652617389,"None",0.441048034934498,333.333333333333
-48.989898989899,16.6666666666667,50.7922479674649,152.279812082893,3.56266424995564,"None",0.437229437229437,335.353535353535
-48.989898989899,17.6767676767677,50.8253832714517,152.350926716959,3.57374335018686,"None",0.433476394849785,337.373737373737
-48.989898989899,18.6868686868687,50.8576000555012,152.419667921657,3.58464004959917,"None",0.429787234042553,339.393939393939
-48.989898989899,19.6969696969697,51.1348630204049,153.29075358862,3.59173579489437,"None",0.426160337552743,341.414141414141
-48.989898989899,20.7070707070707,51.1629783845064,153.347709722086,3.60218621420126,"None",0.422594142259414,343.434343434343
-48.989898989899,21.7171717171717,51.1890360444813,153.398741660106,3.61241631859948,"None",0.419087136929461,345.454545454545
-48.989898989899,22.7272727272727,51.214403065639,153.44805395576,3.62248913126002,"None",0.415637860082305,347.474747474747
-48.989898989899,23.7373737373737,51.2391104946669,153.495731027956,3.63240951634646,"None",0.412244897959184,349.49494949495
-48.989898989899,24.7474747474748,51.2629962779593,153.541274467705,3.64217000180072,"None",0.408906882591093,351.515151515152
-48.989898989899,25.7575757575758,51.2862907059434,153.585454486929,3.65176199682247,"None",0.405622489959839,353.535353535354
-48.989898989899,26.7676767676768,51.3088625280109,153.627855071014,3.66118327773605,"None",0.402390438247012,355.555555555556
-48.989898989899,27.7777777777778,51.5732652995574,154.457210340573,3.66836151242874,"None",0.399209486166008,357.575757575758
-48.989898989899,28.7878787878788,51.8303982046059,155.273266743869,3.67239452399505,"None",0.396078431372549,359.59595959596
-48.989898989899,29.7979797979798,51.8489498132051,155.304163229772,3.68136358749117,"None",0.392996108949416,361.616161616162
-48.989898989899,30.8080808080808,51.8660045763514,155.330734838659,3.69017716614122,"None",0.38996138996139,363.636363636364
-48.989898989899,31.8181818181818,52.1408135978086,156.201514151301,3.69491398378276,"None",0.386973180076628,365.656565656566
-48.989898989899,32.8282828282828,52.156096689451,156.223312018382,3.70343646694971,"None",0.384030418250951,367.676767676768
-48.989898989899,33.8383838383838,52.1704219352095,156.242440596223,3.71182898429101,"None",0.381132075471698,369.69696969697
-48.989898989899,34.8484848484849,52.183647517843,156.258483295174,3.72007892384464,"None",0.378277153558052,371.717171717172
-48.989898989899,35.8585858585859,52.1968270940406,156.274766242625,3.72820834389046,"None",0.37546468401487,373.737373737374
-48.989898989899,36.8686868686869,52.20992820729,156.291174968562,3.73622029079049,"None",0.372693726937269,375.757575757576
-48.989898989899,37.8787878787879,52.2225757778564,156.306629130382,3.74407475306853,"None",0.36996336996337,377.777777777778
-48.989898989899,38.8888888888889,52.2344846718102,156.320249557824,3.75175927145123,"None",0.367272727272727,379.79797979798
-48.989898989899,39.8989898989899,52.2445313115725,156.32834122179,3.75929628163426,"None",0.364620938628159,381.818181818182
-48.989898989899,40.9090909090909,52.2539504013124,156.334869129051,3.76669074093722,"None",0.362007168458781,383.838383838384
-48.989898989899,41.9191919191919,52.2633049079956,156.341524270909,3.7739811553732,"None",0.359430604982206,385.858585858586
-48.989898989899,42.9292929292929,52.273003804609,156.349621051288,3.78116883555216,"None",0.356890459363958,387.878787878788
-48.989898989899,43.939393939394,52.2833156034683,156.360049126486,3.78824636688864,"None",0.354385964912281,389.89898989899
-48.989898989899,44.949494949495,52.2929601118913,156.368688235677,3.79521145559592,"None",0.35191637630662,391.919191919192
-48.989898989899,45.959595959596,52.302312230584,156.37669315983,3.8020808470629,"None",0.349480968858132,393.939393939394
-48.989898989899,46.969696969697,52.312195801635,156.386787579419,3.80883363387806,"None",0.347079037800687,395.959595959596
-48.989898989899,47.979797979798,52.3217083403139,156.3959548607,3.81550294026779,"None",0.344709897610922,397.979797979798
-48.989898989899,48.989898989899,52.3343699323755,156.415009330541,3.82225478850836,"None",0.342372881355932,400
-48.989898989899,50,52.3393897145036,156.410760799505,3.82859225253704,"None",0.34006734006734,402.020202020202
-47.979797979798,-50,0.853115902407765,1.0761933219685,0.519334543599228,"None",1.04040404040404,204.040404040404
-47.979797979798,-48.989898989899,1.05859272810098,1.79775296111731,0.501019647210441,"None",1.01980198019802,206.060606060606
-47.979797979798,-47.979797979798,0.831504488547694,1.21030075274447,0.456129710083992,"None",1,208.080808080808
-47.979797979798,-46.969696969697,0.265772226305785,1.98362952205508,0.349450469959592,"None",0.980952380952381,210.10101010101
-47.979797979798,-45.959595959596,1.06191776055248,4.28017282553537,0.26557784128731,"None",0.962616822429907,212.121212121212
-47.979797979798,-44.9494949494949,3.59010377336361,11.7669722548087,0.0594226714653132,"None",0.944954128440367,214.141414141414
-47.979797979798,-43.9393939393939,4.5558123224851,14.5769988336538,0.0347561342273792,"None",0.927927927927928,216.161616161616
-47.979797979798,-42.9292929292929,5.46008103315715,17.2060206396428,0.123633731771939,"None",0.911504424778761,218.181818181818
-47.979797979798,-41.9191919191919,7.57957801588061,23.5194831077718,0.285010330005207,"None",0.895652173913043,220.20202020202
-47.979797979798,-40.9090909090909,8.43984804609121,26.0229606504907,0.368826800341523,"None",0.88034188034188,222.222222222222
-47.979797979798,-39.8989898989899,9.24703503190522,28.3698471535098,0.448126937244162,"None",0.865546218487395,224.242424242424
-47.979797979798,-38.8888888888889,11.7285498954014,35.7487911609075,0.6410623168459,"None",0.851239669421488,226.262626262626
-47.979797979798,-37.8787878787879,12.5561677240217,38.1640158805825,0.71959819865906,"None",0.83739837398374,228.282828282828
-47.979797979798,-36.8686868686869,13.2987108057033,40.3242011369381,0.792159823081995,"None",0.824,230.30303030303
-47.979797979798,-35.8585858585859,13.9955777871903,42.3494063053868,0.860909421574622,"None",0.811023622047244,232.323232323232
-47.979797979798,-34.8484848484848,14.9638190074546,45.1942016294832,0.946837372070348,"None",0.798449612403101,234.343434343434
-47.979797979798,-33.8383838383838,16.1506375579998,48.6991817572936,1.0465863359752,"None",0.786259541984733,236.363636363636
-47.979797979798,-32.8282828282828,17.4848632062765,52.6521001434865,1.15481434677421,"None",0.774436090225564,238.383838383838
-47.979797979798,-31.8181818181818,18.4499668541309,55.4942450134146,1.23842676322039,"None",0.762962962962963,240.40404040404
-47.979797979798,-30.8080808080808,20.405950071394,61.3724192399376,1.37129424412739,"None",0.751824817518248,242.424242424242
-47.979797979798,-29.7979797979798,22.1674609271327,66.6293335867145,1.50237311521316,"None",0.741007194244604,244.444444444444
-47.979797979798,-28.7878787878788,22.9164645159661,68.8280204663348,1.56945396833234,"None",0.730496453900709,246.464646464646
-47.979797979798,-27.7777777777778,31.1335424955302,93.7290296521574,2.06348394891356,"None",0.72027972027972,248.484848484848
-47.979797979798,-26.7676767676768,38.9806809530424,117.685237892714,2.48060442061714,"None",0.710344827586207,250.505050505051
-47.979797979798,-25.7575757575758,43.3023518192682,130.883222944666,2.7089202229802,"None",0.700680272108844,252.525252525253
-47.979797979798,-24.7474747474747,43.8795276822458,132.606976054369,2.75147405898338,"None",0.691275167785235,254.545454545455
-47.979797979798,-23.7373737373737,44.461359675683,134.34445030019,2.79442841507904,"None",0.682119205298013,256.565656565657
-47.979797979798,-22.7272727272727,44.8647660986215,135.514568938312,2.83492254240413,"None",0.673202614379085,258.585858585859
-47.979797979798,-21.7171717171717,45.6449918214242,137.908954222645,2.87252966927083,"None",0.664516129032258,260.606060606061
-47.979797979798,-20.7070707070707,45.9688394774215,138.838698851415,2.90801702865497,"None",0.656050955414013,262.626262626263
-47.979797979798,-19.6969696969697,46.4784201999904,140.398929253903,2.93369229189258,"None",0.647798742138365,264.646464646465
-47.979797979798,-18.6868686868687,46.6371162609319,140.820325373245,2.96169234642004,"None",0.639751552795031,266.666666666667
-47.979797979798,-17.6767676767677,46.7866577944688,141.215568855948,2.98864911379643,"None",0.631901840490797,268.686868686869
-47.979797979798,-16.6666666666667,46.9278249538251,141.586945704414,3.0146337436011,"None",0.624242424242424,270.707070707071
-47.979797979798,-15.6565656565657,47.0613110978652,141.936483989028,3.03971058866819,"None",0.616766467065868,272.727272727273
-47.979797979798,-14.6464646464646,47.1877394258027,142.266005009389,3.06393797214069,"None",0.609467455621302,274.747474747475
-47.979797979798,-13.6363636363636,47.6294125896644,143.626527043551,3.08364522710715,"None",0.60233918128655,276.767676767677
-47.979797979798,-12.6262626262626,NA,NA,NA,"None",0.595375722543353,278.787878787879
-47.979797979798,-11.6161616161616,48.1821637021474,145.277611909581,3.12431236839102,"None",0.588571428571429,280.808080808081
-47.979797979798,-10.6060606060606,48.2817426392659,145.529814539406,3.14567065986906,"None",0.581920903954802,282.828282828283
-47.979797979798,-9.59595959595959,48.3766512454131,145.76898142034,3.16640165789468,"None",0.575418994413408,284.848484848485
-47.979797979798,-8.58585858585858,48.4672094616808,145.996034511666,3.18653935788765,"None",0.569060773480663,286.868686868687
-47.979797979798,-7.57575757575757,48.5537144800843,146.211830827959,3.20611514879302,"None",0.562841530054645,288.888888888889
-47.979797979798,-6.56565656565656,48.6364369181249,146.417148728312,3.22515824003895,"None",0.556756756756757,290.909090909091
-47.979797979798,-5.55555555555555,48.7156219641079,146.612691904623,3.24369556988919,"None",0.550802139037433,292.929292929293
-47.979797979798,-4.54545454545454,48.7915009422283,146.799125419099,3.26175219349475,"None",0.544973544973545,294.949494949495
-47.979797979798,-3.53535353535353,48.8642759317401,146.977025916225,3.27935134382285,"None",0.539267015706806,296.969696969697
-47.979797979798,-2.52525252525252,48.9341345466581,147.146929429889,3.29651438397816,"None",0.533678756476684,298.989898989899
-47.979797979798,-1.51515151515152,49.001720403071,147.310867817529,3.31325474946453,"None",0.528205128205128,301.010101010101
-47.979797979798,-0.505050505050505,49.3591107201574,148.422364141646,3.32591448162572,"None",0.522842639593909,303.030303030303
-47.979797979798,0.505050505050505,49.4206360132763,148.56922573158,3.34189065262678,"None",0.517587939698492,305.050505050505
-47.979797979798,1.51515151515152,49.4798781860365,148.709897588823,3.357503448863,"None",0.512437810945274,307.070707070707
