"H","S","fmax","fmin","A","B","Well","Temperature","Reading","Emission"
-56.2,-0.1364,2,0.2,200,0,"B1",24.5,10,2.05130892407346
-56.2,-0.1364,2,0.2,200,1,"B2",24.5,10,1.99588396720166
-56.2,-0.1364,2,0.2,200,10,"B3",24.5,10,1.9685721911244
-56.2,-0.1364,2,0.2,200,50,"B4",24.5,10,1.53910054481219
-56.2,-0.1364,2,0.2,200,100,"B5",24.5,10,1.12143500405189
-56.2,-0.1364,2,0.2,200,150,"B6",24.5,10,0.66455065324067
-56.2,-0.1364,2,0.2,200,200,"B7",24.5,10,0.185314959453767
-56.2,-0.1364,2,0.2,200,250,"B8",24.5,10,0.15891320124845
-56.2,-0.1364,2,0.2,200,400,"B9",24.5,10,0.179581790445538
-56.2,-0.1364,2,0.2,200,600,"B10",24.5,10,0.170636023197788
-56.2,-0.1364,2,0.2,200,800,"B11",24.5,10,0.163146246079919
-56.2,-0.1364,2,0.2,200,1000,"B12",24.5,10,0.207610684608029
-56.2,-0.1364,2,0.2,200,0,"B1",24.5,10,1.97188241514521
-56.2,-0.1364,2,0.2,200,1,"B2",24.5,10,1.95950198646043
-56.2,-0.1364,2,0.2,200,10,"B3",24.5,10,1.90946604928435
-56.2,-0.1364,2,0.2,200,50,"B4",24.5,10,1.55674818459017
-56.2,-0.1364,2,0.2,200,100,"B5",24.5,10,1.07783733665187
-56.2,-0.1364,2,0.2,200,150,"B6",24.5,10,0.741620749884847
-56.2,-0.1364,2,0.2,200,200,"B7",24.5,10,0.193889747706876
-56.2,-0.1364,2,0.2,200,250,"B8",24.5,10,0.282426704479149
-56.2,-0.1364,2,0.2,200,400,"B9",24.5,10,0.228504434467577
-56.2,-0.1364,2,0.2,200,600,"B10",24.5,10,0.255812744016356
-56.2,-0.1364,2,0.2,200,800,"B11",24.5,10,0.202345091338325
-56.2,-0.1364,2,0.2,200,1000,"B12",24.5,10,0.175148705874368
-56.2,-0.1364,2,0.2,200,0,"A1",25,11,2.00369891967039
