"H","S","fmax","fmin","A","B","Well","Temperature","Reading","Emission"
-56.2,-0.1364,2,0.2,240,0,"A1",20,1,1.9767153439074
-56.2,-0.1364,2,0.2,240,1,"A2",20,1,1.90935179551036
-56.2,-0.1364,2,0.2,240,10,"A3",20,1,1.91758261951956
-56.2,-0.1364,2,0.2,240,50,"A4",20,1,1.65960573681814
-56.2,-0.1364,2,0.2,240,100,"A5",20,1,1.19625350871686
-56.2,-0.1364,2,0.2,240,150,"A6",20,1,0.894236464404089
-56.2,-0.1364,2,0.2,240,200,"A7",20,1,0.479456870718235
-56.2,-0.1364,2,0.2,240,250,"A8",20,1,0.329696519692721
-56.2,-0.1364,2,0.2,240,400,"A9",20,1,0.204268180853389
-56.2,-0.1364,2,0.2,240,600,"A10",20,1,0.0825110856144682
-56.2,-0.1364,2,0.2,240,800,"A11",20,1,0.183019378909032
-56.2,-0.1364,2,0.2,240,1000,"A12",20,1,0.207231003520831
-56.2,-0.1364,2,0.2,240,0,"B1",20,1,2.04490077942322
-56.2,-0.1364,2,0.2,240,1,"B2",20,1,1.94340056261285
-56.2,-0.1364,2,0.2,240,10,"B3",20,1,1.97776429169192
-56.2,-0.1364,2,0.2,240,50,"B4",20,1,1.51482539396663
-56.2,-0.1364,2,0.2,240,100,"B5",20,1,1.30008171049236
-56.2,-0.1364,2,0.2,240,150,"B6",20,1,0.984526078701446
-56.2,-0.1364,2,0.2,240,200,"B7",20,1,0.535825472491992
-56.2,-0.1364,2,0.2,240,250,"B8",20,1,0.231133491261907
-56.2,-0.1364,2,0.2,240,400,"B9",20,1,0.164195754849176
-56.2,-0.1364,2,0.2,240,600,"B10",20,1,0.1842037071883
-56.2,-0.1364,2,0.2,240,800,"B11",20,1,0.245936682336206
-56.2,-0.1364,2,0.2,240,1000,"B12",20,1,0.179334282221275
-56.2,-0.1364,2,0.2,240,0,"B1",20,1,1.96056188278516
-56.2,-0.1364,2,0.2,240,1,"B2",20,1,1.97291281632975
-56.2,-0.1364,2,0.2,240,10,"B3",20,1,1.8836010663995
-56.2,-0.1364,2,0.2,240,50,"B4",20,1,1.676174129966
-56.2,-0.1364,2,0.2,240,100,"B5",20,1,1.23342120873167
-56.2,-0.1364,2,0.2,240,150,"B6",20,1,0.871611869452665
-56.2,-0.1364,2,0.2,240,200,"B7",20,1,0.494794314201284
-56.2,-0.1364,2,0.2,240,250,"B8",20,1,0.149212473533285
-56.2,-0.1364,2,0.2,240,400,"B9",20,1,0.174240549602778
-56.2,-0.1364,2,0.2,240,600,"B10",20,1,0.221404432906426
-56.2,-0.1364,2,0.2,240,800,"B11",20,1,0.344244522866563
-56.2,-0.1364,2,0.2,240,1000,"B12",20,1,0.252287273657635
-56.2,-0.1364,2,0.2,240,0,"A1",20.5,2,1.95986487878513
-56.2,-0.1364,2,0.2,240,1,"A2",20.5,2,2.08033416886346
-56.2,-0.1364,2,0.2,240,10,"A3",20.5,2,1.97373005350626
-56.2,-0.1364,2,0.2,240,50,"A4",20.5,2,1.61606306932807
-56.2,-0.1364,2,0.2,240,100,"A5",20.5,2,1.31352960371702
-56.2,-0.1364,2,0.2,240,150,"A6",20.5,2,0.848893726733649
-56.2,-0.1364,2,0.2,240,200,"A7",20.5,2,0.452880271131243
-56.2,-0.1364,2,0.2,240,250,"A8",20.5,2,0.248175632312878
-56.2,-0.1364,2,0.2,240,400,"A9",20.5,2,0.186322760009133
-56.2,-0.1364,2,0.2,240,600,"A10",20.5,2,0.242453242539438
-56.2,-0.1364,2,0.2,240,800,"A11",20.5,2,0.192765647951959
-56.2,-0.1364,2,0.2,240,1000,"A12",20.5,2,0.211623763503013
-56.2,-0.1364,2,0.2,240,0,"B1",20.5,2,1.99039094074983
-56.2,-0.1364,2,0.2,240,1,"B2",20.5,2,2.03346570074175
-56.2,-0.1364,2,0.2,240,10,"B3",20.5,2,1.84143208900939
-56.2,-0.1364,2,0.2,240,50,"B4",20.5,2,1.55152712522521
-56.2,-0.1364,2,0.2,240,100,"B5",20.5,2,1.26688384526648
-56.2,-0.1364,2,0.2,240,150,"B6",20.5,2,0.898017451694663
-56.2,-0.1364,2,0.2,240,200,"B7",20.5,2,0.404658685308805
-56.2,-0.1364,2,0.2,240,250,"B8",20.5,2,0.28098558043463
-56.2,-0.1364,2,0.2,240,400,"B9",20.5,2,0.222441085870803
-56.2,-0.1364,2,0.2,240,600,"B10",20.5,2,0.213833080379366
-56.2,-0.1364,2,0.2,240,800,"B11",20.5,2,0.12084045161314
-56.2,-0.1364,2,0.2,240,1000,"B12",20.5,2,0.1870085563541
-56.2,-0.1364,2,0.2,240,0,"B1",20.5,2,1.98108574303907
-56.2,-0.1364,2,0.2,240,1,"B2",20.5,2,1.9803524731345
-56.2,-0.1364,2,0.2,240,10,"B3",20.5,2,1.98931253862679
-56.2,-0.1364,2,0.2,240,50,"B4",20.5,2,1.66566098323356
-56.2,-0.1364,2,0.2,240,100,"B5",20.5,2,1.33152048045825
-56.2,-0.1364,2,0.2,240,150,"B6",20.5,2,0.91730361327985
-56.2,-0.1364,2,0.2,240,200,"B7",20.5,2,0.474934577169268
-56.2,-0.1364,2,0.2,240,250,"B8",20.5,2,0.179185557189388
-56.2,-0.1364,2,0.2,240,400,"B9",20.5,2,0.178158658571533
-56.2,-0.1364,2,0.2,240,600,"B10",20.5,2,0.196529318816981
-56.2,-0.1364,2,0.2,240,800,"B11",20.5,2,0.149476843890689
-56.2,-0.1364,2,0.2,240,1000,"B12",20.5,2,0.186233930100727
-56.2,-0.1364,2,0.2,240,0,"A1",21,3,1.94053859733164
-56.2,-0.1364,2,0.2,240,1,"A2",21,3,2.0342953532818
-56.2,-0.1364,2,0.2,240,10,"A3",21,3,1.96911743621807
-56.2,-0.1364,2,0.2,240,50,"A4",21,3,1.63611088493138
-56.2,-0.1364,2,0.2,240,100,"A5",21,3,1.26388461229227
-56.2,-0.1364,2,0.2,240,150,"A6",21,3,0.818534460191244
-56.2,-0.1364,2,0.2,240,200,"A7",21,3,0.593620350390989
-56.2,-0.1364,2,0.2,240,250,"A8",21,3,0.0910653187450627
-56.2,-0.1364,2,0.2,240,400,"A9",21,3,0.217658151725967
-56.2,-0.1364,2,0.2,240,600,"A10",21,3,0.239895222499637
-56.2,-0.1364,2,0.2,240,800,"A11",21,3,0.261680133720137
-56.2,-0.1364,2,0.2,240,1000,"A12",21,3,0.0798071176351431
-56.2,-0.1364,2,0.2,240,0,"B1",21,3,1.92423939265879
-56.2,-0.1364,2,0.2,240,1,"B2",21,3,2.06051986451998
-56.2,-0.1364,2,0.2,240,10,"B3",21,3,1.85117922377204
-56.2,-0.1364,2,0.2,240,50,"B4",21,3,1.57032561351112
-56.2,-0.1364,2,0.2,240,100,"B5",21,3,1.23446206511007
-56.2,-0.1364,2,0.2,240,150,"B6",21,3,0.904106303221064
-56.2,-0.1364,2,0.2,240,200,"B7",21,3,0.526049883193553
-56.2,-0.1364,2,0.2,240,250,"B8",21,3,0.170216863168997
-56.2,-0.1364,2,0.2,240,400,"B9",21,3,0.239798343490127
-56.2,-0.1364,2,0.2,240,600,"B10",21,3,0.220510645066419
-56.2,-0.1364,2,0.2,240,800,"B11",21,3,0.142968501101898
-56.2,-0.1364,2,0.2,240,1000,"B12",21,3,0.147634493369978
-56.2,-0.1364,2,0.2,240,0,"B1",21,3,1.94193974230434
-56.2,-0.1364,2,0.2,240,1,"B2",21,3,2.01247819817934
-56.2,-0.1364,2,0.2,240,10,"B3",21,3,1.86973312001906
-56.2,-0.1364,2,0.2,240,50,"B4",21,3,1.5476297090132
-56.2,-0.1364,2,0.2,240,100,"B5",21,3,1.22942292672068
-56.2,-0.1364,2,0.2,240,150,"B6",21,3,0.913066893472172
-56.2,-0.1364,2,0.2,240,200,"B7",21,3,0.564023249960488
-56.2,-0.1364,2,0.2,240,250,"B8",21,3,0.207012531682317
-56.2,-0.1364,2,0.2,240,400,"B9",21,3,0.129337767043412
-56.2,-0.1364,2,0.2,240,600,"B10",21,3,0.0914222543451873
-56.2,-0.1364,2,0.2,240,800,"B11",21,3,0.197830926885714
-56.2,-0.1364,2,0.2,240,1000,"B12",21,3,0.226229138230622
-56.2,-0.1364,2,0.2,240,0,"A1",21.5,4,2.00929549620604
-56.2,-0.1364,2,0.2,240,1,"A2",21.5,4,2.04716945291851
-56.2,-0.1364,2,0.2,240,10,"A3",21.5,4,1.88972823456578
-56.2,-0.1364,2,0.2,240,50,"A4",21.5,4,1.53938390624372
-56.2,-0.1364,2,0.2,240,100,"A5",21.5,4,1.22826643169225
-56.2,-0.1364,2,0.2,240,150,"A6",21.5,4,0.94433705123863
-56.2,-0.1364,2,0.2,240,200,"A7",21.5,4,0.445885456857791
-56.2,-0.1364,2,0.2,240,250,"A8",21.5,4,0.21813346528518
-56.2,-0.1364,2,0.2,240,400,"A9",21.5,4,0.22075552125524
-56.2,-0.1364,2,0.2,240,600,"A10",21.5,4,0.205625774692325
-56.2,-0.1364,2,0.2,240,800,"A11",21.5,4,0.22686291818293
-56.2,-0.1364,2,0.2,240,1000,"A12",21.5,4,0.202147512873006
-56.2,-0.1364,2,0.2,240,0,"B1",21.5,4,2.12066550817558
-56.2,-0.1364,2,0.2,240,1,"B2",21.5,4,1.90033730566535
-56.2,-0.1364,2,0.2,240,10,"B3",21.5,4,1.96207690491091
-56.2,-0.1364,2,0.2,240,50,"B4",21.5,4,1.68350351288031
-56.2,-0.1364,2,0.2,240,100,"B5",21.5,4,1.23040809195173
-56.2,-0.1364,2,0.2,240,150,"B6",21.5,4,0.854881144038196
-56.2,-0.1364,2,0.2,240,200,"B7",21.5,4,0.496426089284044
-56.2,-0.1364,2,0.2,240,250,"B8",21.5,4,0.182937060543346
-56.2,-0.1364,2,0.2,240,400,"B9",21.5,4,0.167205091211351
-56.2,-0.1364,2,0.2,240,600,"B10",21.5,4,0.199453072852945
-56.2,-0.1364,2,0.2,240,800,"B11",21.5,4,0.293462789030672
-56.2,-0.1364,2,0.2,240,1000,"B12",21.5,4,0.231463894557141
-56.2,-0.1364,2,0.2,240,0,"B1",21.5,4,2.00977316608027
-56.2,-0.1364,2,0.2,240,1,"B2",21.5,4,2.00305121386614
-56.2,-0.1364,2,0.2,240,10,"B3",21.5,4,1.96234536144546
-56.2,-0.1364,2,0.2,240,50,"B4",21.5,4,1.5381935890575
-56.2,-0.1364,2,0.2,240,100,"B5",21.5,4,1.1926807376967
-56.2,-0.1364,2,0.2,240,150,"B6",21.5,4,0.889681604297234
-56.2,-0.1364,2,0.2,240,200,"B7",21.5,4,0.485917023449545
-56.2,-0.1364,2,0.2,240,250,"B8",21.5,4,0.191165892592879
-56.2,-0.1364,2,0.2,240,400,"B9",21.5,4,0.245398406170049
-56.2,-0.1364,2,0.2,240,600,"B10",21.5,4,0.228162705396341
-56.2,-0.1364,2,0.2,240,800,"B11",21.5,4,0.25590432464719
-56.2,-0.1364,2,0.2,240,1000,"B12",21.5,4,0.213426834149717
-56.2,-0.1364,2,0.2,240,0,"A1",22,5,2.03487263831162
-56.2,-0.1364,2,0.2,240,1,"A2",22,5,1.90367868153822
-56.2,-0.1364,2,0.2,240,10,"A3",22,5,1.91957613645548
-56.2,-0.1364,2,0.2,240,50,"A4",22,5,1.73840424375612
-56.2,-0.1364,2,0.2,240,100,"A5",22,5,1.26067252926338
-56.2,-0.1364,2,0.2,240,150,"A6",22,5,0.911717472547841
-56.2,-0.1364,2,0.2,240,200,"A7",22,5,0.529140367150218
-56.2,-0.1364,2,0.2,240,250,"A8",22,5,0.208577963502564
-56.2,-0.1364,2,0.2,240,400,"A9",22,5,0.217090319192721
-56.2,-0.1364,2,0.2,240,600,"A10",22,5,0.168909047273077
-56.2,-0.1364,2,0.2,240,800,"A11",22,5,0.156415028476953
-56.2,-0.1364,2,0.2,240,1000,"A12",22,5,0.270873945867156
-56.2,-0.1364,2,0.2,240,0,"B1",22,5,2.02919201641557
-56.2,-0.1364,2,0.2,240,1,"B2",22,5,1.99943171267283
-56.2,-0.1364,2,0.2,240,10,"B3",22,5,1.8301332191215
-56.2,-0.1364,2,0.2,240,50,"B4",22,5,1.62769434586414
-56.2,-0.1364,2,0.2,240,100,"B5",22,5,1.275904474684
-56.2,-0.1364,2,0.2,240,150,"B6",22,5,0.890548595954802
-56.2,-0.1364,2,0.2,240,200,"B7",22,5,0.51753777046636
-56.2,-0.1364,2,0.2,240,250,"B8",22,5,0.199097187851227
-56.2,-0.1364,2,0.2,240,400,"B9",22,5,0.209417661468808
-56.2,-0.1364,2,0.2,240,600,"B10",22,5,0.22290964500685
-56.2,-0.1364,2,0.2,240,800,"B11",22,5,0.145652550256828
-56.2,-0.1364,2,0.2,240,1000,"B12",22,5,0.218302547869953
-56.2,-0.1364,2,0.2,240,0,"B1",22,5,2.00718684135501
-56.2,-0.1364,2,0.2,240,1,"B2",22,5,1.91937432608768
-56.2,-0.1364,2,0.2,240,10,"B3",22,5,1.97644424086225
-56.2,-0.1364,2,0.2,240,50,"B4",22,5,1.67130814113378
-56.2,-0.1364,2,0.2,240,100,"B5",22,5,1.27811246987257
-56.2,-0.1364,2,0.2,240,150,"B6",22,5,0.968483964692255
-56.2,-0.1364,2,0.2,240,200,"B7",22,5,0.49455590512897
-56.2,-0.1364,2,0.2,240,250,"B8",22,5,0.175684067562726
-56.2,-0.1364,2,0.2,240,400,"B9",22,5,0.203672126547647
-56.2,-0.1364,2,0.2,240,600,"B10",22,5,0.202074432989742
-56.2,-0.1364,2,0.2,240,800,"B11",22,5,0.16548389272363
-56.2,-0.1364,2,0.2,240,1000,"B12",22,5,0.291941121820908
-56.2,-0.1364,2,0.2,240,0,"A1",22.5,6,1.99586157666926
-56.2,-0.1364,2,0.2,240,1,"A2",22.5,6,1.94440887270825
-56.2,-0.1364,2,0.2,240,10,"A3",22.5,6,1.97948974292989
-56.2,-0.1364,2,0.2,240,50,"A4",22.5,6,1.53041548077684
-56.2,-0.1364,2,0.2,240,100,"A5",22.5,6,1.26882279364637
-56.2,-0.1364,2,0.2,240,150,"A6",22.5,6,0.886286237933252
-56.2,-0.1364,2,0.2,240,200,"A7",22.5,6,0.407977554057921
-56.2,-0.1364,2,0.2,240,250,"A8",22.5,6,0.123981962076786
-56.2,-0.1364,2,0.2,240,400,"A9",22.5,6,0.230915462384825
-56.2,-0.1364,2,0.2,240,600,"A10",22.5,6,0.287718518790988
-56.2,-0.1364,2,0.2,240,800,"A11",22.5,6,0.244863371253362
-56.2,-0.1364,2,0.2,240,1000,"A12",22.5,6,0.262267642156073
-56.2,-0.1364,2,0.2,240,0,"B1",22.5,6,1.96859219968054
-56.2,-0.1364,2,0.2,240,1,"B2",22.5,6,2.01806495542451
-56.2,-0.1364,2,0.2,240,10,"B3",22.5,6,1.86922639211291
-56.2,-0.1364,2,0.2,240,50,"B4",22.5,6,1.62497741270505
-56.2,-0.1364,2,0.2,240,100,"B5",22.5,6,1.19574992056904
-56.2,-0.1364,2,0.2,240,150,"B6",22.5,6,0.910081540284059
-56.2,-0.1364,2,0.2,240,200,"B7",22.5,6,0.538220141930032
-56.2,-0.1364,2,0.2,240,250,"B8",22.5,6,0.141477530027414
-56.2,-0.1364,2,0.2,240,400,"B9",22.5,6,0.253024040443391
-56.2,-0.1364,2,0.2,240,600,"B10",22.5,6,0.101908805914862
-56.2,-0.1364,2,0.2,240,800,"B11",22.5,6,0.155219864928026
-56.2,-0.1364,2,0.2,240,1000,"B12",22.5,6,0.226521476697904
-56.2,-0.1364,2,0.2,240,0,"B1",22.5,6,1.98093428847205
-56.2,-0.1364,2,0.2,240,1,"B2",22.5,6,1.92096572340615
-56.2,-0.1364,2,0.2,240,10,"B3",22.5,6,1.92134602326601
-56.2,-0.1364,2,0.2,240,50,"B4",22.5,6,1.62211572022393
-56.2,-0.1364,2,0.2,240,100,"B5",22.5,6,1.21041174847558
-56.2,-0.1364,2,0.2,240,150,"B6",22.5,6,0.813513853009563
-56.2,-0.1364,2,0.2,240,200,"B7",22.5,6,0.521754185697134
-56.2,-0.1364,2,0.2,240,250,"B8",22.5,6,0.204570373204756
-56.2,-0.1364,2,0.2,240,400,"B9",22.5,6,0.189753548202431
-56.2,-0.1364,2,0.2,240,600,"B10",22.5,6,0.224714374290806
-56.2,-0.1364,2,0.2,240,800,"B11",22.5,6,0.259250206013297
-56.2,-0.1364,2,0.2,240,1000,"B12",22.5,6,0.163639068442417
-56.2,-0.1364,2,0.2,240,0,"A1",23,7,1.97280376946715
-56.2,-0.1364,2,0.2,240,1,"A2",23,7,1.97618781992711
-56.2,-0.1364,2,0.2,240,10,"A3",23,7,1.97543093547346
-56.2,-0.1364,2,0.2,240,50,"A4",23,7,1.63975068428476
-56.2,-0.1364,2,0.2,240,100,"A5",23,7,1.29565112826966
-56.2,-0.1364,2,0.2,240,150,"A6",23,7,0.803791095639133
-56.2,-0.1364,2,0.2,240,200,"A7",23,7,0.491315116675343
-56.2,-0.1364,2,0.2,240,250,"A8",23,7,0.243306096765845
-56.2,-0.1364,2,0.2,240,400,"A9",23,7,0.234681374611984
-56.2,-0.1364,2,0.2,240,600,"A10",23,7,0.274669810930688
-56.2,-0.1364,2,0.2,240,800,"A11",23,7,0.22885137763312
-56.2,-0.1364,2,0.2,240,1000,"A12",23,7,0.249961126758048
-56.2,-0.1364,2,0.2,240,0,"B1",23,7,1.99025490686615
-56.2,-0.1364,2,0.2,240,1,"B2",23,7,1.95105069939941
-56.2,-0.1364,2,0.2,240,10,"B3",23,7,1.83499234244447
-56.2,-0.1364,2,0.2,240,50,"B4",23,7,1.55494388133913
-56.2,-0.1364,2,0.2,240,100,"B5",23,7,1.18010443860652
-56.2,-0.1364,2,0.2,240,150,"B6",23,7,0.830014088802928
-56.2,-0.1364,2,0.2,240,200,"B7",23,7,0.506998338962202
-56.2,-0.1364,2,0.2,240,250,"B8",23,7,0.268714099509496
-56.2,-0.1364,2,0.2,240,400,"B9",23,7,0.234401724033558
-56.2,-0.1364,2,0.2,240,600,"B10",23,7,0.323673433126186
-56.2,-0.1364,2,0.2,240,800,"B11",23,7,0.226069910464989
-56.2,-0.1364,2,0.2,240,1000,"B12",23,7,0.147444852832852
-56.2,-0.1364,2,0.2,240,0,"B1",23,7,1.93842594678254
-56.2,-0.1364,2,0.2,240,1,"B2",23,7,1.90958297378346
-56.2,-0.1364,2,0.2,240,10,"B3",23,7,1.94106288749741
-56.2,-0.1364,2,0.2,240,50,"B4",23,7,1.54012451299745
-56.2,-0.1364,2,0.2,240,100,"B5",23,7,1.3855286043973
-56.2,-0.1364,2,0.2,240,150,"B6",23,7,0.881581693119992
-56.2,-0.1364,2,0.2,240,200,"B7",23,7,0.560982831213226
-56.2,-0.1364,2,0.2,240,250,"B8",23,7,0.17501475042691
-56.2,-0.1364,2,0.2,240,400,"B9",23,7,0.230492684159639
-56.2,-0.1364,2,0.2,240,600,"B10",23,7,0.164561206724909
-56.2,-0.1364,2,0.2,240,800,"B11",23,7,0.14682465936014
-56.2,-0.1364,2,0.2,240,1000,"B12",23,7,0.17409519762237
-56.2,-0.1364,2,0.2,240,0,"A1",23.5,8,2.00076782494943
-56.2,-0.1364,2,0.2,240,1,"A2",23.5,8,2.0618439184377
-56.2,-0.1364,2,0.2,240,10,"A3",23.5,8,2.00212894799991
-56.2,-0.1364,2,0.2,240,50,"A4",23.5,8,1.49585112589594
-56.2,-0.1364,2,0.2,240,100,"A5",23.5,8,1.28785504809453
-56.2,-0.1364,2,0.2,240,150,"A6",23.5,8,0.81403118305088
-56.2,-0.1364,2,0.2,240,200,"A7",23.5,8,0.483251671221229
-56.2,-0.1364,2,0.2,240,250,"A8",23.5,8,0.230853735120946
-56.2,-0.1364,2,0.2,240,400,"A9",23.5,8,0.223126982595429
-56.2,-0.1364,2,0.2,240,600,"A10",23.5,8,0.20589854597791
-56.2,-0.1364,2,0.2,240,800,"A11",23.5,8,0.21124870391969
-56.2,-0.1364,2,0.2,240,1000,"A12",23.5,8,0.175006699106818
-56.2,-0.1364,2,0.2,240,0,"B1",23.5,8,1.97330608824205
-56.2,-0.1364,2,0.2,240,1,"B2",23.5,8,1.99875570317497
-56.2,-0.1364,2,0.2,240,10,"B3",23.5,8,1.91558260600336
-56.2,-0.1364,2,0.2,240,50,"B4",23.5,8,1.62532822594837
-56.2,-0.1364,2,0.2,240,100,"B5",23.5,8,1.25834765739995
-56.2,-0.1364,2,0.2,240,150,"B6",23.5,8,0.830439892138216
-56.2,-0.1364,2,0.2,240,200,"B7",23.5,8,0.495339117985345
-56.2,-0.1364,2,0.2,240,250,"B8",23.5,8,0.274804910755252
-56.2,-0.1364,2,0.2,240,400,"B9",23.5,8,0.250667261613213
-56.2,-0.1364,2,0.2,240,600,"B10",23.5,8,0.223550670298662
-56.2,-0.1364,2,0.2,240,800,"B11",23.5,8,0.16978237213033
-56.2,-0.1364,2,0.2,240,1000,"B12",23.5,8,0.263688669912084
-56.2,-0.1364,2,0.2,240,0,"B1",23.5,8,1.9787940656947
-56.2,-0.1364,2,0.2,240,1,"B2",23.5,8,1.90387074443469
-56.2,-0.1364,2,0.2,240,10,"B3",23.5,8,1.89727761782302
-56.2,-0.1364,2,0.2,240,50,"B4",23.5,8,1.67266936121034
-56.2,-0.1364,2,0.2,240,100,"B5",23.5,8,1.19571737698006
-56.2,-0.1364,2,0.2,240,150,"B6",23.5,8,0.8596139318638
-56.2,-0.1364,2,0.2,240,200,"B7",23.5,8,0.504819856483302
-56.2,-0.1364,2,0.2,240,250,"B8",23.5,8,0.196631171152235
-56.2,-0.1364,2,0.2,240,400,"B9",23.5,8,0.16371233846058
-56.2,-0.1364,2,0.2,240,600,"B10",23.5,8,0.187889861048622
-56.2,-0.1364,2,0.2,240,800,"B11",23.5,8,0.233147562368058
-56.2,-0.1364,2,0.2,240,1000,"B12",23.5,8,0.175672346817308
-56.2,-0.1364,2,0.2,240,0,"A1",24,9,1.93334756529878
-56.2,-0.1364,2,0.2,240,1,"A2",24,9,1.95560467453378
-56.2,-0.1364,2,0.2,240,10,"A3",24,9,1.91265625381076
-56.2,-0.1364,2,0.2,240,50,"A4",24,9,1.68274354991022
-56.2,-0.1364,2,0.2,240,100,"A5",24,9,1.21156764467029
-56.2,-0.1364,2,0.2,240,150,"A6",24,9,0.827519459062475
-56.2,-0.1364,2,0.2,240,200,"A7",24,9,0.430563588794894
-56.2,-0.1364,2,0.2,240,250,"A8",24,9,0.245384501123271
-56.2,-0.1364,2,0.2,240,400,"A9",24,9,0.224939865739662
-56.2,-0.1364,2,0.2,240,600,"A10",24,9,0.217949404333913
-56.2,-0.1364,2,0.2,240,800,"A11",24,9,0.211961782752714
-56.2,-0.1364,2,0.2,240,1000,"A12",24,9,0.230646210913155
-56.2,-0.1364,2,0.2,240,0,"B1",24,9,1.96577373239496
-56.2,-0.1364,2,0.2,240,1,"B2",24,9,1.91046567637931
-56.2,-0.1364,2,0.2,240,10,"B3",24,9,1.83230769123259
-56.2,-0.1364,2,0.2,240,50,"B4",24,9,1.57208071175407
-56.2,-0.1364,2,0.2,240,100,"B5",24,9,1.27413588160362
-56.2,-0.1364,2,0.2,240,150,"B6",24,9,0.903269011829346
-56.2,-0.1364,2,0.2,240,200,"B7",24,9,0.420105479448464
-56.2,-0.1364,2,0.2,240,250,"B8",24,9,0.262079843714525
-56.2,-0.1364,2,0.2,240,400,"B9",24,9,0.255318426713905
-56.2,-0.1364,2,0.2,240,600,"B10",24,9,0.218955171192419
-56.2,-0.1364,2,0.2,240,800,"B11",24,9,0.137256770212335
-56.2,-0.1364,2,0.2,240,1000,"B12",24,9,0.213242759017461
-56.2,-0.1364,2,0.2,240,0,"B1",24,9,2.14559876320024
-56.2,-0.1364,2,0.2,240,1,"B2",24,9,2.07921563454768
-56.2,-0.1364,2,0.2,240,10,"B3",24,9,1.95057464990676
-56.2,-0.1364,2,0.2,240,50,"B4",24,9,1.63936668241389
-56.2,-0.1364,2,0.2,240,100,"B5",24,9,1.22168991612745
-56.2,-0.1364,2,0.2,240,150,"B6",24,9,0.892180793934271
-56.2,-0.1364,2,0.2,240,200,"B7",24,9,0.468384112010154
-56.2,-0.1364,2,0.2,240,250,"B8",24,9,0.208359779949238
-56.2,-0.1364,2,0.2,240,400,"B9",24,9,0.170381864145651
-56.2,-0.1364,2,0.2,240,600,"B10",24,9,0.184130451642596
-56.2,-0.1364,2,0.2,240,800,"B11",24,9,0.145680700550794
-56.2,-0.1364,2,0.2,240,1000,"B12",24,9,0.158565973423278
-56.2,-0.1364,2,0.2,240,0,"A1",24.5,10,1.96757452780155
-56.2,-0.1364,2,0.2,240,1,"A2",24.5,10,2.04349447777386
-56.2,-0.1364,2,0.2,240,10,"A3",24.5,10,1.90246679926558
-56.2,-0.1364,2,0.2,240,50,"A4",24.5,10,1.67298211549771
-56.2,-0.1364,2,0.2,240,100,"A5",24.5,10,1.21040951135522
-56.2,-0.1364,2,0.2,240,150,"A6",24.5,10,0.897839386822495
-56.2,-0.1364,2,0.2,240,200,"A7",24.5,10,0.552649541530261
-56.2,-0.1364,2,0.2,240,250,"A8",24.5,10,0.301380871297652
-56.2,-0.1364,2,0.2,240,400,"A9",24.5,10,0.187017050518917
-56.2,-0.1364,2,0.2,240,600,"A10",24.5,10,0.242419315997171
-56.2,-0.1364,2,0.2,240,800,"A11",24.5,10,0.135630506353533
-56.2,-0.1364,2,0.2,240,1000,"A12",24.5,10,0.19613090616431
-56.2,-0.1364,2,0.2,240,0,"B1",24.5,10,2.0079073551322
-56.2,-0.1364,2,0.2,240,1,"B2",24.5,10,2.03240149054517
-56.2,-0.1364,2,0.2,240,10,"B3",24.5,10,1.91729449056267
-56.2,-0.1364,2,0.2,240,50,"B4",24.5,10,1.68641321882204
-56.2,-0.1364,2,0.2,240,100,"B5",24.5,10,1.29467288465855
-56.2,-0.1364,2,0.2,240,150,"B6",24.5,10,0.845038175622775
-56.2,-0.1364,2,0.2,240,200,"B7",24.5,10,0.474089632905383
-56.2,-0.1364,2,0.2,240,250,"B8",24.5,10,0.165584901118479
-56.2,-0.1364,2,0.2,240,400,"B9",24.5,10,0.255494298738723
-56.2,-0.1364,2,0.2,240,600,"B10",24.5,10,0.140693423539161
-56.2,-0.1364,2,0.2,240,800,"B11",24.5,10,0.203413093719669
-56.2,-0.1364,2,0.2,240,1000,"B12",24.5,10,0.236956376600553
-56.2,-0.1364,2,0.2,240,0,"B1",24.5,10,1.98242229098113
-56.2,-0.1364,2,0.2,240,1,"B2",24.5,10,1.99379207346436
-56.2,-0.1364,2,0.2,240,10,"B3",24.5,10,1.9101088505939
-56.2,-0.1364,2,0.2,240,50,"B4",24.5,10,1.61368034664156
-56.2,-0.1364,2,0.2,240,100,"B5",24.5,10,1.34516555686946
-56.2,-0.1364,2,0.2,240,150,"B6",24.5,10,0.899420507294398
-56.2,-0.1364,2,0.2,240,200,"B7",24.5,10,0.402316977510838
-56.2,-0.1364,2,0.2,240,250,"B8",24.5,10,0.11592176764459
-56.2,-0.1364,2,0.2,240,400,"B9",24.5,10,0.220313524931148
-56.2,-0.1364,2,0.2,240,600,"B10",24.5,10,0.19110302263544
-56.2,-0.1364,2,0.2,240,800,"B11",24.5,10,0.113303781341974
-56.2,-0.1364,2,0.2,240,1000,"B12",24.5,10,0.143241835485693
-56.2,-0.1364,2,0.2,240,0,"A1",25,11,1.89300165790837
-56.2,-0.1364,2,0.2,240,1,"A2",25,11,1.94981716794718
-56.2,-0.1364,2,0.2,240,10,"A3",25,11,1.91779576479581
-56.2,-0.1364,2,0.2,240,50,"A4",25,11,1.70277170138249
-56.2,-0.1364,2,0.2,240,100,"A5",25,11,1.25083424466997
-56.2,-0.1364,2,0.2,240,150,"A6",25,11,0.853045766439885
