<<<<<<< HEAD
"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R"
"1 VH plot",-49.6,0.6,-121.7,1.9,-11.9,0,0.466033195069788,0.884622603900394
"2 Global fit",-49.5,20.9,-121.2,65,-11.9,0.8,0.466033195069788,0.884622603900394
"3 1/Tm vs lnCT",-184.787535985814,15.6583386612972,-542.577829535512,48.4528477262681,-16.5178737119662,0.631687980235328,NA,0.884622603900394
=======
"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-52.3344775656371,0.879613420656885,-130.084222486932,2.7254184761194,-11.9888559613152,0.0346008758196211,0.579448470559525,0.884622603900394,4.87618736438174
"2 Global fit",-51.5314115946613,15.0696601853125,-127.590431404811,46.7624138410717,-11.9592392944591,0.570642240254958,0.579448470559525,0.884622603900394,4.87618736438174
"3 1/Tm vs lnCT",-184.787535985814,15.6583386612972,-542.577829535512,48.4528477262681,-16.5178737119662,0.631687980235328,NA,0.884622603900394,4.87618736438174
>>>>>>> parent of e3aa427... Update figures and drafts
