<<<<<<< HEAD
"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R"
"1 VH plot",-42.4,0.6,-99.7,2,-11.5,0,0.743972961045331,1.03119431771842
"2 Global fit",-42,28.5,-98.5,88.4,-11.5,1.1,0.743972961045331,1.03119431771842
"3 1/Tm vs lnCT",-181.039491478994,17.4245902074229,-534.617884908833,54.2592901199508,-15.2384468322176,0.597296752773036,NA,1.03119431771842
=======
"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-42.2701476217974,0.320658601253133,-99.2910727997033,0.994304376384491,-11.4750213929694,0.0124811099689465,1.27163878492506,1.03119431771842,7.17989937625604
"2 Global fit",-41.6332392054303,11.9957565499661,-97.3084344207048,37.3538615948189,-11.4530282698487,0.416480325848082,1.27163878492506,1.03119431771842,7.17989937625604
"3 1/Tm vs lnCT",-181.039491478994,17.4245902074229,-534.617884908833,54.2592901199508,-15.2384468322176,0.597296752773036,NA,1.03119431771842,7.17989937625604
>>>>>>> parent of e3aa427... Update figures and drafts
