"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-67.5937854012046,0.936423980939942,-168.515155149509,2.79703964738866,-15.3288100315845,0.0692037818740312,0.454005415348008,1.05217856009165,3.40530726153007
"2 Global fit",-68.1133421732627,9.76612652963141,-170.058738943779,29.1424259045257,-15.3696242898497,0.7301775884353,0.454005415348008,1.05217856009165,3.40530726153007
"3 1/Tm vs lnCT",-97.1468908326263,2.98715216567604,-256.350987424517,8.77790354800621,-17.644759102661,0.264980514783685,NA,1.05217856009165,3.40530726153007
