# res(1/A),Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_0_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_1_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_2_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_3_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_4_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_5_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_6_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_7_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_8_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_9_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_10_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_11_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_12_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_13_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_14_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_16_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_17_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_18_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_19_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_20_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_21_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_22_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_23_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_24_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_25_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_26_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_27_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_28_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_29_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_30_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_31_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_32_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_33_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_34_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_35_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_36_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_37_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_38_aligned,Eco80_DENSS_WAXSiS/Eco80_DENSS_WAXSiS_39_aligned
0.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00
5.09684e-03 9.97246e-01 9.98895e-01 9.98036e-01 9.96306e-01 9.96978e-01 9.96923e-01 9.95973e-01 9.97617e-01 9.97127e-01 9.98438e-01 9.95191e-01 9.97516e-01 9.96491e-01 9.98454e-01 9.98563e-01 9.89094e-01 9.98294e-01 9.80460e-01 9.97717e-01 9.96098e-01 9.96807e-01 9.93440e-01 9.96170e-01 9.96304e-01 9.98661e-01 9.95340e-01 9.94586e-01 9.97846e-01 9.98052e-01 9.96346e-01 9.97055e-01 9.94424e-01 9.94502e-01 9.96791e-01 9.96525e-01 9.96558e-01 9.96142e-01 9.93984e-01 9.98280e-01
1.01937e-02 9.74084e-01 9.87112e-01 9.78910e-01 9.73746e-01 9.76602e-01 9.81291e-01 9.72842e-01 9.78238e-01 9.78862e-01 9.80188e-01 9.77061e-01 9.75876e-01 9.75370e-01 9.85396e-01 9.83589e-01 9.45952e-01 9.81961e-01 9.47737e-01 9.78010e-01 9.72928e-01 9.75078e-01 9.56731e-01 9.72024e-01 9.74818e-01 9.81015e-01 9.70857e-01 9.65165e-01 9.79461e-01 9.80275e-01 9.70249e-01 9.74047e-01 9.70943e-01 9.64452e-01 9.67626e-01 9.75191e-01 9.74599e-01 9.67553e-01 9.57155e-01 9.79600e-01
1.52905e-02 8.74396e-01 9.40795e-01 9.09947e-01 8.85124e-01 8.69432e-01 9.10515e-01 8.89865e-01 9.07612e-01 9.00464e-01 9.04709e-01 9.03928e-01 8.86817e-01 8.87525e-01 9.30135e-01 9.28663e-01 8.21554e-01 9.19441e-01 8.95300e-01 8.94959e-01 8.93439e-01 8.80942e-01 8.23406e-01 8.52881e-01 8.66981e-01 9.04816e-01 8.47311e-01 8.55934e-01 9.10752e-01 9.08349e-01 8.57732e-01 8.80503e-01 8.63888e-01 8.64504e-01 8.72076e-01 8.74302e-01 8.85883e-01 8.42522e-01 8.10699e-01 8.99564e-01
2.03874e-02 7.47314e-01 8.83495e-01 8.59998e-01 7.64684e-01 6.87821e-01 7.90879e-01 8.14237e-01 8.37533e-01 7.81987e-01 8.22098e-01 7.80748e-01 7.84520e-01 7.53104e-01 8.68164e-01 8.89685e-01 6.96990e-01 8.68478e-01 8.19979e-01 8.01861e-01 8.08534e-01 7.72469e-01 6.84447e-01 6.89397e-01 6.97169e-01 7.97357e-01 6.56746e-01 7.19426e-01 8.30718e-01 8.49437e-01 7.20540e-01 7.69886e-01 6.82618e-01 7.59320e-01 7.97146e-01 7.25651e-01 7.71216e-01 6.74619e-01 6.47847e-01 8.00728e-01
2.54842e-02 6.74963e-01 7.59605e-01 8.41678e-01 6.79925e-01 5.93055e-01 6.72698e-01 8.05992e-01 7.80202e-01 6.56784e-01 7.46857e-01 6.03329e-01 7.15621e-01 6.48854e-01 8.05445e-01 8.56678e-01 6.11684e-01 8.40338e-01 6.31790e-01 7.80799e-01 7.63433e-01 6.90914e-01 6.74968e-01 6.40879e-01 5.71689e-01 6.81121e-01 5.61030e-01 6.56065e-01 7.51027e-01 8.31372e-01 6.78555e-01 7.22815e-01 5.60333e-01 6.99559e-01 7.55876e-01 5.66694e-01 6.27966e-01 5.89708e-01 6.57629e-01 7.33447e-01
3.05810e-02 4.39566e-01 3.61372e-01 6.32792e-01 4.61969e-01 5.82716e-01 4.98529e-01 6.66596e-01 5.49980e-01 3.34742e-01 5.30884e-01 2.45032e-01 5.07119e-01 4.24871e-01 5.96705e-01 6.26421e-01 3.08272e-01 5.23059e-01 2.55015e-01 7.21854e-01 6.28013e-01 5.35269e-01 6.27486e-01 6.20744e-01 4.65478e-01 3.71047e-01 4.58201e-01 4.88781e-01 5.50766e-01 5.97251e-01 6.15387e-01 5.75533e-01 4.38425e-01 4.92726e-01 5.95112e-01 2.29914e-01 3.30711e-01 4.72806e-01 6.45748e-01 5.44152e-01
3.56779e-02 1.42686e-01 7.71042e-02 4.15050e-01 2.70040e-01 4.22524e-01 3.54667e-01 4.69975e-01 3.59222e-01 3.86213e-02 3.98168e-01 1.11792e-01 3.45307e-01 2.86248e-01 3.87843e-01 3.01045e-01 5.82667e-02 1.99278e-01 1.17849e-01 6.33675e-01 4.65532e-01 4.15859e-01 5.12877e-01 3.84759e-01 4.46106e-01 1.58238e-01 2.77846e-01 3.56725e-01 4.62375e-01 2.56150e-01 5.26355e-01 4.40372e-01 2.10478e-01 2.82699e-01 3.64133e-01 1.24562e-01 1.91762e-01 3.54725e-01 3.64486e-01 3.40307e-01
4.07747e-02 1.81069e-03 6.05635e-02 2.90419e-01 1.52900e-01 2.37501e-01 2.21811e-01 3.20457e-01 2.34358e-01 -1.01869e-01 2.92904e-01 1.69155e-01 2.66574e-01 3.19801e-01 2.05989e-01 1.47680e-01 4.52934e-03 1.76210e-01 7.83330e-02 4.82885e-01 3.62501e-01 2.94031e-01 4.08434e-01 1.75602e-01 3.32761e-01 7.73248e-02 1.81386e-01 2.93942e-01 4.31390e-01 3.89845e-02 3.57627e-01 3.05257e-01 3.83677e-02 1.98802e-01 2.24809e-01 2.43845e-01 1.77229e-01 2.81832e-01 8.00915e-02 1.74395e-01
4.58716e-02 -2.03952e-02 5.44874e-02 1.05347e-01 6.54383e-03 1.37293e-01 5.08563e-02 1.19721e-01 8.33835e-02 -8.75322e-02 8.85354e-02 1.15163e-01 9.91365e-02 2.88389e-01 -5.20429e-02 5.60114e-02 -3.59159e-02 1.11204e-01 -6.35081e-02 2.33564e-01 1.86587e-01 9.11679e-02 2.64726e-01 6.03158e-03 1.37409e-01 -2.80595e-03 1.37373e-01 1.97752e-01 3.10788e-01 -8.79590e-02 2.07687e-01 9.62360e-02 -3.72131e-03 7.39083e-02 1.92492e-01 2.94462e-01 6.60752e-03 1.38010e-01 5.19297e-02 3.52106e-02
