# Chi2 Rg SupportVolume
4.16797e+04 1.24081e+02 7.55261e+06
3.20012e+00 1.25875e+02 7.55261e+06
3.17590e+00 1.26730e+02 7.55261e+06
3.15270e+00 1.27450e+02 7.55261e+06
3.13004e+00 1.28017e+02 7.55261e+06
3.10781e+00 1.28436e+02 7.55261e+06
3.08593e+00 1.28748e+02 7.55261e+06
3.06432e+00 1.28937e+02 7.55261e+06
3.04303e+00 1.29048e+02 7.55261e+06
3.02211e+00 1.29086e+02 7.55261e+06
3.00152e+00 1.29083e+02 7.55261e+06
2.98123e+00 1.29050e+02 7.55261e+06
2.96113e+00 1.29007e+02 7.55261e+06
2.94122e+00 1.28938e+02 7.55261e+06
2.92148e+00 1.28840e+02 7.55261e+06
2.90188e+00 1.28746e+02 7.55261e+06
2.88237e+00 1.28638e+02 7.55261e+06
2.86307e+00 1.28522e+02 7.55261e+06
2.84399e+00 1.28401e+02 7.55261e+06
2.82500e+00 1.28279e+02 7.55261e+06
2.80613e+00 1.28149e+02 7.55261e+06
2.78752e+00 1.28011e+02 7.55261e+06
2.76918e+00 1.27867e+02 7.55261e+06
2.75102e+00 1.27717e+02 7.55261e+06
2.73305e+00 1.27568e+02 7.55261e+06
2.71530e+00 1.27418e+02 7.55261e+06
2.69777e+00 1.27268e+02 7.55261e+06
2.68031e+00 1.27114e+02 7.55261e+06
2.66300e+00 1.26957e+02 7.55261e+06
2.64582e+00 1.26798e+02 7.55261e+06
2.62874e+00 1.26638e+02 7.55261e+06
2.61182e+00 1.26481e+02 7.55261e+06
2.59507e+00 1.26326e+02 7.55261e+06
2.57847e+00 1.26174e+02 7.55261e+06
2.56205e+00 1.26022e+02 7.55261e+06
2.54578e+00 1.25871e+02 7.55261e+06
2.52964e+00 1.25718e+02 7.55261e+06
2.51360e+00 1.25567e+02 7.55261e+06
2.49768e+00 1.25416e+02 7.55261e+06
2.48191e+00 1.25266e+02 7.55261e+06
2.46630e+00 1.25114e+02 7.55261e+06
2.45081e+00 1.24962e+02 7.55261e+06
2.43544e+00 1.24813e+02 7.55261e+06
2.42020e+00 1.24664e+02 7.55261e+06
2.40509e+00 1.24518e+02 7.55261e+06
2.39010e+00 1.24375e+02 7.55261e+06
2.37521e+00 1.24235e+02 7.55261e+06
2.36050e+00 1.24095e+02 7.55261e+06
2.34596e+00 1.23958e+02 7.55261e+06
2.33162e+00 1.23824e+02 7.55261e+06
2.31744e+00 1.23689e+02 7.55261e+06
2.30336e+00 1.23556e+02 7.55261e+06
2.28942e+00 1.23423e+02 7.55261e+06
2.27564e+00 1.23290e+02 7.55261e+06
2.26191e+00 1.23158e+02 7.55261e+06
2.24829e+00 1.23028e+02 7.55261e+06
2.23481e+00 1.22899e+02 7.55261e+06
2.22143e+00 1.22773e+02 7.55261e+06
2.20813e+00 1.22647e+02 7.55261e+06
2.19494e+00 1.22523e+02 7.55261e+06
2.18186e+00 1.22399e+02 7.55261e+06
2.16893e+00 1.22277e+02 7.55261e+06
2.15608e+00 1.22156e+02 7.55261e+06
2.14335e+00 1.22037e+02 7.55261e+06
2.13075e+00 1.21919e+02 7.55261e+06
2.11821e+00 1.21803e+02 7.55261e+06
2.10580e+00 1.21688e+02 7.55261e+06
2.09355e+00 1.21575e+02 7.55261e+06
2.08136e+00 1.21462e+02 7.55261e+06
2.06928e+00 1.21349e+02 7.55261e+06
2.05732e+00 1.21237e+02 7.55261e+06
2.04547e+00 1.21128e+02 7.55261e+06
2.03372e+00 1.21018e+02 7.55261e+06
2.02205e+00 1.20910e+02 7.55261e+06
2.01042e+00 1.20802e+02 7.55261e+06
1.99885e+00 1.20697e+02 7.55261e+06
1.98740e+00 1.20592e+02 7.55261e+06
1.97605e+00 1.20489e+02 7.55261e+06
1.96479e+00 1.20385e+02 7.55261e+06
1.95361e+00 1.20283e+02 7.55261e+06
1.94250e+00 1.20183e+02 7.55261e+06
1.93149e+00 1.20084e+02 7.55261e+06
1.92056e+00 1.19986e+02 7.55261e+06
1.90971e+00 1.19888e+02 7.55261e+06
1.89895e+00 1.19792e+02 7.55261e+06
1.88825e+00 1.19695e+02 7.55261e+06
1.87762e+00 1.19600e+02 7.55261e+06
1.86707e+00 1.19506e+02 7.55261e+06
1.85659e+00 1.19413e+02 7.55261e+06
1.84618e+00 1.19321e+02 7.55261e+06
1.83586e+00 1.19229e+02 7.55261e+06
1.82560e+00 1.19137e+02 7.55261e+06
1.81539e+00 1.19046e+02 7.55261e+06
1.80528e+00 1.18956e+02 7.55261e+06
1.79526e+00 1.18866e+02 7.55261e+06
1.78535e+00 1.18777e+02 7.55261e+06
1.77550e+00 1.18688e+02 7.55261e+06
1.76570e+00 1.18599e+02 7.55261e+06
1.75596e+00 1.18512e+02 7.55261e+06
1.74630e+00 1.18425e+02 7.55261e+06
1.73673e+00 1.18338e+02 7.55261e+06
1.72722e+00 1.18252e+02 7.55261e+06
1.71778e+00 1.18168e+02 7.55261e+06
1.70839e+00 1.18084e+02 7.55261e+06
1.69910e+00 1.18000e+02 7.55261e+06
1.68991e+00 1.17917e+02 7.55261e+06
1.68076e+00 1.17835e+02 7.55261e+06
1.67164e+00 1.17752e+02 7.55261e+06
1.66260e+00 1.17671e+02 7.55261e+06
1.65367e+00 1.17589e+02 7.55261e+06
1.64487e+00 1.17509e+02 7.55261e+06
1.63616e+00 1.17428e+02 7.55261e+06
1.62752e+00 1.17348e+02 7.55261e+06
1.61895e+00 1.17269e+02 7.55261e+06
1.61046e+00 1.17190e+02 7.55261e+06
1.60204e+00 1.17112e+02 7.55261e+06
1.59369e+00 1.17033e+02 7.55261e+06
1.58537e+00 1.16955e+02 7.55261e+06
1.57711e+00 1.16876e+02 7.55261e+06
1.56893e+00 1.16799e+02 7.55261e+06
1.56083e+00 1.16721e+02 7.55261e+06
1.55277e+00 1.16644e+02 7.55261e+06
1.54479e+00 1.16568e+02 7.55261e+06
1.53689e+00 1.16492e+02 7.55261e+06
1.52904e+00 1.16417e+02 7.55261e+06
1.52122e+00 1.16341e+02 7.55261e+06
1.51344e+00 1.16267e+02 7.55261e+06
1.50570e+00 1.16193e+02 7.55261e+06
1.49802e+00 1.16119e+02 7.55261e+06
1.49035e+00 1.16045e+02 7.55261e+06
1.48273e+00 1.15971e+02 7.55261e+06
1.47516e+00 1.15898e+02 7.55261e+06
1.46766e+00 1.15825e+02 7.55261e+06
1.46021e+00 1.15753e+02 7.55261e+06
1.45282e+00 1.15681e+02 7.55261e+06
1.44551e+00 1.15609e+02 7.55261e+06
1.43826e+00 1.15539e+02 7.55261e+06
1.43105e+00 1.15468e+02 7.55261e+06
1.42387e+00 1.15397e+02 7.55261e+06
1.41670e+00 1.15326e+02 7.55261e+06
1.40957e+00 1.15255e+02 7.55261e+06
1.40247e+00 1.15184e+02 7.55261e+06
1.39543e+00 1.15113e+02 7.55261e+06
1.38846e+00 1.15043e+02 7.55261e+06
1.38155e+00 1.14973e+02 7.55261e+06
1.37471e+00 1.14904e+02 7.55261e+06
1.36793e+00 1.14835e+02 7.55261e+06
1.36118e+00 1.14766e+02 7.55261e+06
1.35448e+00 1.14698e+02 7.55261e+06
1.34783e+00 1.14630e+02 7.55261e+06
1.34121e+00 1.14562e+02 7.55261e+06
1.33465e+00 1.14494e+02 7.55261e+06
1.32810e+00 1.14426e+02 7.55261e+06
1.32158e+00 1.14359e+02 7.55261e+06
1.31508e+00 1.14291e+02 7.55261e+06
1.30863e+00 1.14223e+02 7.55261e+06
1.30221e+00 1.14156e+02 7.55261e+06
1.29585e+00 1.14088e+02 7.55261e+06
1.28954e+00 1.14021e+02 7.55261e+06
1.28326e+00 1.13954e+02 7.55261e+06
1.27704e+00 1.13888e+02 7.55261e+06
1.27085e+00 1.13821e+02 7.55261e+06
1.26471e+00 1.13755e+02 7.55261e+06
1.25861e+00 1.13690e+02 7.55261e+06
1.25257e+00 1.13625e+02 7.55261e+06
1.24657e+00 1.13560e+02 7.55261e+06
1.24061e+00 1.13495e+02 7.55261e+06
1.23468e+00 1.13430e+02 7.55261e+06
1.22879e+00 1.13365e+02 7.55261e+06
1.22294e+00 1.13301e+02 7.55261e+06
1.21710e+00 1.13236e+02 7.55261e+06
1.21128e+00 1.13172e+02 7.55261e+06
1.20550e+00 1.13108e+02 7.55261e+06
1.19976e+00 1.13044e+02 7.55261e+06
1.19405e+00 1.12980e+02 7.55261e+06
1.18838e+00 1.12917e+02 7.55261e+06
1.18275e+00 1.12853e+02 7.55261e+06
1.17717e+00 1.12790e+02 7.55261e+06
1.17164e+00 1.12728e+02 7.55261e+06
1.16614e+00 1.12665e+02 7.55261e+06
1.16071e+00 1.12604e+02 7.55261e+06
1.15531e+00 1.12541e+02 7.55261e+06
1.14994e+00 1.12480e+02 7.55261e+06
1.14462e+00 1.12418e+02 7.55261e+06
1.13932e+00 1.12356e+02 7.55261e+06
1.13405e+00 1.12294e+02 7.55261e+06
1.12882e+00 1.12232e+02 7.55261e+06
1.12362e+00 1.12170e+02 7.55261e+06
1.11844e+00 1.12108e+02 7.55261e+06
1.11328e+00 1.12046e+02 7.55261e+06
1.10816e+00 1.11984e+02 7.55261e+06
1.10305e+00 1.11922e+02 7.55261e+06
1.09798e+00 1.11860e+02 7.55261e+06
1.09293e+00 1.11798e+02 7.55261e+06
1.08792e+00 1.11737e+02 7.55261e+06
1.08295e+00 1.11675e+02 7.55261e+06
1.07802e+00 1.11614e+02 7.55261e+06
1.07312e+00 1.11553e+02 7.55261e+06
1.06827e+00 1.11492e+02 7.55261e+06
1.06346e+00 1.11432e+02 7.55261e+06
1.05869e+00 1.11372e+02 7.55261e+06
1.05397e+00 1.11312e+02 7.55261e+06
1.04928e+00 1.11252e+02 7.55261e+06
1.04463e+00 1.11192e+02 7.55261e+06
1.03999e+00 1.11131e+02 7.55261e+06
1.03539e+00 1.11072e+02 7.55261e+06
1.03080e+00 1.11012e+02 7.55261e+06
1.02625e+00 1.10952e+02 7.55261e+06
1.02171e+00 1.10893e+02 7.55261e+06
1.01720e+00 1.10833e+02 7.55261e+06
1.01271e+00 1.10774e+02 7.55261e+06
1.00824e+00 1.10715e+02 7.55261e+06
1.00380e+00 1.10656e+02 7.55261e+06
9.99405e-01 1.10597e+02 7.55261e+06
9.95048e-01 1.10539e+02 7.55261e+06
9.90720e-01 1.10480e+02 7.55261e+06
