# Chi2 Rg SupportVolume
4.13381e+04 8.24227e+01 7.55261e+06
3.19885e+00 7.24943e+01 7.55261e+06
3.17437e+00 6.67266e+01 7.55261e+06
3.15048e+00 6.22267e+01 7.55261e+06
3.12678e+00 5.86126e+01 7.55261e+06
3.10312e+00 5.56256e+01 7.55261e+06
3.07926e+00 5.31367e+01 7.55261e+06
3.05527e+00 5.10599e+01 7.55261e+06
3.03120e+00 4.93257e+01 7.55261e+06
3.00704e+00 4.78591e+01 7.55261e+06
2.98294e+00 4.65960e+01 7.55261e+06
2.95901e+00 4.55542e+01 7.55261e+06
2.93532e+00 4.46635e+01 7.55261e+06
2.91190e+00 4.38900e+01 7.55261e+06
2.88871e+00 4.31972e+01 7.55261e+06
2.86574e+00 4.26113e+01 7.55261e+06
2.84304e+00 4.20944e+01 7.55261e+06
2.82061e+00 4.16580e+01 7.55261e+06
2.79840e+00 4.12813e+01 7.55261e+06
2.77645e+00 4.09622e+01 7.55261e+06
2.75473e+00 4.06747e+01 7.55261e+06
2.73323e+00 4.04144e+01 7.55261e+06
2.71197e+00 4.01857e+01 7.55261e+06
2.69092e+00 3.99787e+01 7.55261e+06
2.67009e+00 3.97928e+01 7.55261e+06
2.64951e+00 3.96256e+01 7.55261e+06
2.62919e+00 3.94588e+01 7.55261e+06
2.60918e+00 3.92869e+01 7.55261e+06
2.58944e+00 3.91099e+01 7.55261e+06
2.57001e+00 3.89455e+01 7.55261e+06
2.55096e+00 3.87838e+01 7.55261e+06
2.53221e+00 3.86353e+01 7.55261e+06
2.51360e+00 3.84998e+01 7.55261e+06
2.49513e+00 3.83687e+01 7.55261e+06
2.47676e+00 3.82404e+01 7.55261e+06
2.45852e+00 3.81208e+01 7.55261e+06
2.44056e+00 3.80094e+01 7.55261e+06
2.42285e+00 3.79093e+01 7.55261e+06
2.40538e+00 3.78121e+01 7.55261e+06
2.38810e+00 3.77133e+01 7.55261e+06
2.37098e+00 3.76153e+01 7.55261e+06
2.35409e+00 3.75225e+01 7.55261e+06
2.33741e+00 3.74353e+01 7.55261e+06
2.32093e+00 3.73464e+01 7.55261e+06
2.30466e+00 3.72574e+01 7.55261e+06
2.28854e+00 3.71730e+01 7.55261e+06
2.27262e+00 3.70915e+01 7.55261e+06
2.25693e+00 3.70133e+01 7.55261e+06
2.24146e+00 3.69366e+01 7.55261e+06
2.22619e+00 3.68639e+01 7.55261e+06
2.21105e+00 3.67898e+01 7.55261e+06
2.19606e+00 3.67201e+01 7.55261e+06
2.18123e+00 3.66521e+01 7.55261e+06
2.16651e+00 3.65868e+01 7.55261e+06
2.15201e+00 3.65245e+01 7.55261e+06
2.13775e+00 3.64610e+01 7.55261e+06
2.12367e+00 3.63954e+01 7.55261e+06
2.10972e+00 3.63316e+01 7.55261e+06
2.09590e+00 3.62675e+01 7.55261e+06
2.08223e+00 3.62059e+01 7.55261e+06
2.06874e+00 3.61468e+01 7.55261e+06
2.05544e+00 3.60850e+01 7.55261e+06
2.04234e+00 3.60240e+01 7.55261e+06
2.02942e+00 3.59611e+01 7.55261e+06
2.01658e+00 3.58984e+01 7.55261e+06
2.00386e+00 3.58364e+01 7.55261e+06
1.99125e+00 3.57759e+01 7.55261e+06
1.97877e+00 3.57163e+01 7.55261e+06
1.96641e+00 3.56590e+01 7.55261e+06
1.95415e+00 3.56062e+01 7.55261e+06
1.94200e+00 3.55555e+01 7.55261e+06
1.93002e+00 3.55031e+01 7.55261e+06
1.91815e+00 3.54514e+01 7.55261e+06
1.90639e+00 3.53979e+01 7.55261e+06
1.89477e+00 3.53427e+01 7.55261e+06
1.88325e+00 3.52897e+01 7.55261e+06
1.87191e+00 3.52393e+01 7.55261e+06
1.86074e+00 3.51913e+01 7.55261e+06
1.84972e+00 3.51418e+01 7.55261e+06
1.83883e+00 3.50933e+01 7.55261e+06
1.82804e+00 3.50455e+01 7.55261e+06
1.81739e+00 3.49982e+01 7.55261e+06
1.80689e+00 3.49508e+01 7.55261e+06
1.79650e+00 3.49041e+01 7.55261e+06
1.78623e+00 3.48573e+01 7.55261e+06
1.77609e+00 3.48098e+01 7.55261e+06
1.76602e+00 3.47610e+01 7.55261e+06
1.75601e+00 3.47116e+01 7.55261e+06
1.74610e+00 3.46642e+01 7.55261e+06
1.73629e+00 3.46169e+01 7.55261e+06
1.72661e+00 3.45727e+01 7.55261e+06
1.71703e+00 3.45297e+01 7.55261e+06
1.70758e+00 3.44848e+01 7.55261e+06
1.69822e+00 3.44408e+01 7.55261e+06
1.68892e+00 3.43976e+01 7.55261e+06
1.67974e+00 3.43545e+01 7.55261e+06
1.67064e+00 3.43119e+01 7.55261e+06
1.66162e+00 3.42703e+01 7.55261e+06
1.65272e+00 3.42295e+01 7.55261e+06
1.64390e+00 3.41874e+01 7.55261e+06
1.63514e+00 3.41457e+01 7.55261e+06
1.62645e+00 3.41038e+01 7.55261e+06
1.61782e+00 3.40624e+01 7.55261e+06
1.60929e+00 3.40199e+01 7.55261e+06
1.60086e+00 3.39770e+01 7.55261e+06
1.59252e+00 3.39336e+01 7.55261e+06
1.58425e+00 3.38908e+01 7.55261e+06
1.57611e+00 3.38474e+01 7.55261e+06
1.56804e+00 3.38042e+01 7.55261e+06
1.56003e+00 3.37608e+01 7.55261e+06
1.55209e+00 3.37177e+01 7.55261e+06
1.54420e+00 3.36753e+01 7.55261e+06
1.53638e+00 3.36336e+01 7.55261e+06
1.52865e+00 3.35930e+01 7.55261e+06
1.52099e+00 3.35529e+01 7.55261e+06
1.51341e+00 3.35142e+01 7.55261e+06
1.50589e+00 3.34753e+01 7.55261e+06
1.49843e+00 3.34368e+01 7.55261e+06
1.49106e+00 3.33983e+01 7.55261e+06
1.48377e+00 3.33600e+01 7.55261e+06
1.47657e+00 3.33234e+01 7.55261e+06
1.46944e+00 3.32871e+01 7.55261e+06
1.46238e+00 3.32505e+01 7.55261e+06
1.45537e+00 3.32130e+01 7.55261e+06
1.44841e+00 3.31760e+01 7.55261e+06
1.44149e+00 3.31400e+01 7.55261e+06
1.43463e+00 3.31048e+01 7.55261e+06
1.42784e+00 3.30702e+01 7.55261e+06
1.42113e+00 3.30349e+01 7.55261e+06
1.41449e+00 3.29989e+01 7.55261e+06
1.40788e+00 3.29628e+01 7.55261e+06
1.40132e+00 3.29268e+01 7.55261e+06
1.39480e+00 3.28899e+01 7.55261e+06
1.38833e+00 3.28530e+01 7.55261e+06
1.38192e+00 3.28163e+01 7.55261e+06
1.37554e+00 3.27806e+01 7.55261e+06
1.36921e+00 3.27459e+01 7.55261e+06
1.36293e+00 3.27102e+01 7.55261e+06
1.35669e+00 3.26745e+01 7.55261e+06
1.35049e+00 3.26386e+01 7.55261e+06
1.34436e+00 3.26012e+01 7.55261e+06
1.33829e+00 3.25641e+01 7.55261e+06
1.33227e+00 3.25267e+01 7.55261e+06
1.32628e+00 3.24890e+01 7.55261e+06
1.32035e+00 3.24520e+01 7.55261e+06
1.31448e+00 3.24152e+01 7.55261e+06
1.30866e+00 3.23781e+01 7.55261e+06
1.30289e+00 3.23411e+01 7.55261e+06
1.29716e+00 3.23042e+01 7.55261e+06
1.29147e+00 3.22684e+01 7.55261e+06
1.28581e+00 3.22330e+01 7.55261e+06
1.28020e+00 3.21983e+01 7.55261e+06
1.27462e+00 3.21649e+01 7.55261e+06
1.26906e+00 3.21317e+01 7.55261e+06
1.26352e+00 3.20990e+01 7.55261e+06
1.25803e+00 3.20667e+01 7.55261e+06
1.25257e+00 3.20346e+01 7.55261e+06
1.24717e+00 3.20025e+01 7.55261e+06
1.24181e+00 3.19705e+01 7.55261e+06
1.23648e+00 3.19391e+01 7.55261e+06
1.23119e+00 3.19084e+01 7.55261e+06
1.22595e+00 3.18773e+01 7.55261e+06
1.22076e+00 3.18468e+01 7.55261e+06
1.21559e+00 3.18161e+01 7.55261e+06
1.21044e+00 3.17853e+01 7.55261e+06
1.20532e+00 3.17548e+01 7.55261e+06
1.20024e+00 3.17245e+01 7.55261e+06
1.19518e+00 3.16946e+01 7.55261e+06
1.19017e+00 3.16651e+01 7.55261e+06
1.18524e+00 3.16353e+01 7.55261e+06
1.18033e+00 3.16057e+01 7.55261e+06
1.17544e+00 3.15760e+01 7.55261e+06
1.17058e+00 3.15458e+01 7.55261e+06
1.16575e+00 3.15157e+01 7.55261e+06
1.16096e+00 3.14857e+01 7.55261e+06
1.15621e+00 3.14566e+01 7.55261e+06
1.15150e+00 3.14280e+01 7.55261e+06
1.14681e+00 3.13998e+01 7.55261e+06
1.14215e+00 3.13720e+01 7.55261e+06
1.13753e+00 3.13446e+01 7.55261e+06
1.13295e+00 3.13173e+01 7.55261e+06
1.12840e+00 3.12899e+01 7.55261e+06
1.12389e+00 3.12636e+01 7.55261e+06
1.11939e+00 3.12375e+01 7.55261e+06
1.11492e+00 3.12120e+01 7.55261e+06
1.11047e+00 3.11863e+01 7.55261e+06
1.10604e+00 3.11605e+01 7.55261e+06
1.10166e+00 3.11350e+01 7.55261e+06
1.09732e+00 3.11095e+01 7.55261e+06
1.09303e+00 3.10844e+01 7.55261e+06
1.08876e+00 3.10591e+01 7.55261e+06
1.08452e+00 3.10338e+01 7.55261e+06
1.08032e+00 3.10092e+01 7.55261e+06
1.07615e+00 3.09849e+01 7.55261e+06
1.07202e+00 3.09603e+01 7.55261e+06
1.06791e+00 3.09352e+01 7.55261e+06
1.06383e+00 3.09100e+01 7.55261e+06
1.05976e+00 3.08847e+01 7.55261e+06
1.05570e+00 3.08598e+01 7.55261e+06
1.05168e+00 3.08354e+01 7.55261e+06
1.04768e+00 3.08111e+01 7.55261e+06
1.04371e+00 3.07870e+01 7.55261e+06
1.03977e+00 3.07632e+01 7.55261e+06
1.03587e+00 3.07400e+01 7.55261e+06
1.03199e+00 3.07169e+01 7.55261e+06
1.02814e+00 3.06934e+01 7.55261e+06
1.02432e+00 3.06709e+01 7.55261e+06
1.02054e+00 3.06487e+01 7.55261e+06
1.01679e+00 3.06265e+01 7.55261e+06
1.01307e+00 3.06046e+01 7.55261e+06
1.00936e+00 3.05828e+01 7.55261e+06
1.00567e+00 3.05611e+01 7.55261e+06
1.00199e+00 3.05397e+01 7.55261e+06
9.98337e-01 3.05187e+01 7.55261e+06
9.94704e-01 3.04977e+01 7.55261e+06
9.91102e-01 3.04771e+01 7.55261e+06
9.87529e-01 3.04575e+01 7.55261e+06
9.83976e-01 3.04380e+01 7.55261e+06
9.80453e-01 3.04181e+01 7.55261e+06
9.76960e-01 3.03978e+01 7.55261e+06
9.73495e-01 3.03776e+01 7.55261e+06
9.70054e-01 3.03579e+01 7.55261e+06
9.66620e-01 3.03384e+01 7.55261e+06
9.63200e-01 3.03192e+01 7.55261e+06
9.59807e-01 3.02997e+01 7.55261e+06
9.56425e-01 3.02799e+01 7.55261e+06
9.53049e-01 3.02597e+01 7.55261e+06
9.49685e-01 3.02395e+01 7.55261e+06
9.46348e-01 3.02190e+01 7.55261e+06
9.43036e-01 3.01986e+01 7.55261e+06
9.39741e-01 3.01787e+01 7.55261e+06
9.36450e-01 3.01592e+01 7.55261e+06
9.33173e-01 3.01398e+01 7.55261e+06
9.29919e-01 3.01212e+01 7.55261e+06
9.26690e-01 3.01025e+01 7.55261e+06
9.23477e-01 3.00839e+01 7.55261e+06
9.20281e-01 3.00657e+01 7.55261e+06
9.17118e-01 3.00482e+01 7.55261e+06
9.13975e-01 3.00306e+01 7.55261e+06
9.10856e-01 3.00129e+01 7.55261e+06
9.07752e-01 2.99951e+01 7.55261e+06
9.04664e-01 2.99778e+01 7.55261e+06
9.01590e-01 2.99608e+01 7.55261e+06
8.98533e-01 2.99440e+01 7.55261e+06
8.95485e-01 2.99276e+01 7.55261e+06
8.92453e-01 2.99113e+01 7.55261e+06
8.89441e-01 2.98949e+01 7.55261e+06
8.86441e-01 2.98784e+01 7.55261e+06
8.83459e-01 2.98621e+01 7.55261e+06
8.80501e-01 2.98461e+01 7.55261e+06
8.77552e-01 2.98302e+01 7.55261e+06
8.74617e-01 2.98147e+01 7.55261e+06
8.71694e-01 2.97995e+01 7.55261e+06
8.68784e-01 2.97844e+01 7.55261e+06
8.65882e-01 2.97699e+01 7.55261e+06
8.62994e-01 2.97554e+01 7.55261e+06
8.60114e-01 2.97410e+01 7.55261e+06
