# Chi2 Rg SupportVolume
4.16005e+04 5.34305e+01 7.55261e+06
3.20052e+00 4.21249e+01 7.55261e+06
3.17629e+00 4.12771e+01 7.55261e+06
3.15309e+00 4.25056e+01 7.55261e+06
3.13050e+00 4.48728e+01 7.55261e+06
3.10822e+00 4.75931e+01 7.55261e+06
3.08610e+00 5.01887e+01 7.55261e+06
3.06407e+00 5.27356e+01 7.55261e+06
3.04210e+00 5.52765e+01 7.55261e+06
3.02011e+00 5.77185e+01 7.55261e+06
2.99808e+00 5.99825e+01 7.55261e+06
2.97611e+00 6.21181e+01 7.55261e+06
2.95415e+00 6.40880e+01 7.55261e+06
2.93222e+00 6.59147e+01 7.55261e+06
2.91033e+00 6.76238e+01 7.55261e+06
2.88848e+00 6.92082e+01 7.55261e+06
2.86671e+00 7.06744e+01 7.55261e+06
2.84503e+00 7.20498e+01 7.55261e+06
2.82345e+00 7.33416e+01 7.55261e+06
2.80203e+00 7.45512e+01 7.55261e+06
2.78077e+00 7.56751e+01 7.55261e+06
2.75978e+00 7.67394e+01 7.55261e+06
2.73900e+00 7.77441e+01 7.55261e+06
2.71830e+00 7.86890e+01 7.55261e+06
2.69779e+00 7.95765e+01 7.55261e+06
2.67741e+00 8.04145e+01 7.55261e+06
2.65716e+00 8.12013e+01 7.55261e+06
2.63713e+00 8.19476e+01 7.55261e+06
2.61733e+00 8.26409e+01 7.55261e+06
2.59772e+00 8.32955e+01 7.55261e+06
2.57831e+00 8.39136e+01 7.55261e+06
2.55902e+00 8.44964e+01 7.55261e+06
2.53991e+00 8.50460e+01 7.55261e+06
2.52100e+00 8.55655e+01 7.55261e+06
2.50223e+00 8.60580e+01 7.55261e+06
2.48368e+00 8.65262e+01 7.55261e+06
2.46536e+00 8.69683e+01 7.55261e+06
2.44724e+00 8.73908e+01 7.55261e+06
2.42928e+00 8.77940e+01 7.55261e+06
2.41147e+00 8.81792e+01 7.55261e+06
2.39383e+00 8.85475e+01 7.55261e+06
2.37635e+00 8.88972e+01 7.55261e+06
2.35907e+00 8.92314e+01 7.55261e+06
2.34202e+00 8.95494e+01 7.55261e+06
2.32513e+00 8.98523e+01 7.55261e+06
2.30841e+00 9.01431e+01 7.55261e+06
2.29184e+00 9.04248e+01 7.55261e+06
2.27545e+00 9.06918e+01 7.55261e+06
2.25924e+00 9.09484e+01 7.55261e+06
2.24317e+00 9.11979e+01 7.55261e+06
2.22728e+00 9.14351e+01 7.55261e+06
2.21154e+00 9.16620e+01 7.55261e+06
2.19607e+00 9.18758e+01 7.55261e+06
2.18078e+00 9.20805e+01 7.55261e+06
2.16571e+00 9.22773e+01 7.55261e+06
2.15079e+00 9.24673e+01 7.55261e+06
2.13595e+00 9.26510e+01 7.55261e+06
2.12125e+00 9.28281e+01 7.55261e+06
2.10675e+00 9.29984e+01 7.55261e+06
2.09246e+00 9.31624e+01 7.55261e+06
2.07831e+00 9.33204e+01 7.55261e+06
2.06434e+00 9.34730e+01 7.55261e+06
2.05058e+00 9.36200e+01 7.55261e+06
2.03698e+00 9.37606e+01 7.55261e+06
2.02357e+00 9.38952e+01 7.55261e+06
2.01033e+00 9.40241e+01 7.55261e+06
1.99722e+00 9.41491e+01 7.55261e+06
1.98429e+00 9.42696e+01 7.55261e+06
1.97153e+00 9.43851e+01 7.55261e+06
1.95889e+00 9.44973e+01 7.55261e+06
1.94640e+00 9.46062e+01 7.55261e+06
1.93403e+00 9.47111e+01 7.55261e+06
1.92172e+00 9.48124e+01 7.55261e+06
1.90955e+00 9.49107e+01 7.55261e+06
1.89752e+00 9.50048e+01 7.55261e+06
1.88565e+00 9.50955e+01 7.55261e+06
1.87393e+00 9.51845e+01 7.55261e+06
1.86231e+00 9.52708e+01 7.55261e+06
1.85075e+00 9.53549e+01 7.55261e+06
1.83930e+00 9.54371e+01 7.55261e+06
1.82795e+00 9.55180e+01 7.55261e+06
1.81671e+00 9.55972e+01 7.55261e+06
1.80562e+00 9.56728e+01 7.55261e+06
1.79464e+00 9.57462e+01 7.55261e+06
1.78378e+00 9.58173e+01 7.55261e+06
1.77302e+00 9.58861e+01 7.55261e+06
1.76235e+00 9.59524e+01 7.55261e+06
1.75180e+00 9.60177e+01 7.55261e+06
1.74137e+00 9.60812e+01 7.55261e+06
1.73104e+00 9.61430e+01 7.55261e+06
