# Chi2 Rg SupportVolume
2.93166e+05 9.38366e+01 1.13952e+07
1.72698e+01 9.10793e+01 1.13952e+07
1.70887e+01 8.97769e+01 1.13952e+07
1.69106e+01 8.86409e+01 1.13952e+07
1.67328e+01 8.73876e+01 1.13952e+07
1.65549e+01 8.60785e+01 1.13952e+07
1.63782e+01 8.48052e+01 1.13952e+07
1.62036e+01 8.36566e+01 1.13952e+07
1.60315e+01 8.25920e+01 1.13952e+07
1.58618e+01 8.16355e+01 1.13952e+07
1.56949e+01 8.07757e+01 1.13952e+07
1.55319e+01 8.00090e+01 1.13952e+07
1.53724e+01 7.92802e+01 1.13952e+07
1.52159e+01 7.85940e+01 1.13952e+07
1.50619e+01 7.79649e+01 1.13952e+07
1.49118e+01 7.73850e+01 1.13952e+07
1.47655e+01 7.68472e+01 1.13952e+07
1.46228e+01 7.63536e+01 1.13952e+07
1.44832e+01 7.59011e+01 1.13952e+07
1.43465e+01 7.54712e+01 1.13952e+07
1.42129e+01 7.50775e+01 1.13952e+07
1.40820e+01 7.47159e+01 1.13952e+07
1.39536e+01 7.43724e+01 1.13952e+07
1.38273e+01 7.40525e+01 1.13952e+07
1.37030e+01 7.37443e+01 1.13952e+07
1.35810e+01 7.34552e+01 1.13952e+07
1.34609e+01 7.31854e+01 1.13952e+07
1.33428e+01 7.29319e+01 1.13952e+07
1.32269e+01 7.26927e+01 1.13952e+07
1.31134e+01 7.24716e+01 1.13952e+07
1.30026e+01 7.22663e+01 1.13952e+07
1.28941e+01 7.20781e+01 1.13952e+07
1.27874e+01 7.19061e+01 1.13952e+07
1.26827e+01 7.17469e+01 1.13952e+07
1.25796e+01 7.15968e+01 1.13952e+07
1.24784e+01 7.14585e+01 1.13952e+07
1.23784e+01 7.13315e+01 1.13952e+07
1.22800e+01 7.12126e+01 1.13952e+07
1.21827e+01 7.11058e+01 1.13952e+07
1.20869e+01 7.10122e+01 1.13952e+07
1.19929e+01 7.09313e+01 1.13952e+07
1.19004e+01 7.08594e+01 1.13952e+07
1.18095e+01 7.07922e+01 1.13952e+07
1.17199e+01 7.07319e+01 1.13952e+07
1.16318e+01 7.06784e+01 1.13952e+07
1.15450e+01 7.06315e+01 1.13952e+07
1.14594e+01 7.05916e+01 1.13952e+07
1.13749e+01 7.05550e+01 1.13952e+07
1.12915e+01 7.05209e+01 1.13952e+07
1.12093e+01 7.04906e+01 1.13952e+07
1.11281e+01 7.04635e+01 1.13952e+07
1.10481e+01 7.04382e+01 1.13952e+07
1.09693e+01 7.04193e+01 1.13952e+07
1.08915e+01 7.04044e+01 1.13952e+07
1.08148e+01 7.03926e+01 1.13952e+07
1.07387e+01 7.03836e+01 1.13952e+07
1.06635e+01 7.03780e+01 1.13952e+07
1.05892e+01 7.03746e+01 1.13952e+07
1.05154e+01 7.03713e+01 1.13952e+07
1.04426e+01 7.03681e+01 1.13952e+07
1.03709e+01 7.03656e+01 1.13952e+07
1.03001e+01 7.03644e+01 1.13952e+07
1.02301e+01 7.03619e+01 1.13952e+07
1.01608e+01 7.03609e+01 1.13952e+07
1.00926e+01 7.03638e+01 1.13952e+07
1.00252e+01 7.03674e+01 1.13952e+07
9.95865e+00 7.03725e+01 1.13952e+07
9.89315e+00 7.03791e+01 1.13952e+07
9.82841e+00 7.03858e+01 1.13952e+07
9.76443e+00 7.03923e+01 1.13952e+07
9.70093e+00 7.03995e+01 1.13952e+07
9.63795e+00 7.04069e+01 1.13952e+07
9.57545e+00 7.04146e+01 1.13952e+07
9.51330e+00 7.04216e+01 1.13952e+07
9.45162e+00 7.04290e+01 1.13952e+07
9.39061e+00 7.04360e+01 1.13952e+07
9.33018e+00 7.04438e+01 1.13952e+07
9.27037e+00 7.04517e+01 1.13952e+07
9.21102e+00 7.04609e+01 1.13952e+07
9.15228e+00 7.04713e+01 1.13952e+07
9.09412e+00 7.04814e+01 1.13952e+07
9.03663e+00 7.04920e+01 1.13952e+07
8.97968e+00 7.05032e+01 1.13952e+07
8.92337e+00 7.05160e+01 1.13952e+07
8.86774e+00 7.05274e+01 1.13952e+07
8.81287e+00 7.05399e+01 1.13952e+07
8.75882e+00 7.05523e+01 1.13952e+07
8.70549e+00 7.05660e+01 1.13952e+07
8.65271e+00 7.05797e+01 1.13952e+07
8.60043e+00 7.05922e+01 1.13952e+07
8.54861e+00 7.06045e+01 1.13952e+07
8.49726e+00 7.06165e+01 1.13952e+07
8.44647e+00 7.06282e+01 1.13952e+07
8.39622e+00 7.06404e+01 1.13952e+07
8.34648e+00 7.06520e+01 1.13952e+07
8.29723e+00 7.06631e+01 1.13952e+07
8.24847e+00 7.06730e+01 1.13952e+07
8.20025e+00 7.06821e+01 1.13952e+07
8.15258e+00 7.06907e+01 1.13952e+07
8.10525e+00 7.06995e+01 1.13952e+07
8.05830e+00 7.07081e+01 1.13952e+07
8.01161e+00 7.07163e+01 1.13952e+07
7.96511e+00 7.07247e+01 1.13952e+07
7.91913e+00 7.07319e+01 1.13952e+07
7.87351e+00 7.07393e+01 1.13952e+07
7.82808e+00 7.07463e+01 1.13952e+07
7.78289e+00 7.07535e+01 1.13952e+07
7.73819e+00 7.07605e+01 1.13952e+07
7.69396e+00 7.07672e+01 1.13952e+07
7.65015e+00 7.07739e+01 1.13952e+07
7.60657e+00 7.07797e+01 1.13952e+07
7.56327e+00 7.07856e+01 1.13952e+07
7.52036e+00 7.07911e+01 1.13952e+07
7.47794e+00 7.07967e+01 1.13952e+07
7.43585e+00 7.08021e+01 1.13952e+07
7.39405e+00 7.08070e+01 1.13952e+07
7.35258e+00 7.08117e+01 1.13952e+07
7.31148e+00 7.08159e+01 1.13952e+07
7.27078e+00 7.08198e+01 1.13952e+07
7.23039e+00 7.08241e+01 1.13952e+07
7.19037e+00 7.08281e+01 1.13952e+07
7.15060e+00 7.08312e+01 1.13952e+07
7.11118e+00 7.08336e+01 1.13952e+07
7.07207e+00 7.08365e+01 1.13952e+07
7.03329e+00 7.08399e+01 1.13952e+07
6.99483e+00 7.08434e+01 1.13952e+07
6.95677e+00 7.08468e+01 1.13952e+07
6.91892e+00 7.08501e+01 1.13952e+07
6.88136e+00 7.08529e+01 1.13952e+07
6.84415e+00 7.08553e+01 1.13952e+07
6.80725e+00 7.08578e+01 1.13952e+07
6.77063e+00 7.08602e+01 1.13952e+07
6.73426e+00 7.08623e+01 1.13952e+07
6.69812e+00 7.08643e+01 1.13952e+07
6.66223e+00 7.08660e+01 1.13952e+07
6.62658e+00 7.08681e+01 1.13952e+07
6.59122e+00 7.08699e+01 1.13952e+07
6.55615e+00 7.08713e+01 1.13952e+07
6.52133e+00 7.08722e+01 1.13952e+07
6.48682e+00 7.08731e+01 1.13952e+07
6.45265e+00 7.08735e+01 1.13952e+07
6.41877e+00 7.08733e+01 1.13952e+07
6.38514e+00 7.08730e+01 1.13952e+07
6.35189e+00 7.08728e+01 1.13952e+07
6.31891e+00 7.08723e+01 1.13952e+07
6.28621e+00 7.08709e+01 1.13952e+07
6.25371e+00 7.08691e+01 1.13952e+07
6.22144e+00 7.08670e+01 1.13952e+07
6.18942e+00 7.08653e+01 1.13952e+07
6.15767e+00 7.08631e+01 1.13952e+07
6.12613e+00 7.08603e+01 1.13952e+07
6.09482e+00 7.08578e+01 1.13952e+07
6.06375e+00 7.08549e+01 1.13952e+07
6.03299e+00 7.08519e+01 1.13952e+07
6.00244e+00 7.08487e+01 1.13952e+07
5.97202e+00 7.08455e+01 1.13952e+07
5.94175e+00 7.08425e+01 1.13952e+07
5.91169e+00 7.08395e+01 1.13952e+07
5.88192e+00 7.08361e+01 1.13952e+07
5.85235e+00 7.08332e+01 1.13952e+07
5.82302e+00 7.08298e+01 1.13952e+07
5.79387e+00 7.08264e+01 1.13952e+07
5.76493e+00 7.08227e+01 1.13952e+07
5.73615e+00 7.08186e+01 1.13952e+07
5.70752e+00 7.08142e+01 1.13952e+07
5.67899e+00 7.08099e+01 1.13952e+07
5.65063e+00 7.08054e+01 1.13952e+07
5.62242e+00 7.08006e+01 1.13952e+07
5.59430e+00 7.07958e+01 1.13952e+07
5.56628e+00 7.07906e+01 1.13952e+07
5.53845e+00 7.07854e+01 1.13952e+07
5.51078e+00 7.07802e+01 1.13952e+07
5.48335e+00 7.07749e+01 1.13952e+07
5.45608e+00 7.07694e+01 1.13952e+07
5.42894e+00 7.07637e+01 1.13952e+07
5.40199e+00 7.07577e+01 1.13952e+07
5.37528e+00 7.07513e+01 1.13952e+07
5.34875e+00 7.07445e+01 1.13952e+07
5.32242e+00 7.07375e+01 1.13952e+07
5.29628e+00 7.07304e+01 1.13952e+07
5.27025e+00 7.07232e+01 1.13952e+07
5.24437e+00 7.07163e+01 1.13952e+07
5.21861e+00 7.07093e+01 1.13952e+07
5.19301e+00 7.07025e+01 1.13952e+07
5.16756e+00 7.06954e+01 1.13952e+07
5.14226e+00 7.06880e+01 1.13952e+07
5.11709e+00 7.06804e+01 1.13952e+07
5.09202e+00 7.06725e+01 1.13952e+07
5.06710e+00 7.06646e+01 1.13952e+07
5.04233e+00 7.06566e+01 1.13952e+07
5.01776e+00 7.06486e+01 1.13952e+07
4.99339e+00 7.06406e+01 1.13952e+07
4.96925e+00 7.06326e+01 1.13952e+07
4.94535e+00 7.06244e+01 1.13952e+07
4.92163e+00 7.06159e+01 1.13952e+07
4.89807e+00 7.06074e+01 1.13952e+07
4.87468e+00 7.05986e+01 1.13952e+07
4.85149e+00 7.05896e+01 1.13952e+07
4.82854e+00 7.05806e+01 1.13952e+07
4.80580e+00 7.05716e+01 1.13952e+07
4.78322e+00 7.05629e+01 1.13952e+07
4.76085e+00 7.05538e+01 1.13952e+07
4.73860e+00 7.05449e+01 1.13952e+07
4.71647e+00 7.05360e+01 1.13952e+07
4.69445e+00 7.05269e+01 1.13952e+07
4.67256e+00 7.05179e+01 1.13952e+07
4.65087e+00 7.05085e+01 1.13952e+07
4.62935e+00 7.04989e+01 1.13952e+07
4.60792e+00 7.04892e+01 1.13952e+07
4.58660e+00 7.04792e+01 1.13952e+07
4.56539e+00 7.04690e+01 1.13952e+07
4.54426e+00 7.04585e+01 1.13952e+07
4.52325e+00 7.04479e+01 1.13952e+07
4.50240e+00 7.04371e+01 1.13952e+07
4.48169e+00 7.04266e+01 1.13952e+07
4.46113e+00 7.04158e+01 1.13952e+07
