# 1/resolution, FSC; Resolution=37.3 +- 8.7 A
0.00000e+00 1.00000e+00
4.44385e-03 9.73614e-01
8.88770e-03 9.14691e-01
1.33316e-02 7.76466e-01
1.77754e-02 6.13142e-01
2.22193e-02 5.40298e-01
2.66631e-02 5.03575e-01
3.11070e-02 4.28410e-01
3.55508e-02 3.54779e-01
3.99947e-02 2.91350e-01
4.44385e-02 2.32159e-01
4.88824e-02 1.82265e-01
5.33262e-02 1.26388e-01
5.77701e-02 8.46387e-02
6.22139e-02 5.70126e-02
6.66578e-02 3.49423e-02
7.11016e-02 4.06150e-03
7.55455e-02 -1.02377e-02
7.99893e-02 -6.51352e-03
8.44332e-02 -1.57648e-03
8.88770e-02 1.75232e-03
9.33209e-02 -5.64858e-03
9.77647e-02 -1.09785e-02
1.02209e-01 -1.34666e-02
1.06652e-01 -1.14595e-02
1.11096e-01 -3.17403e-03
1.15540e-01 2.65740e-03
1.19984e-01 4.05368e-03
1.24428e-01 2.92521e-03
1.28872e-01 3.54712e-03
1.33316e-01 3.03348e-03
