"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-43.1587184753432,1.50119053241578,-107.043433934627,4.78824843503135,-9.95919744051864,0.0188235797036852,0.641738426225231,0.805503851499782,30.4186797736859
"2 Global fit",-40.458583167316,9.26538703337157,-98.4069195073457,29.6451568321207,-9.93767708211276,0.0889934420872098,0.641738426225231,0.805503851499782,30.4186797736859
