"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-70.3729784025741,0.649248452908275,-177.630660336178,1.94467507221593,-15.2808290993085,0.0461925731939377,0.352744606603656,1.16575841422765,4.44568440783682
"2 Global fit",-70.4878413778094,15.1055086003441,-177.973230035671,45.2276415931584,-15.2894440822462,1.08002163117874,0.352744606603656,1.16575841422765,4.44568440783682
