"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-59.0241041165032,1.16064414677028,-157.110548749644,3.70761693223032,-10.2962674218011,0.0131113009019657,0.447704899730231,0.858618464559266,10.4223141834808
"2 Global fit",-58.5181986108196,7.61204229784134,-155.48480697806,24.3309727667063,-10.2945857265744,0.0808871957382043,0.447704899730231,0.858618464559266,10.4223141834808
"3 1/Tm vs lnCT",-104.698890059783,5.86961624530996,-300.223342890641,18.4707450045448,-11.5906247291091,0.142873335141931,NA,0.858618464559266,10.4223141834808
