"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-65.5067181203406,2.40999759834441,-162.093882297836,7.1882341184844,-15.2333005256667,0.181118528456978,0.485398976396836,1.05444831709598,8.1583685434076
"2 Global fit",-65.3535344352209,12.2156018406303,-161.621211933308,36.4263346958804,-15.2267155541053,0.920503332130294,0.485398976396836,1.05444831709598,8.1583685434076
"3 1/Tm vs lnCT",-130.477144554117,5.68115974930488,-354.991659772979,16.7246958413457,-20.3835811087232,0.494311529198931,NA,1.05444831709598,8.1583685434076
