"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-61.2563951332128,1.06854328993872,-163.932356115618,3.41878791164569,-10.4127748839539,0.0127469834853428,0.459500265662998,0.969366096520701,7.02950056258457
"2 Global fit",-60.9498299110929,4.09135574200249,-162.92425738963,13.0934673914854,-10.418871481699,0.0455461449655264,0.459500265662998,0.969366096520701,7.02950056258457
