"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-66.9775902563947,1.06401424648031,-180.964033129835,3.3633230019291,-10.8515953811764,0.0216946756583089,0.548263755199655,0.983519997110464,10.3425801791376
"2 Global fit",-66.0784823087565,10.5027207640896,-178.113403681983,33.2399135120082,-10.8366101567896,0.200939625673061,0.548263755199655,0.983519997110464,10.3425801791376
