"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-71.1290388099418,0.791322239933805,-179.025003625603,2.35854738821995,-15.6044339354611,0.0599332166302466,0.421478168748298,1.05217856009165,3.40530726153007
"2 Global fit",-71.3260617115164,15.646090596754,-179.61007019004,46.6184163198093,-15.6199984420755,1.18950799101443,0.421478168748298,1.05217856009165,3.40530726153007
