"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-41.1396168886408,0.258462375356396,-99.9128003449629,0.828767774354444,-10.1516618616505,0.00212063607415368,0.67486056857359,1.01322352931365,12.0840128539821
"2 Global fit",-41.0497091925629,11.6482970486417,-99.6238216477618,37.4201710017918,-10.1513809085096,0.078729789631811,0.67486056857359,1.01322352931365,12.0840128539821
