# res(1/A),WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_0_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_1_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_2_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_3_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_4_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_5_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_6_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_7_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_8_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_9_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_10_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_11_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_12_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_13_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_14_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_15_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_16_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_17_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_18_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_19_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_20_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_21_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_22_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_23_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_24_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_26_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_27_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_29_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_30_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_31_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_32_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_33_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_34_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_35_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_36_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_37_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_38_aligned,WMCM_DENSS_WAXSiS/WMCM_DENSS_WAXSiS_39_aligned
0.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00
4.06009e-03 9.96395e-01 9.96428e-01 9.79222e-01 9.97175e-01 9.95637e-01 9.97210e-01 9.89477e-01 9.96393e-01 9.95651e-01 9.90519e-01 9.96920e-01 9.97729e-01 9.96151e-01 9.96895e-01 9.97602e-01 9.97491e-01 9.93796e-01 9.97902e-01 9.93722e-01 9.95597e-01 9.96627e-01 9.93290e-01 9.92315e-01 9.97643e-01 9.97968e-01 9.95469e-01 9.92315e-01 9.96061e-01 9.97564e-01 9.96359e-01 9.92602e-01 9.97272e-01 9.96588e-01 9.97237e-01 9.90267e-01 9.97634e-01 9.96746e-01 9.96297e-01
8.12018e-03 9.71986e-01 9.74852e-01 9.50721e-01 9.77730e-01 9.64800e-01 9.71478e-01 9.64195e-01 9.70975e-01 9.67437e-01 9.70267e-01 9.63225e-01 9.80521e-01 9.68468e-01 9.74218e-01 9.82422e-01 9.73232e-01 9.65979e-01 9.76461e-01 9.63167e-01 9.71942e-01 9.70661e-01 9.72175e-01 9.65401e-01 9.73863e-01 9.80957e-01 9.65048e-01 9.60859e-01 9.69175e-01 9.75674e-01 9.76116e-01 9.67813e-01 9.78188e-01 9.62916e-01 9.75457e-01 9.77588e-01 9.72940e-01 9.72762e-01 9.72548e-01
1.21803e-02 8.78050e-01 9.07419e-01 9.12063e-01 9.08042e-01 8.59034e-01 8.88722e-01 9.02110e-01 8.85730e-01 8.73649e-01 9.06716e-01 8.54986e-01 9.08075e-01 8.73999e-01 8.94576e-01 9.08740e-01 8.84408e-01 8.81514e-01 8.92655e-01 8.77029e-01 8.97177e-01 8.90638e-01 8.98370e-01 8.84942e-01 8.97378e-01 9.05974e-01 8.81212e-01 8.77897e-01 8.86545e-01 8.97365e-01 9.12292e-01 8.91017e-01 9.08162e-01 8.58803e-01 8.92361e-01 9.40835e-01 8.91896e-01 9.02704e-01 9.01724e-01
1.62404e-02 7.28987e-01 8.25923e-01 8.70956e-01 8.06249e-01 7.13829e-01 7.80418e-01 8.37325e-01 7.81042e-01 7.53647e-01 7.71706e-01 7.37531e-01 7.87032e-01 7.49612e-01 7.78237e-01 7.51699e-01 7.36569e-01 7.71994e-01 7.53219e-01 7.77153e-01 8.02108e-01 8.00280e-01 7.76117e-01 7.72048e-01 8.06537e-01 7.74176e-01 8.08373e-01 7.81860e-01 7.77565e-01 7.82047e-01 8.28513e-01 7.71306e-01 8.19462e-01 7.45755e-01 7.63558e-01 8.47224e-01 7.86220e-01 8.24510e-01 8.19776e-01
2.03004e-02 6.30119e-01 7.96117e-01 8.16072e-01 7.55606e-01 6.48399e-01 7.19524e-01 8.32127e-01 7.54298e-01 7.30677e-01 6.22464e-01 7.20914e-01 7.06501e-01 6.96891e-01 7.24039e-01 5.67390e-01 6.22760e-01 7.21734e-01 6.37332e-01 7.62372e-01 7.84562e-01 8.09835e-01 6.71983e-01 6.59155e-01 7.93633e-01 6.74598e-01 8.25984e-01 7.22850e-01 7.33343e-01 7.33121e-01 7.89026e-01 6.95532e-01 8.12330e-01 7.23917e-01 7.11150e-01 6.84064e-01 7.40355e-01 7.94927e-01 8.08256e-01
2.43605e-02 5.27489e-01 7.43364e-01 7.58157e-01 6.62571e-01 5.33601e-01 5.95544e-01 7.94491e-01 6.56412e-01 6.86309e-01 5.32259e-01 6.47829e-01 5.80336e-01 6.20022e-01 6.35100e-01 3.03381e-01 5.09579e-01 6.25342e-01 4.79664e-01 6.89980e-01 7.51117e-01 7.87325e-01 5.01805e-01 4.84325e-01 7.21586e-01 5.68883e-01 7.60942e-01 5.59379e-01 6.40761e-01 6.59788e-01 7.16065e-01 5.85031e-01 7.77205e-01 6.36511e-01 6.49209e-01 5.23215e-01 6.48530e-01 6.65788e-01 7.44245e-01
2.84206e-02 4.83363e-01 6.49007e-01 5.82603e-01 4.83954e-01 3.93597e-01 4.00997e-01 6.25909e-01 3.84048e-01 4.87353e-01 5.39190e-01 5.00101e-01 4.34800e-01 5.22153e-01 4.93726e-01 1.08571e-01 3.78114e-01 4.20159e-01 2.51949e-01 4.27894e-01 6.69048e-01 6.55789e-01 2.29500e-01 2.49381e-01 4.83742e-01 4.99178e-01 5.13845e-01 2.89910e-01 4.79448e-01 4.98601e-01 5.59094e-01 3.87169e-01 5.72316e-01 4.38630e-01 5.06738e-01 4.27491e-01 4.07773e-01 4.11464e-01 4.77437e-01
3.24807e-02 6.24538e-01 5.31046e-01 3.08125e-01 4.16913e-01 4.50891e-01 3.76598e-01 3.23794e-01 2.33712e-01 2.89367e-01 5.11862e-01 4.77233e-01 3.96442e-01 5.80832e-01 4.97509e-01 1.78060e-01 2.11458e-01 2.40149e-01 2.22590e-01 2.34515e-01 6.44678e-01 5.56187e-01 2.75056e-02 2.07901e-01 2.13674e-01 5.83131e-01 2.74454e-01 1.30714e-01 3.84251e-01 3.92607e-01 4.23766e-01 1.32144e-01 2.84208e-01 3.39173e-01 4.52696e-01 2.29409e-01 2.59247e-01 1.68849e-01 2.70583e-01
3.65408e-02 6.24002e-01 2.60830e-01 7.24702e-02 3.57663e-01 5.10836e-01 4.12783e-01 4.77623e-02 2.53058e-01 1.57716e-01 3.17849e-01 4.54581e-01 3.27841e-01 5.71123e-01 4.93248e-01 3.23102e-01 8.97235e-02 1.77956e-01 2.91906e-01 2.26135e-01 5.35188e-01 4.22514e-01 -8.45394e-03 2.76148e-01 1.89988e-02 5.65252e-01 7.89670e-02 1.36443e-01 3.04555e-01 3.29826e-01 2.57472e-01 -1.09674e-01 3.12118e-02 2.85960e-01 4.32973e-01 -7.78535e-03 1.79064e-01 2.86341e-02 2.08279e-01
