# Chi2 Rg SupportVolume
1.22316e+05 1.41749e+02 1.49415e+07
9.26398e+00 1.40554e+02 1.49415e+07
9.21492e+00 1.39665e+02 1.49415e+07
9.16673e+00 1.38648e+02 1.49415e+07
9.11833e+00 1.37501e+02 1.49415e+07
9.06904e+00 1.36179e+02 1.49415e+07
9.01898e+00 1.34705e+02 1.49415e+07
8.96815e+00 1.33193e+02 1.49415e+07
8.91672e+00 1.31759e+02 1.49415e+07
8.86480e+00 1.30390e+02 1.49415e+07
8.81259e+00 1.29092e+02 1.49415e+07
8.76043e+00 1.27844e+02 1.49415e+07
8.70832e+00 1.26643e+02 1.49415e+07
8.65617e+00 1.25483e+02 1.49415e+07
8.60436e+00 1.24399e+02 1.49415e+07
8.55294e+00 1.23421e+02 1.49415e+07
8.50183e+00 1.22514e+02 1.49415e+07
8.45115e+00 1.21665e+02 1.49415e+07
8.40106e+00 1.20854e+02 1.49415e+07
8.35154e+00 1.20077e+02 1.49415e+07
8.30246e+00 1.19338e+02 1.49415e+07
8.25380e+00 1.18628e+02 1.49415e+07
8.20560e+00 1.17949e+02 1.49415e+07
8.15779e+00 1.17315e+02 1.49415e+07
8.11024e+00 1.16710e+02 1.49415e+07
8.06312e+00 1.16127e+02 1.49415e+07
8.01677e+00 1.15574e+02 1.49415e+07
7.97101e+00 1.15046e+02 1.49415e+07
7.92569e+00 1.14533e+02 1.49415e+07
7.88065e+00 1.14038e+02 1.49415e+07
7.83587e+00 1.13561e+02 1.49415e+07
7.79144e+00 1.13099e+02 1.49415e+07
7.74737e+00 1.12652e+02 1.49415e+07
7.70358e+00 1.12221e+02 1.49415e+07
7.66007e+00 1.11802e+02 1.49415e+07
7.61693e+00 1.11389e+02 1.49415e+07
7.57402e+00 1.10982e+02 1.49415e+07
7.53139e+00 1.10576e+02 1.49415e+07
7.48883e+00 1.10177e+02 1.49415e+07
7.44657e+00 1.09788e+02 1.49415e+07
7.40449e+00 1.09403e+02 1.49415e+07
7.36263e+00 1.09027e+02 1.49415e+07
7.32109e+00 1.08657e+02 1.49415e+07
7.27987e+00 1.08298e+02 1.49415e+07
7.23915e+00 1.07950e+02 1.49415e+07
7.19879e+00 1.07610e+02 1.49415e+07
7.15884e+00 1.07279e+02 1.49415e+07
7.11905e+00 1.06962e+02 1.49415e+07
7.07950e+00 1.06658e+02 1.49415e+07
7.04023e+00 1.06361e+02 1.49415e+07
7.00124e+00 1.06070e+02 1.49415e+07
6.96250e+00 1.05787e+02 1.49415e+07
6.92406e+00 1.05512e+02 1.49415e+07
6.88593e+00 1.05239e+02 1.49415e+07
6.84814e+00 1.04971e+02 1.49415e+07
6.81065e+00 1.04707e+02 1.49415e+07
6.77347e+00 1.04449e+02 1.49415e+07
6.73658e+00 1.04198e+02 1.49415e+07
6.69999e+00 1.03954e+02 1.49415e+07
6.66374e+00 1.03717e+02 1.49415e+07
6.62780e+00 1.03486e+02 1.49415e+07
6.59222e+00 1.03261e+02 1.49415e+07
6.55685e+00 1.03041e+02 1.49415e+07
6.52192e+00 1.02831e+02 1.49415e+07
6.48731e+00 1.02626e+02 1.49415e+07
6.45298e+00 1.02428e+02 1.49415e+07
6.41896e+00 1.02237e+02 1.49415e+07
6.38511e+00 1.02050e+02 1.49415e+07
6.35148e+00 1.01867e+02 1.49415e+07
6.31799e+00 1.01686e+02 1.49415e+07
6.28477e+00 1.01511e+02 1.49415e+07
6.25180e+00 1.01339e+02 1.49415e+07
6.21914e+00 1.01169e+02 1.49415e+07
6.18666e+00 1.01002e+02 1.49415e+07
6.15440e+00 1.00839e+02 1.49415e+07
6.12239e+00 1.00675e+02 1.49415e+07
6.09064e+00 1.00514e+02 1.49415e+07
6.05921e+00 1.00357e+02 1.49415e+07
6.02799e+00 1.00200e+02 1.49415e+07
5.99694e+00 1.00046e+02 1.49415e+07
5.96615e+00 9.98969e+01 1.49415e+07
