# Chi2 Rg SupportVolume
1.22844e+05 1.18450e+02 1.49415e+07
9.26195e+00 1.16304e+02 1.49415e+07
9.20926e+00 1.15745e+02 1.49415e+07
9.15771e+00 1.14645e+02 1.49415e+07
9.10652e+00 1.13323e+02 1.49415e+07
9.05545e+00 1.12094e+02 1.49415e+07
9.00457e+00 1.10846e+02 1.49415e+07
8.95416e+00 1.09556e+02 1.49415e+07
8.90456e+00 1.08233e+02 1.49415e+07
8.85524e+00 1.06949e+02 1.49415e+07
8.80618e+00 1.05749e+02 1.49415e+07
8.75755e+00 1.04618e+02 1.49415e+07
8.70934e+00 1.03540e+02 1.49415e+07
8.66140e+00 1.02507e+02 1.49415e+07
8.61388e+00 1.01548e+02 1.49415e+07
8.56690e+00 1.00657e+02 1.49415e+07
8.52037e+00 9.98326e+01 1.49415e+07
8.47421e+00 9.90704e+01 1.49415e+07
8.42840e+00 9.83599e+01 1.49415e+07
8.38309e+00 9.76900e+01 1.49415e+07
8.33830e+00 9.70714e+01 1.49415e+07
8.29419e+00 9.65006e+01 1.49415e+07
8.25075e+00 9.59698e+01 1.49415e+07
8.20784e+00 9.54484e+01 1.49415e+07
8.16536e+00 9.49301e+01 1.49415e+07
8.12332e+00 9.44349e+01 1.49415e+07
8.08165e+00 9.39776e+01 1.49415e+07
8.04039e+00 9.35591e+01 1.49415e+07
7.99956e+00 9.31633e+01 1.49415e+07
7.95926e+00 9.27892e+01 1.49415e+07
7.91956e+00 9.24349e+01 1.49415e+07
7.88028e+00 9.21030e+01 1.49415e+07
7.84139e+00 9.17904e+01 1.49415e+07
7.80278e+00 9.14943e+01 1.49415e+07
7.76473e+00 9.12217e+01 1.49415e+07
7.72718e+00 9.09670e+01 1.49415e+07
7.69004e+00 9.07245e+01 1.49415e+07
7.65347e+00 9.04934e+01 1.49415e+07
7.61737e+00 9.02758e+01 1.49415e+07
7.58155e+00 9.00662e+01 1.49415e+07
7.54615e+00 8.98572e+01 1.49415e+07
7.51091e+00 8.96522e+01 1.49415e+07
7.47605e+00 8.94542e+01 1.49415e+07
7.44160e+00 8.92624e+01 1.49415e+07
7.40761e+00 8.90785e+01 1.49415e+07
7.37397e+00 8.89001e+01 1.49415e+07
7.34068e+00 8.87257e+01 1.49415e+07
7.30757e+00 8.85615e+01 1.49415e+07
7.27469e+00 8.84064e+01 1.49415e+07
