"Temperature","K","SE.K","Fmax","Fmin","Helix","Condition","K_error","Kd","In_Kd_range","SE.lnK","lnK","invT"
37.07548712,1229396396.05929,1364168180.62759,1.29686384196346,0.45629439765596,"F","Monovalent",0.377857757877751,0.813407297439135,FALSE,1.10962435305675,20.9297891509698,0.00322346177705633
37.54893458,1272561234.44308,1440042309.69748,1.30347447460742,0.459887600634067,"F","Monovalent",0.377857757877751,0.785816802314932,FALSE,1.13160944300468,20.964297426601,0.00321854982010734
38.02190915,1246310305.28917,1424666213.22921,1.31241242043527,0.462884535037875,"F","Monovalent",0.377857757877751,0.802368395540131,FALSE,1.14310714368896,20.9434532674691,0.00321365769401103
38.49478915,1124679616.93653,1217243259.45185,1.31926909772198,0.464977586885958,"F","Monovalent",0.377857757877751,0.889142103174111,FALSE,1.08230223178353,20.8407640470986,0.00320878139091452
38.96662882,1086308874.05954,1169026507.07562,1.3268107519314,0.468138272008163,"F","Monovalent",0.377857757877751,0.920548495809484,FALSE,1.07614559264987,20.8060514324395,0.00320393054282509
39.44045458,1017312846.0118,1084844460.3936,1.33435306541714,0.47098525572023,"F","Monovalent",0.377857757877751,0.982981787677537,FALSE,1.06638234702977,20.7404305232393,0.00319907401313201
39.91324,970746967.136468,997526229.20077,1.34145648615143,0.474004478769141,"F","Monovalent",0.377857757877751,1.03013456014168,TRUE,1.02758624334753,20.6935764023234,0.00319424279899486
40.38716034,881597030.002119,890282339.879426,1.34809693175334,0.476468642231157,"F","Monovalent",0.377857757877751,1.1343050917465,TRUE,1.00985179121723,20.5972456274849,0.00318941461010746
40.85975661,837245513.576152,818562693.240979,1.35766315134385,0.479213851941518,"F","Monovalent",0.377857757877751,1.19439278417709,TRUE,0.977685374203592,20.5456279111007,0.00318461442343653
41.33074509,772093329.578806,740784551.210582,1.36577430259175,0.481538441660372,"F","Monovalent",0.377857757877751,1.29518020903706,TRUE,0.959449489888349,20.4646159939188,0.003179844920915
41.80598949,727695858.931396,684664632.788649,1.37383288186869,0.484412653292924,"F","Monovalent",0.377857757877751,1.3742004818723,TRUE,0.94086646829908,20.405393742675,0.00317504677913658
42.27603221,665249946.169864,604568926.890994,1.38049288341346,0.487707386636394,"F","Monovalent",0.377857757877751,1.50319440949592,TRUE,0.908784631057488,20.3156733869049,0.0031703153762979
42.75118203,625563119.988387,556503707.520679,1.39054351546443,0.490357542560045,"F","Monovalent",0.377857757877751,1.598559710519,TRUE,0.889604405597009,20.2541627940325,0.00316554687631727
43.22368373,592905640.608579,517477074.020123,1.39714861351418,0.493228894014345,"F","Monovalent",0.377857757877751,1.68660901753872,TRUE,0.87278149941189,20.2005458222241,0.00316081915603771
43.69505051,555249827.904931,477989138.853274,1.40505760874459,0.496492759597159,"F","Monovalent",0.377857757877751,1.80099110300169,TRUE,0.860854186406185,20.1349287107972,0.00315611684130896
44.16745763,479733557.239638,384393127.239801,1.41261851386124,0.498711556197207,"F","Monovalent",0.377857757877751,2.08449041120648,TRUE,0.801263787865037,19.9887414186631,0.00315141816485251
44.64147254,458659475.862984,361106688.801474,1.42024800803423,0.502514259207314,"F","Monovalent",0.377857757877751,2.18026673954237,TRUE,0.78730890302013,19.9438186100422,0.00314671753778457
45.11482542,406529015.011948,306570000.184982,1.42813367283176,0.505151221490609,"F","Monovalent",0.377857757877751,2.45984902202026,TRUE,0.75411591513578,19.823165862048,0.00314203744846872
45.58798915,372914838.359778,268012648.874433,1.43581460480808,0.507846267047556,"F","Monovalent",0.377857757877751,2.68157739283956,TRUE,0.718696660216726,19.7368606361508,0.00313737312162497
46.05982882,341907635.562488,239811638.137872,1.44246242593947,0.511560173774051,"F","Monovalent",0.377857757877751,2.92476650413161,TRUE,0.701393046526577,19.6500511870963,0.00313273561687191
46.53450576,308513131.198498,207261731.870556,1.45044488696809,0.514609049277372,"F","Monovalent",0.377857757877751,3.24135311879674,TRUE,0.671808461005841,19.5472749650667,0.00312808403905174
47.00435933,275638626.003897,178031120.723327,1.45401890808604,0.518261131174819,"F","Monovalent",0.377857757877751,3.62793856034481,TRUE,0.645885967813561,19.4346012396923,0.0031234933114537
47.48017118,245425936.525205,149540963.049788,1.46183818867589,0.522126794837255,"F","Monovalent",0.377857757877751,4.07454898271235,TRUE,0.609311978868339,19.318505775468,0.00311885807976133
47.95011933,225850364.725506,135468150.62501,1.4672374044361,0.526003605825745,"F","Monovalent",0.377857757877751,4.42771036130662,TRUE,0.599813734149402,19.2353832349651,0.00311429345490926
48.4247017,203922753.86849,116362340.200793,1.47583759181864,0.530428257478882,"F","Monovalent",0.377857757877751,4.90381765168248,TRUE,0.570619697867729,19.1332518225922,0.00310969735714133
48.89777085,181488125.399755,99334308.1447582,1.48046019443418,0.534314763417021,"F","Monovalent",0.377857757877751,5.51000236405192,TRUE,0.54733227270908,19.0167007847341,0.00310512939543298
49.37178576,165638871.579023,88139050.8968881,1.4883475327555,0.539728470260397,"F","Monovalent",0.377857757877751,6.03723021333745,TRUE,0.532115741049581,18.9253205041276,0.00310056574207404
49.8433417,146258880.9422,74104556.3014964,1.49438280791733,0.54463848124078,"F","Monovalent",0.377857757877751,6.83719165330677,TRUE,0.506667053816593,18.8008887666237,0.00309603905373632
50.31537051,131436443.477993,64166536.5136083,1.5006704732066,0.550452725974573,"F","Monovalent",0.377857757877751,7.60823994881933,TRUE,0.488194406480209,18.6940339731866,0.00309152104419501
50.78872339,115926121.000808,54644056.7196538,1.506132401614,0.556357682107214,"F","Monovalent",0.377857757877751,8.62618356731724,TRUE,0.471369664126629,18.5684636582473,0.00308700358368724
51.26264373,101081099.711368,45194806.6115842,1.51018197696962,0.561778699716299,"F","Monovalent",0.377857757877751,9.89304630495162,TRUE,0.447114314551736,18.4314337200389,0.00308249391423928
51.73495627,90061153.5177906,38899898.0258881,1.51745008464343,0.568813109770098,"F","Monovalent",0.377857757877751,11.1035664205929,TRUE,0.431927601484738,18.3159994810811,0.00307801263401355
52.20689051,79769674.9523344,33237493.5716019,1.52278872771425,0.576334408912687,"F","Monovalent",0.377857757877751,12.53609220042,TRUE,0.416668283924469,18.1946539770681,0.00307354793818103
52.68194576,71007507.4648691,28653071.2761683,1.52785374550951,0.585195989472009,"F","Monovalent",0.377857757877751,14.0830179188412,TRUE,0.403521716212112,18.0782961683574,0.00306906677817459
53.15558237,61332912.941955,23835395.4297264,1.53351101694762,0.592397144983957,"F","Monovalent",0.377857757877751,16.3044595802321,TRUE,0.388623241362823,17.9318271726744,0.00306461198958617
53.62808406,53863437.89439,20279560.3084473,1.53914274644702,0.600976042952906,"F","Monovalent",0.377857757877751,18.5654692513445,TRUE,0.376499553337264,17.8019624735073,0.00306018074277095
54.10105864,48232475.8726737,17855553.9278586,1.54291394406392,0.614241917833415,"F","Monovalent",0.377857757877751,20.7329186799335,TRUE,0.370197747571459,17.6915431254295,0.00305575787640178
54.57233085,42317632.3279304,15334766.1926213,1.54964335715756,0.624910589070434,"F","Monovalent",0.377857757877751,23.6308116732699,TRUE,0.362372971951461,17.5607143970667,0.00305136362666023
55.0454,37505248.6714058,13702490.1867576,1.55551775784962,0.638342677453749,"F","Monovalent",0.377857757877751,26.6629348004405,TRUE,0.365348602453195,17.4399914457173,0.00304696531395626
55.51733424,33078151.2974693,11823960.1871379,1.56234264801415,0.653082700555522,"F","Monovalent",0.377857757877751,30.2314355783392,TRUE,0.357455290678308,17.31438354075,0.00304259016890854
55.99059254,28984625.7992892,10329537.204858,1.56556127770527,0.668848573575047,"F","Monovalent",0.377857757877751,34.5010491743013,TRUE,0.356379871052581,17.1822761025222,0.00303821534828911
56.46347254,25619000.7894192,9105149.950038,1.57087651391996,0.686530005271463,"F","Monovalent",0.377857757877751,39.033528599328,TRUE,0.355406130975978,17.0588448524787,0.00303385657234822
56.93805491,22998438.8289632,8337999.33322189,1.57780100362177,0.706275596954305,"F","Monovalent",0.377857757877751,43.4812122438782,TRUE,0.362546318697136,16.9509368945881,0.00302949466097055
57.40951627,20254432.224295,7432935.51782178,1.58387904504326,0.725174774593633,"F","Monovalent",0.377857757877751,49.3719097591148,TRUE,0.366978221631217,16.823884202841,0.00302517383642104
57.88343661,17698788.0387682,6545007.42402258,1.58810882096226,0.74544670665622,"F","Monovalent",0.377857757877751,56.5010439025292,TRUE,0.369799751807079,16.6890067228137,0.00302084287992372
58.35565458,15892910.0911462,6070016.84113526,1.59209836212093,0.772019523173848,"F","Monovalent",0.377857757877751,62.9211386879419,TRUE,0.381932371499215,16.5813836615275,0.00301653979708716
58.82853458,14130248.7935179,5547027.97575827,1.59649524878378,0.797793205167748,"F","Monovalent",0.377857757877751,70.7701622676837,TRUE,0.392564069947794,16.4638283619733,0.00301224294897603
59.29952306,12765803.0892494,5167788.15032391,1.6012615021718,0.827402482448547,"F","Monovalent",0.377857757877751,78.3342804999191,TRUE,0.404814966531632,16.3622805200551,0.0030079754387842
59.77211933,11076575.482447,4660863.97788136,1.60159647269804,0.853700755010137,"F","Monovalent",0.377857757877751,90.2806107884782,TRUE,0.420785646725145,16.2203431195295,0.00300370549728712
60.24632339,9617951.57680553,4194332.12490009,1.605254680885,0.878771722796891,"F","Monovalent",0.377857757877751,103.972243155349,TRUE,0.436094119564405,16.0791418661643,0.00299943319659894
60.72024373,9083213.39200142,4186956.23048961,1.61124276822016,0.916103145537057,"F","Monovalent",0.377857757877751,110.093196850422,TRUE,0.460955396487393,16.0219385857679,0.00299517557727815
61.19369118,8056733.12359363,3942501.18672209,1.61213448241184,0.94753279391877,"F","Monovalent",0.377857757877751,124.119787097274,TRUE,0.489342407926697,15.9020187126652,0.00299093425830976
61.66477424,7578804.80517083,4003537.11732239,1.61810292693467,0.985910325853642,"F","Monovalent",0.377857757877751,131.946926422716,TRUE,0.528254417449948,15.8408660677681,0.00298672602566572
62.13926203,6811786.3111488,3873761.48070312,1.62160059230059,1.0163993735261,"F","Monovalent",0.377857757877751,146.80437029613,TRUE,0.568685114852027,15.7341649507995,0.0029824993319068
62.61148,6433820.04621827,3981839.97276577,1.62371997669999,1.05772411050857,"F","Monovalent",0.377857757877751,155.428655575748,FALSE,0.618892033684755,15.6770790171979,0.00297830471798016
63.08388712,5952887.57327974,3990052.20448495,1.62499905087117,1.09132071376186,"F","Monovalent",0.377857757877751,167.985702348659,FALSE,0.670271721978218,15.5993869662323,0.002974120213062
63.55619966,5702255.94042399,4106854.32458309,1.62902515794376,1.1273445207815,"F","Monovalent",0.377857757877751,175.369189045142,FALSE,0.720215712428672,15.5563724335267,0.00296994828431963
64.02879594,5450516.14326917,4271873.49240147,1.63030256132793,1.16270683402436,"F","Monovalent",0.377857757877751,183.468863079123,FALSE,0.783755772868741,15.5112208673422,0.00296578554773043
64.50281085,6033076.82429319,5193334.76365804,1.6342026628786,1.21138904312312,"F","Monovalent",0.377857757877751,165.752903389749,FALSE,0.860810315351234,15.6127676913536,0.00296162202080481
64.97644746,7767456.22256797,7340332.4543953,1.63940209004723,1.26560890967153,"F","Monovalent",0.377857757877751,128.742276923885,TRUE,0.945011113557142,15.8654532842589,0.00295747347630445
65.44781424,10663283.1710166,11126118.9950238,1.64336398382544,1.31569721332437,"F","Monovalent",0.377857757877751,93.7797471906267,TRUE,1.04340462656617,16.1823169190593,0.00295335633587757
65.92164,15299578.4421409,18169286.5986262,1.64572458722449,1.35565588149422,"F","Monovalent",0.377857757877751,65.3612780104852,TRUE,1.18756779262499,16.5433358331818,0.00294922925432513
66.39310136,24114028.7020146,34259120.9991592,1.65179803528446,1.39084840769019,"F","Monovalent",0.377857757877751,41.4696362999872,TRUE,1.42071328779239,16.9983043329222,0.00294513419944218
66.8670217,27481011.4302797,42444363.2334182,1.65151580475675,1.40729628673164,"F","Monovalent",0.377857757877751,36.3887625656368,TRUE,1.5444978559505,17.129005830692,0.0029410292314198
67.34018542,40848658.9478234,75595409.6781745,1.65277200510525,1.42881769423947,"F","Monovalent",0.377857757877751,24.480607827966,TRUE,1.85062157792582,17.5253845500368,0.00293694221689969
67.81230882,50165508.8536826,104368917.319216,1.65350726956372,1.43930285151645,"F","Monovalent",0.377857757877751,19.9340148809552,TRUE,2.08049155095043,17.7308382738902,0.00293287549424684
68.28499966,55713349.5741476,129944904.351571,1.64884124420188,1.44912657929999,"F","Monovalent",0.377857757877751,17.9490195373933,TRUE,2.33238362699105,17.8357303453762,0.00292881515074845
68.75910915,66468709.8190875,177790014.25672,1.64604704309627,1.45691971089448,"F","Monovalent",0.377857757877751,15.0446729404222,TRUE,2.67479261656536,18.0122418658563,0.00292475389873654
69.23066509,78393689.0252959,241575609.025583,1.64281318258898,1.46560186823527,"F","Monovalent",0.377857757877751,12.7561288725336,TRUE,3.08156960119114,18.1772539849542,0.00292072567747695
69.70609864,139761723.832618,595245098.681822,1.64266052484536,1.4748800056373,"F","Monovalent",0.377857757877751,7.15503481623928,TRUE,4.25899940526422,18.7554495579485,0.00291667554979094
70.17841118,191033631.180367,1007619076.26995,1.64084347837811,1.48090880555985,"F","Monovalent",0.377857757877751,5.23468037445113,TRUE,5.27456380347286,19.0679600499891,0.00291266311623631
70.65223694,344055298.659163,2603431937.07133,1.6383254875486,1.48617731558009,"F","Monovalent",0.377857757877751,2.90650951721179,TRUE,7.56689970251093,19.6563129543346,0.00290864890496486
71.12265797,473256304.561654,4422817286.85108,1.63717746024357,1.49032645552685,"F","Monovalent",0.377857757877751,2.11301992252641,TRUE,9.34550104081054,19.9751476698068,0.00290467446905743
71.59563254,571112345.875615,6058259573.47869,1.63717502910664,1.49186063372853,"F","Monovalent",0.377857757877751,1.75096897698267,TRUE,10.6078245676695,20.1630965011139,0.00290068939418391
72.06841797,897918383.547178,12469321241.2527,1.63442450023017,1.49351585136472,"F","Monovalent",0.377857757877751,1.11368696567894,TRUE,13.8869205372467,20.6155897352175,0.00289671682606141
72.54044678,587181062.921872,6601828492.29242,1.63513804616819,1.49359857052103,"F","Monovalent",0.377857757877751,1.70305219828429,TRUE,11.2432585264945,20.1908437849521,0.00289276145555856
73.01361051,1283862149.69708,21885953302.3245,1.63417025803246,1.49523059969057,"F","Monovalent",0.377857757877751,0.778899822100016,FALSE,17.0469651336698,20.9731386764017,0.00288880740100529
73.48677424,994402506.516953,15146438405.0921,1.63387133247859,1.49519914862504,"F","Monovalent",0.377857757877751,1.00562900178385,TRUE,15.2316977338934,20.7176526187901,0.00288486414112437
73.95984339,1597111867.63457,30578909739.7976,1.63263772766262,1.49425474842794,"F","Monovalent",0.377857757877751,0.626130216840145,FALSE,19.1463793861147,21.1914627523388,0.00288093241676364
74.43338542,1367428721.77755,24727609140.1435,1.63220929526457,1.49351310966391,"F","Monovalent",0.377857757877751,0.731299543496553,FALSE,18.0832892759481,21.0361979678874,0.00287700748064139
74.90758949,1479869555.61902,28000209866.248,1.63177772206603,1.49362929496159,"F","Monovalent",0.377857757877751,0.67573523369207,FALSE,18.9207283573961,21.1152197827428,0.00287308775960115
75.37952373,1306425946.1843,23168212858.5187,1.63181380202257,1.49194010161517,"F","Monovalent",0.377857757877751,0.765447136839799,FALSE,17.7340421982481,20.9905609602502,0.00286919739050481
75.85259288,1290163465.25642,23033723447.3087,1.62997926194125,1.490293149012,"F","Monovalent",0.377857757877751,0.775095580466811,FALSE,17.8533372457037,20.9780347645451,0.00286530822521378
76.32518915,1737113425.21407,35338325341.8483,1.63158050365746,1.48935239274513,"F","Monovalent",0.377857757877751,0.575667648113863,FALSE,20.3431306378244,21.2754906215634,0.00286143346093386
76.79844746,1818870659.5922,38561089192.8516,1.62907154960109,1.48754387136543,"F","Monovalent",0.377857757877751,0.549791704388812,FALSE,21.2005669504269,21.3214816287274,0.00285756375619955
77.27047627,2403808900.19328,59761821494.8756,1.62524367321193,1.48640022154872,"F","Monovalent",0.377857757877751,0.416006447068065,FALSE,24.8613030303991,21.6003203580276,0.00285371451646991
77.74184306,2001434838.40728,44904211193.2741,1.62604953276284,1.48401879311966,"F","Monovalent",0.377857757877751,0.499641547558846,FALSE,22.4360095725167,21.4171301794879,0.00284988100971332
78.21595254,1629131765.80965,33080861316.6857,1.62430493815474,1.4811660206044,"F","Monovalent",0.377857757877751,0.613823891343138,FALSE,20.3058230223907,21.2113130508394,0.00284603557280115
78.68968373,1901563510.26828,42060604838.0941,1.62061815275893,1.47858760149194,"F","Monovalent",0.377857757877751,0.525883040245612,FALSE,22.1189587468262,21.3659422848633,0.0028422035553198
79.16019933,2139674470.03607,48787630357.5853,1.62379620820645,1.47591273455725,"F","Monovalent",0.377857757877751,0.467360813060102,FALSE,22.8014265911968,21.4839195376037,0.00283840774948251
79.63497085,1435906914.03265,26928546437.9314,1.62091200138061,1.47308819848979,"F","Monovalent",0.377857757877751,0.696423974442442,FALSE,18.753685336262,21.0850624823743,0.00283458787258029
80.10879661,1877702553.08861,39743731930.7631,1.6203021619244,1.470653669174,"F","Monovalent",0.377857757877751,0.532565713539193,FALSE,21.1661489544173,21.3533148202514,0.0028307858419843
23.36404779,181416510.093408,64271118.1580159,5.01782540446319,0.184819360937146,"G","Monovalent",0.6770194100651,5.51217747207858,FALSE,0.354273809615916,19.0163061063516,0.0033725214958727
23.83872474,179198564.267733,63157115.6877967,5.00841699755632,0.186700601880487,"G","Monovalent",0.6770194100651,5.58040185247211,FALSE,0.352442085380976,19.0040050465742,0.00336713119622792
24.30990237,175966694.169617,61426379.3869585,4.99851813928474,0.188494216138185,"G","Monovalent",0.6770194100651,5.68289359937675,FALSE,0.349079578251034,18.9858052974221,0.00336179764745614
24.7790939,173535382.591633,60271019.100234,4.98646508731568,0.19039851104862,"G","Monovalent",0.6770194100651,5.7625135869451,FALSE,0.347312566464126,18.9718920708052,0.00335650334416702
25.25263594,170787020.78151,59517047.1934782,4.97769659667732,0.192075808216121,"G","Monovalent",0.6770194100651,5.85524588123891,FALSE,0.348486945443115,18.9559278456907,0.00335117683143077
25.72835322,167428934.943588,57369680.6311731,4.96068144633704,0.193989806548445,"G","Monovalent",0.6770194100651,5.97268327805424,FALSE,0.34265093217312,18.9360695502083,0.00334584284618269
26.20085491,164255736.225424,56142645.9481387,4.94656950374553,0.195074759959508,"G","Monovalent",0.6770194100651,6.08806744275649,FALSE,0.341800214947068,18.916935138466,0.00334056169741239
26.67051933,161766316.423539,56348111.4948882,4.93349378644961,0.196970614510235,"G","Monovalent",0.6770194100651,6.18175663579917,FALSE,0.348330312148277,18.9016633605919,0.0033353287567998
27.1411295,158102727.187382,54861594.3421177,4.91796647365631,0.198183526049329,"G","Monovalent",0.6770194100651,6.32500158466469,FALSE,0.346999671151126,18.878755551793,0.00333010169719316
27.61940034,153920074.588409,53078390.4383117,4.90159302482729,0.199611248371498,"G","Monovalent",0.6770194100651,6.49687834854587,FALSE,0.344843845614331,18.8519440294736,0.00332480630964974
28.0908617,150926851.236215,52331464.9587546,4.88552513293788,0.20149488194119,"G","Monovalent",0.6770194100651,6.62572624956511,FALSE,0.346733961055417,18.8323058485064,0.00331960277353037
28.56705186,147685696.984761,50628794.9678137,4.86965898117061,0.20298090578806,"G","Monovalent",0.6770194100651,6.77113640939236,FALSE,0.342814476970224,18.8105969045238,0.00331436355298875
29.03643254,144796493.994859,49806934.4085372,4.85834973254415,0.204922996051815,"G","Monovalent",0.6770194100651,6.90624456718892,FALSE,0.343978870167295,18.7908398248801,0.0033092154124677
29.50628611,141354053.553436,48937623.0354479,4.84457724190106,0.206343985306895,"G","Monovalent",0.6770194100651,7.0744345482952,FALSE,0.346206011113419,18.7667783191135,0.00330407807765325
29.98342203,138893473.76724,47471362.8280115,4.82999237456463,0.208962719850043,"G","Monovalent",0.6770194100651,7.1997623277521,FALSE,0.341782529736169,18.7492178215037,0.00329887741610041
30.45412678,134996655.978737,46201084.244101,4.81553954192465,0.210330018470202,"G","Monovalent",0.6770194100651,7.4075908973442,FALSE,0.342238731094035,18.720760565568,0.00329376287010956
30.92435866,131603260.103855,44950928.1059951,4.79946681515672,0.212253708886405,"G","Monovalent",0.6770194100651,7.59859595583613,FALSE,0.341563940517295,18.6953023493743,0.0032886692728937
31.40253491,128483368.467622,43521852.4946519,4.78379628928013,0.21458059973224,"G","Monovalent",0.6770194100651,7.78310852156716,FALSE,0.338735301025514,18.6713100256555,0.00328350575146424
31.88430506,124752650.778249,42150924.5568547,4.76785824293133,0.217053512048238,"G","Monovalent",0.6770194100651,8.01586173729909,FALSE,0.337875983347072,18.6418435410936,0.00327831979358289
32.34593051,122339346.569094,41359698.5990421,4.75648065825952,0.219659296198213,"G","Monovalent",0.6770194100651,8.17398513269995,FALSE,0.338073561441521,18.6223092706584,0.00327336602595846
32.8220261,118701693.117458,39740660.3270333,4.73816692085855,0.222426523877844,"G","Monovalent",0.6770194100651,8.42447966610277,FALSE,0.334794384842589,18.5921241233152,0.00326827263507146
33.2949061,115172128.948873,38527825.8612842,4.72604901108643,0.225024562192792,"G","Monovalent",0.6770194100651,8.68265620447042,FALSE,0.334523866259235,18.5619383407471,0.00326322931167822
33.76684034,112362549.116691,37300330.6127839,4.71269882713837,0.228822217322618,"G","Monovalent",0.6770194100651,8.89976249080536,FALSE,0.331964083282293,18.5372412469908,0.00325821156927136
34.24113898,108455235.209585,35350467.1794394,4.69289632581729,0.232010428007609,"G","Monovalent",0.6770194100651,9.22039400004569,FALSE,0.325945235480115,18.5018480670973,0.00325318421122433
34.71297864,105298161.230451,34357741.3334791,4.67890418408644,0.236112767847397,"G","Monovalent",0.6770194100651,9.49684199908714,FALSE,0.326290040889556,18.4723065147528,0.00324819828748994
35.18566949,101651397.206523,32587798.3426995,4.66168276223804,0.240740619717716,"G","Monovalent",0.6770194100651,9.83754308825017,FALSE,0.320583870347514,18.4370598432125,0.00324321867026946
35.65713085,98345170.9358721,31429310.8406884,4.64654129509844,0.245862808434327,"G","Monovalent",0.6770194100651,10.1682674449981,FALSE,0.319581638240097,18.4039940007893,0.0032382671904223
36.13142949,94747736.3821505,30086097.5734081,4.6311503867431,0.25121280797123,"G","Monovalent",0.6770194100651,10.5543418574841,FALSE,0.317538958947372,18.3667285112156,0.00323330114468555
36.60317458,91629050.8683337,28982261.8423149,4.61402786620084,0.258557103430296,"G","Monovalent",0.6770194100651,10.9135693377087,FALSE,0.316299924179734,18.3332589285808,0.00322837692093364
