# Chi2 Rg SupportVolume
2.92573e+05 1.35775e+02 1.13952e+07
1.72544e+01 1.41020e+02 1.13952e+07
1.70575e+01 1.41929e+02 1.13952e+07
1.68683e+01 1.41840e+02 1.13952e+07
1.66840e+01 1.41305e+02 1.13952e+07
1.65042e+01 1.40559e+02 1.13952e+07
1.63281e+01 1.39721e+02 1.13952e+07
1.61570e+01 1.38820e+02 1.13952e+07
1.59905e+01 1.37894e+02 1.13952e+07
1.58284e+01 1.36963e+02 1.13952e+07
1.56701e+01 1.36076e+02 1.13952e+07
1.55153e+01 1.35205e+02 1.13952e+07
1.53638e+01 1.34357e+02 1.13952e+07
1.52160e+01 1.33538e+02 1.13952e+07
1.50709e+01 1.32752e+02 1.13952e+07
1.49282e+01 1.31987e+02 1.13952e+07
1.47884e+01 1.31252e+02 1.13952e+07
1.46517e+01 1.30533e+02 1.13952e+07
1.45178e+01 1.29825e+02 1.13952e+07
1.43861e+01 1.29142e+02 1.13952e+07
1.42563e+01 1.28481e+02 1.13952e+07
1.41290e+01 1.27843e+02 1.13952e+07
1.40043e+01 1.27227e+02 1.13952e+07
1.38816e+01 1.26625e+02 1.13952e+07
1.37608e+01 1.26040e+02 1.13952e+07
1.36415e+01 1.25464e+02 1.13952e+07
1.35239e+01 1.24894e+02 1.13952e+07
1.34074e+01 1.24334e+02 1.13952e+07
1.32923e+01 1.23789e+02 1.13952e+07
1.31787e+01 1.23259e+02 1.13952e+07
1.30666e+01 1.22742e+02 1.13952e+07
1.29561e+01 1.22239e+02 1.13952e+07
1.28473e+01 1.21746e+02 1.13952e+07
1.27403e+01 1.21264e+02 1.13952e+07
1.26350e+01 1.20792e+02 1.13952e+07
1.25313e+01 1.20330e+02 1.13952e+07
1.24295e+01 1.19880e+02 1.13952e+07
1.23295e+01 1.19439e+02 1.13952e+07
1.22304e+01 1.19009e+02 1.13952e+07
1.21324e+01 1.18591e+02 1.13952e+07
1.20357e+01 1.18182e+02 1.13952e+07
1.19401e+01 1.17782e+02 1.13952e+07
1.18455e+01 1.17387e+02 1.13952e+07
1.17520e+01 1.16999e+02 1.13952e+07
1.16601e+01 1.16620e+02 1.13952e+07
1.15698e+01 1.16249e+02 1.13952e+07
