# res(1/A),25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_0_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_1_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_2_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_3_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_4_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_5_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_6_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_7_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_8_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_9_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_10_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_11_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_12_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_14_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_15_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_16_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_17_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_18_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_19_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_20_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_21_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_22_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_23_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_24_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_25_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_26_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_27_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_28_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_29_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_31_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_32_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_33_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_34_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_35_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_36_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_37_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_38_aligned,25mMMg_DENSS_WAXSiS/25mMMg_DENSS_WAXSiS_39_aligned
0.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00
4.44385e-03 9.94188e-01 9.96386e-01 9.90954e-01 9.87913e-01 9.96891e-01 9.95562e-01 9.96748e-01 9.96677e-01 9.97129e-01 9.97408e-01 9.94806e-01 9.96488e-01 9.97095e-01 9.95909e-01 9.67455e-01 9.96514e-01 9.94267e-01 9.94327e-01 9.97161e-01 9.92118e-01 9.96727e-01 9.96350e-01 9.97843e-01 9.93438e-01 9.93625e-01 9.96927e-01 9.97011e-01 9.96240e-01 9.96394e-01 9.96865e-01 9.97240e-01 9.91149e-01 9.94460e-01 9.96706e-01 9.97175e-01 9.68192e-01 9.91665e-01 9.92398e-01
8.88770e-03 9.70400e-01 9.63468e-01 9.51457e-01 9.63088e-01 9.65704e-01 9.66972e-01 9.67032e-01 9.63671e-01 9.73323e-01 9.68917e-01 9.74730e-01 9.63474e-01 9.79051e-01 9.60698e-01 9.20113e-01 9.66456e-01 9.61790e-01 9.53624e-01 9.68428e-01 9.77098e-01 9.59953e-01 9.57583e-01 9.77185e-01 9.51718e-01 9.58817e-01 9.71816e-01 9.67226e-01 9.62055e-01 9.62490e-01 9.68772e-01 9.67892e-01 9.75376e-01 9.56710e-01 9.64296e-01 9.76212e-01 9.28626e-01 9.61916e-01 9.54824e-01
1.33316e-02 8.99727e-01 8.30458e-01 8.42548e-01 8.72341e-01 8.62321e-01 8.54478e-01 8.55141e-01 8.39017e-01 8.70428e-01 8.64140e-01 8.88764e-01 8.48095e-01 8.88379e-01 8.15833e-01 8.64197e-01 8.65983e-01 8.49230e-01 8.18595e-01 8.29603e-01 9.28352e-01 8.29545e-01 8.15349e-01 8.82888e-01 8.12113e-01 8.51600e-01 8.76766e-01 8.55829e-01 8.38453e-01 8.43482e-01 8.53021e-01 8.62068e-01 9.25971e-01 8.39000e-01 8.44822e-01 8.87586e-01 8.84912e-01 8.86479e-01 8.42416e-01
1.77754e-02 8.37962e-01 6.77080e-01 7.56206e-01 7.18809e-01 7.74898e-01 7.30106e-01 7.35704e-01 7.02427e-01 7.32911e-01 7.62383e-01 7.61077e-01 7.50397e-01 7.47160e-01 6.54880e-01 8.05901e-01 7.72445e-01 7.10355e-01 6.99154e-01 6.39442e-01 8.59188e-01 7.12015e-01 6.72464e-01 7.50197e-01 6.36892e-01 7.60854e-01 7.79320e-01 7.40496e-01 7.21842e-01 7.25200e-01 7.17306e-01 7.74616e-01 8.50711e-01 7.28941e-01 7.20477e-01 7.89260e-01 8.18395e-01 7.46099e-01 7.49817e-01
2.22193e-02 8.16373e-01 6.59784e-01 7.69481e-01 6.24608e-01 7.80563e-01 7.15607e-01 7.51843e-01 6.73103e-01 6.71727e-01 7.61790e-01 6.76547e-01 7.83251e-01 6.74580e-01 6.30689e-01 7.48229e-01 7.65206e-01 6.21195e-01 7.19076e-01 5.62281e-01 7.62807e-01 7.27589e-01 6.68115e-01 6.65432e-01 5.79085e-01 7.86424e-01 7.64601e-01 7.41290e-01 6.89865e-01 7.29276e-01 7.11261e-01 8.10501e-01 7.91404e-01 7.00005e-01 7.22333e-01 7.62214e-01 7.19674e-01 5.16148e-01 7.86106e-01
2.66631e-02 6.30180e-01 5.69438e-01 6.33573e-01 5.56123e-01 6.61559e-01 6.57343e-01 7.13564e-01 5.96786e-01 5.30576e-01 6.71848e-01 5.68976e-01 6.87731e-01 6.29388e-01 5.73684e-01 5.94368e-01 6.71425e-01 4.16921e-01 6.63260e-01 5.45231e-01 4.48068e-01 5.89769e-01 5.45546e-01 5.08782e-01 5.06542e-01 6.94939e-01 5.80622e-01 6.51544e-01 5.07708e-01 6.35659e-01 6.37133e-01 7.41838e-01 6.27165e-01 5.61346e-01 6.52609e-01 6.35670e-01 6.18105e-01 3.20761e-01 7.58504e-01
3.11070e-02 3.46213e-01 3.56826e-01 3.69101e-01 4.56997e-01 5.02851e-01 4.88364e-01 5.62808e-01 4.02607e-01 3.82708e-01 4.46520e-01 3.75626e-01 4.33576e-01 4.63173e-01 3.65964e-01 4.65418e-01 5.38551e-01 1.40376e-01 5.18060e-01 3.65594e-01 1.83333e-01 3.09135e-01 3.25599e-01 3.31759e-01 4.41006e-01 4.06888e-01 2.96414e-01 4.23674e-01 3.99001e-01 4.87983e-01 4.40159e-01 4.86441e-01 4.10580e-01 4.28419e-01 5.23712e-01 3.81183e-01 5.06081e-01 1.86533e-01 5.62199e-01
3.55508e-02 1.65666e-01 2.41567e-01 2.26186e-01 2.42979e-01 3.69399e-01 3.40796e-01 4.78707e-01 1.71863e-01 2.89203e-01 3.16616e-01 1.50219e-01 3.27296e-01 2.74544e-01 2.00952e-01 3.75322e-01 4.51442e-01 1.42992e-01 4.41470e-01 9.83875e-02 1.77779e-01 2.20882e-01 2.68994e-01 2.52804e-01 4.26988e-01 1.96481e-01 2.29732e-01 3.09439e-01 4.04577e-01 4.87301e-01 2.72974e-01 3.61482e-01 3.01749e-01 4.27615e-01 4.64735e-01 1.98450e-01 2.52285e-01 6.50952e-02 3.98557e-01
3.99947e-02 3.84282e-02 1.42238e-01 8.54121e-02 1.80565e-01 1.47948e-01 2.25756e-01 3.83331e-01 -9.27303e-02 2.08499e-01 2.13083e-01 1.07616e-03 1.72901e-01 1.77353e-01 1.80361e-01 2.54381e-01 3.32746e-01 1.40807e-01 2.82539e-01 -3.92186e-02 1.65722e-01 1.51493e-01 2.66174e-01 2.00865e-01 3.08137e-01 8.77609e-02 2.14394e-01 2.20273e-01 2.70953e-01 3.93267e-01 1.48490e-01 2.11537e-01 2.54871e-01 3.55327e-01 3.18054e-01 1.29206e-01 7.46848e-02 1.67786e-01 2.68902e-01
