  0.00340569       86625.7            0
  0.00421706       86625.7            0
  0.00502843       86625.7            0
  0.00583981       86625.7            0
  0.00665118       86625.7            0
  0.00746255       86625.7            0
  0.00827393       86625.7            0
   0.0090853       86625.7            0
  0.00989667       86625.7            0
    0.010708   2.36614e+08  4.67952e+08
   0.0115194   9.80952e+08  2.35687e+08
   0.0123308   6.84117e+08  1.90048e+08
   0.0131422   8.32388e+08  1.59718e+08
   0.0139535   7.85646e+08  1.34274e+08
   0.0147649   8.44803e+08  1.09985e+08
   0.0155763    1.0133e+09  9.89813e+07
   0.0163877   7.64429e+08  1.13112e+08
    0.017199    6.5769e+08  8.96902e+07
   0.0180104     7.148e+08   1.0069e+08
   0.0188218   8.90163e+08  7.50366e+07
   0.0196332   7.07517e+08  9.65576e+07
   0.0204445   6.95107e+08  8.58909e+07
   0.0212559   6.12384e+08  7.98449e+07
   0.0220673   7.84843e+08  7.78804e+07
   0.0228786   6.19254e+08  7.94945e+07
     0.02369   6.08926e+08   7.8138e+07
   0.0245014   6.68142e+08    6.635e+07
   0.0253128   6.54925e+08  7.06108e+07
   0.0261241   6.87298e+08  7.16417e+07
   0.0269355   5.98268e+08  6.90414e+07
   0.0277469   5.60675e+08  7.45099e+07
   0.0285583   7.28151e+08  5.91161e+07
   0.0293696   6.50949e+08  6.70352e+07
    0.030181   7.51293e+08  6.31331e+07
   0.0309924   6.52201e+08    5.917e+07
   0.0318038    7.7521e+08  6.22479e+07
   0.0326151   5.21726e+08  5.87061e+07
   0.0334265   5.72504e+08  6.38279e+07
   0.0342379    5.9014e+08  5.91891e+07
   0.0350492   4.83245e+08  5.73152e+07
   0.0358606   5.67121e+08  5.86782e+07
    0.036672   5.77586e+08  5.62149e+07
   0.0374834    6.1373e+08  5.35674e+07
   0.0382947   4.84062e+08  5.37041e+07
   0.0391061    5.3109e+08  5.17734e+07
   0.0399175    5.0497e+08  5.15604e+07
   0.0407289   4.71538e+08  5.26875e+07
   0.0415402   5.11854e+08  4.92173e+07
   0.0423516   6.74712e+08  5.14587e+07
    0.043163   5.42782e+08  5.31013e+07
   0.0439743   5.36779e+08  4.80389e+07
   0.0447857   4.14323e+08  5.02104e+07
   0.0455971   4.47884e+08   5.0451e+07
   0.0464085   4.94735e+08  4.96252e+07
   0.0472198   4.46387e+08   4.7027e+07
   0.0480312   5.16828e+08  4.53832e+07
   0.0488426    3.0013e+08  4.54685e+07
    0.049654   3.87078e+08  4.68391e+07
   0.0504653   4.91435e+08  4.44876e+07
   0.0512767   4.35675e+08  4.46903e+07
   0.0520881    4.4116e+08  4.42277e+07
   0.0528995   3.44901e+08  4.38365e+07
   0.0537108   3.30712e+08  4.39501e+07
   0.0545222   4.53643e+08  4.38509e+07
   0.0553336   4.32979e+08  4.24123e+07
   0.0561449    3.8648e+08  4.21827e+07
   0.0569563   3.33145e+08  4.24362e+07
   0.0577677   4.20843e+08  4.01065e+07
   0.0585791   3.85369e+08  4.16636e+07
   0.0593904   3.55357e+08  4.10624e+07
   0.0602018   3.55281e+08   4.1107e+07
   0.0610132   3.50547e+08   4.1673e+07
   0.0618246   3.29718e+08   3.8682e+07
   0.0626359    3.1155e+08  4.06484e+07
   0.0634473   3.56691e+08  3.91303e+07
   0.0642587   3.55379e+08   3.8588e+07
   0.0650701   3.70484e+08  3.85545e+07
   0.0658814    3.3084e+08  3.73886e+07
   0.0666928   2.49297e+08  3.75123e+07
   0.0675042   2.91486e+08  3.83655e+07
   0.0683155   3.24853e+08  3.79132e+07
   0.0691269   3.11592e+08  3.86037e+07
   0.0699383    2.5148e+08  3.65136e+07
   0.0707497   2.92089e+08  3.66126e+07
    0.071561   3.07648e+08  3.68886e+07
   0.0723724   3.02487e+08  3.53324e+07
   0.0731838   1.94665e+08  3.71984e+07
   0.0739952   2.37902e+08  3.57193e+07
   0.0748065   2.71813e+08  3.62359e+07
   0.0756179    2.7857e+08  3.63955e+07
   0.0764293   2.98584e+08  3.40795e+07
   0.0772407   2.66174e+08  3.50739e+07
    0.078052   2.23612e+08  3.48226e+07
   0.0788634   3.23939e+08  3.35842e+07
   0.0796748   2.04926e+08  3.48094e+07
   0.0804861    2.3067e+08   3.4982e+07
   0.0812975   2.03225e+08  3.46079e+07
   0.0821089   2.11262e+08   3.5146e+07
   0.0829203   2.64216e+08  3.33534e+07
   0.0837316   2.11259e+08  3.35725e+07
    0.084543   2.29202e+08  3.30152e+07
   0.0853544   2.33263e+08  3.15107e+07
   0.0861658   1.88658e+08  3.23496e+07
   0.0869771   1.75112e+08  3.25136e+07
   0.0877885   1.94831e+08  3.22621e+07
   0.0885999   1.70121e+08  3.12684e+07
   0.0894113   1.47849e+08  3.22205e+07
   0.0902226   2.01009e+08  3.25575e+07
    0.091034   2.50722e+08  3.23882e+07
   0.0918454    2.0265e+08   3.0865e+07
   0.0926567   2.23982e+08  3.17363e+07
   0.0934681   2.45853e+08  3.04404e+07
   0.0942795   1.79557e+08  3.10966e+07
   0.0950909   1.81268e+08  3.13381e+07
   0.0959022   1.33873e+08  3.07482e+07
   0.0967136   1.37426e+08  3.15347e+07
    0.097525   1.39729e+08  3.11292e+07
   0.0983364   1.98003e+08  3.01806e+07
   0.0991477   1.49932e+08  2.95822e+07
   0.0999591   1.63509e+08  3.08417e+07
     0.10077   1.18306e+08   2.9897e+07
    0.101582   1.53839e+08  2.88829e+07
    0.102393   1.56713e+08  3.04062e+07
    0.103205   1.91706e+08  2.91697e+07
    0.104016   1.58383e+08  2.94939e+07
    0.104827   1.22972e+08  2.88789e+07
    0.105639    1.4617e+08  2.95521e+07
     0.10645   8.42084e+07  2.82128e+07
    0.107261   1.11772e+08  2.88759e+07
    0.108073   1.18133e+08  2.84758e+07
    0.108884    1.4422e+08  2.79109e+07
    0.109696   1.66271e+08   2.9211e+07
    0.110507    1.1562e+08  2.84433e+07
    0.111318   1.28888e+08  2.80869e+07
     0.11213   1.38954e+08  2.73768e+07
    0.112941   1.35777e+08  2.79071e+07
    0.113752   1.01974e+08  2.84712e+07
    0.114564   2.69451e+07  2.77114e+07
    0.115375   1.36632e+08  2.71869e+07
    0.116187   1.48559e+08   2.6322e+07
    0.116998   8.55579e+07  2.68902e+07
    0.117809   1.06917e+08  2.68762e+07
    0.118621   1.24813e+08  2.61113e+07
    0.119432    1.1549e+08  2.60907e+07
    0.120243   8.74086e+07  2.73048e+07
    0.121055   1.24566e+08   2.6446e+07
    0.121866   7.72713e+07  2.59675e+07
    0.122678   9.88835e+07  2.61471e+07
    0.123489   1.56281e+08  2.73509e+07
      0.1243   9.94032e+07  2.61482e+07
    0.125112   1.07909e+08     2.72e+07
    0.125923   8.40026e+07   2.6594e+07
    0.126734   1.06893e+08  2.62944e+07
    0.127546   7.34783e+07  2.55446e+07
    0.128357   1.13414e+08   2.6325e+07
    0.129169   1.10162e+08  2.52777e+07
     0.12998   7.33072e+07  2.59228e+07
    0.130791   1.07052e+08   2.5619e+07
    0.131603   8.04938e+07  2.57987e+07
    0.132414    7.0169e+07  2.54688e+07
    0.133225    9.8245e+07  2.54188e+07
    0.134037   5.90641e+07  2.41443e+07
    0.134848   1.69167e+07  2.46092e+07
     0.13566   9.32478e+07  2.43834e+07
    0.136471   6.04609e+07  2.55353e+07
    0.137282   1.15776e+08  2.43016e+07
    0.138094   1.13816e+08  2.39417e+07
    0.138905   7.11913e+07   2.4404e+07
    0.139716   7.11131e+07  2.42054e+07
    0.140528   6.87873e+07  2.42764e+07
    0.141339   4.40247e+07  2.42151e+07
    0.142151   1.01775e+08  2.31762e+07
    0.142962   6.78898e+07  2.28351e+07
    0.143773   4.77313e+07  2.39121e+07
    0.144585   7.41354e+07  2.35696e+07
    0.145396   5.31086e+07  2.36578e+07
    0.146207   1.06621e+08  2.31196e+07
    0.147019   4.01178e+07  2.32037e+07
     0.14783   6.18937e+07  2.37545e+07
    0.148641   4.29233e+07  2.31349e+07
    0.149453   6.44101e+07  2.31634e+07
    0.150264   5.81776e+07   2.2666e+07
    0.151076   5.26594e+07  2.29626e+07
    0.151887   5.51506e+07  2.35315e+07
    0.152698   4.89835e+07  2.26279e+07
     0.15351   6.02141e+07  2.32082e+07
    0.154321   8.20334e+07  2.30016e+07
    0.155132    6.4463e+07  2.32469e+07
    0.155944   5.78466e+07  2.30874e+07
    0.156755    7.2508e+07   2.3155e+07
    0.157567  -5.59338e+06  2.28951e+07
    0.158378   6.80644e+07  2.30305e+07
    0.159189    4.6171e+07  2.32238e+07
    0.160001    7.7242e+06   2.3105e+07
    0.160812   2.88002e+07  2.29374e+07
    0.161623    6.1524e+07  2.25399e+07
    0.162435   2.62141e+07  2.31583e+07
    0.163246    5.2715e+07  2.32513e+07
    0.164058   6.38421e+07  2.26816e+07
    0.164869   5.11514e+07  2.29134e+07
     0.16568   2.40863e+07  2.28869e+07
    0.166492   1.06669e+08  2.26377e+07
    0.167303   5.41142e+07  2.34348e+07
    0.168114   7.76636e+07  2.26415e+07
    0.168926   4.61878e+07  2.37005e+07
    0.169737   4.78327e+07  2.32094e+07
    0.170549  -3.91295e+06  2.39488e+07
     0.17136    6.0003e+07  2.36957e+07
    0.172171   5.82506e+07  2.37262e+07
    0.172983   6.47616e+07  2.45996e+07
    0.173794    4.8678e+07   2.4661e+07
    0.174605    4.5275e+07  2.41287e+07
    0.175417   1.33314e+07  2.50334e+07
    0.176228   3.69159e+07  2.41948e+07
     0.17704   2.24146e+07  2.39673e+07
    0.177851   5.11972e+07  2.43233e+07
    0.178662   3.53878e+07  2.41285e+07
    0.179474    3.0906e+07  2.40706e+07
    0.180285     1.312e+07   2.4046e+07
    0.181096   2.78573e+07  2.37414e+07
    0.181908   3.62637e+07  2.42903e+07
    0.182719   3.11635e+06  2.36052e+07
    0.183531   6.67091e+07  2.43664e+07
    0.184342   6.39033e+07  2.39249e+07
    0.185153    2.7208e+06  2.44299e+07
    0.185965   1.03047e+08  2.41084e+07
    0.186776    -6.869e+06  2.47177e+07
    0.187587   5.30278e+07  2.43575e+07
    0.188399   2.58932e+07  2.41733e+07
     0.18921    6.2017e+07  2.44245e+07
    0.190022   1.48915e+07  2.45318e+07
    0.190833   3.71799e+07  2.38796e+07
    0.191644   4.33329e+07  2.37581e+07
    0.192456   2.24105e+07  2.44063e+07
    0.193267   7.86169e+06   2.4156e+07
    0.194078  -3.62728e+06  2.41612e+07
     0.19489   4.32149e+07  2.40581e+07
    0.195701   1.29752e+07  2.39653e+07
    0.196513   6.33073e+07  2.48592e+07
    0.197324   4.74465e+07  2.39945e+07
    0.198135   3.86433e+06  2.36797e+07
    0.198947   1.05173e+07  2.39584e+07
    0.199758   7.87615e+07  2.41884e+07
    0.200569   7.10762e+07  2.35733e+07
    0.201381   5.10731e+07  2.37391e+07
    0.202192   4.65337e+07  2.45628e+07
    0.203004   3.37995e+07  2.39379e+07
    0.203815  -1.73489e+07  2.36042e+07
    0.204626   6.15158e+06  2.33437e+07
    0.205438   5.78747e+07  2.38835e+07
    0.206249   2.06951e+07  2.32243e+07
     0.20706  -1.67877e+07  2.45911e+07
    0.207872   4.22954e+07  2.47245e+07
    0.208683   1.81564e+07   2.3805e+07
    0.209494   3.22449e+07   2.4014e+07
    0.210306   1.84671e+07  2.38696e+07
    0.211117   3.07871e+07  2.40594e+07
    0.211929  -1.33198e+06  2.36473e+07
     0.21274   4.40459e+07  2.44914e+07
    0.213551   2.33837e+07  2.41871e+07
    0.214363       64069.6  2.43872e+07
    0.215174   7.50376e+06   2.4036e+07
    0.215985   4.01565e+06  2.28455e+07
    0.216797  -2.24896e+06  2.37967e+07
    0.217608   5.34799e+07  2.40034e+07
     0.21842   6.78497e+06  2.33112e+07
    0.219231   3.54968e+07  2.39115e+07
    0.220042  -1.88277e+07  2.41048e+07
    0.220854  -8.02537e+06   2.3676e+07
    0.221665   3.00121e+07  2.36301e+07
    0.222476  -2.32558e+07  2.30216e+07
    0.223288   2.14255e+07  2.31006e+07
    0.224099   2.70696e+07  2.39749e+07
    0.224911   3.79016e+07  2.37362e+07
    0.225722  -2.44396e+07  2.32745e+07
    0.226533   5.10457e+07  2.36421e+07
    0.227345    5.1871e+07  2.30368e+07
    0.228156   3.51546e+07  2.32431e+07
    0.228967  -2.53873e+06  2.32629e+07
    0.229779   2.46397e+07  2.33238e+07
     0.23059  -1.00545e+07  2.30835e+07
    0.231402   1.13921e+07  2.35466e+07
    0.232213   2.78157e+07   2.3987e+07
    0.233024   9.17805e+06  2.42085e+07
    0.233836   3.95888e+07  2.27898e+07
    0.234647   6.14831e+07   2.4216e+07
    0.235458  -1.08456e+07  2.29333e+07
     0.23627     1.812e+07  2.38756e+07
    0.237081   2.02126e+07  2.42399e+07
    0.237893   5.64417e+06  2.38589e+07
    0.238704  -1.27193e+06  2.34739e+07
    0.239515   1.73584e+07  2.28024e+07
    0.240327       -798727  2.33523e+07
    0.241138   2.80898e+07  2.31939e+07
    0.241949   5.80593e+07  2.34198e+07
    0.242761   2.42125e+06  2.34949e+07
    0.243572   4.58764e+07   2.2683e+07
    0.244384   2.25101e+07  2.35402e+07
    0.245195   3.10154e+07  2.30973e+07
    0.246006   1.53001e+07  2.41947e+07
    0.246818   3.75006e+06   2.2351e+07
    0.247629  -2.42401e+07  2.26222e+07
     0.24844   2.69782e+07  2.27768e+07
    0.249252   5.00445e+07  2.28094e+07
    0.250063   1.83023e+07   2.3501e+07
    0.250875   1.05734e+07  2.30051e+07
    0.251686   3.39215e+07  2.32169e+07
    0.252497   5.69581e+07  2.24125e+07
    0.253309   2.96175e+07  2.32638e+07
     0.25412  -6.39591e+06  2.35545e+07
    0.254931   1.53779e+07  2.32637e+07
    0.255743   3.22523e+07  2.34703e+07
    0.256554   3.05328e+07  2.23899e+07
    0.257366   2.56302e+07  2.36621e+07
    0.258177   1.90032e+07  2.26132e+07
    0.258988   6.26038e+06  2.33832e+07
      0.2598   2.44129e+07  2.29674e+07
    0.260611  -3.17007e+07  2.27393e+07
