"Estimate","Std..Error","t.value","Pr...t.."
187433.185148726,1091.14478420143,171.776640334584,3.23121920813591e-60
0,810.31214366619,0,1
0.281197629309288,0.00766714838442952,36.6756472172033,5.68032921707797e-33
