"Estimate","Std..Error","t.value","Pr...t.."
187503.826023273,1505.50098051239,124.545801331498,1.40618825462435e-55
0,1319.87810642356,0,1
0.351106219836909,0.0145428816821646,24.1428231013875,3.01090214884494e-26
