"Estimate","Std..Error","t.value","Pr...t.."
195971.08680731,1053.13060464886,186.08431465407,1.22061469988631e-61
0,824.79339379404,0,1
0.282708420793517,0.00746508526075491,37.8707557808828,1.58268133615142e-33
