"Estimate","Std..Error","t.value","Pr...t.."
181292.965670551,969.741036157208,186.949875184163,5.65983596701584e-63
592.090476176507,750.981479072312,0.788422208371792,0.43487750000637
0.278839169280765,0.00721227673503861,38.6617401861622,1.83297388872591e-34
