  0.00340569       -864384            0
  0.00421706       -864384            0
  0.00502843       -864384            0
  0.00583981       -864384            0
  0.00665118       -864384            0
  0.00746255       -864384            0
  0.00827393       -864384            0
   0.0090853       -864384            0
  0.00989667       -864384            0
    0.010708   1.38894e+07  2.91892e+07
   0.0115194   6.03187e+07  1.47013e+07
   0.0123308   4.18031e+07  1.18546e+07
   0.0131422   5.10518e+07  9.96268e+06
   0.0139535   4.81362e+07  8.37554e+06
   0.0147649   5.18262e+07  6.86049e+06
   0.0155763   6.23362e+07  6.17412e+06
   0.0163877   4.68127e+07  7.05554e+06
    0.017199   4.01547e+07  5.59458e+06
   0.0180104    4.3717e+07  6.28073e+06
   0.0188218   5.46556e+07  4.68053e+06
   0.0196332   4.32627e+07  6.02294e+06
   0.0204445   4.24886e+07  5.35759e+06
   0.0212559   3.73286e+07  4.98045e+06
   0.0220673   4.80861e+07  4.85791e+06
   0.0228786   3.77572e+07   4.9586e+06
     0.02369    3.7113e+07  4.87398e+06
   0.0245014   4.08067e+07  4.13869e+06
   0.0253128   3.99822e+07  4.40446e+06
   0.0261241   4.20015e+07  4.46877e+06
   0.0269355   3.64481e+07  4.30657e+06
   0.0277469   3.41032e+07  4.64768e+06
   0.0285583   4.45498e+07  3.68746e+06
   0.0293696   3.97342e+07  4.18143e+06
    0.030181   4.59934e+07  3.93803e+06
   0.0309924   3.98123e+07  3.69082e+06
   0.0318038   4.74852e+07  3.88282e+06
   0.0326151   3.16737e+07  3.66189e+06
   0.0334265   3.48411e+07  3.98137e+06
   0.0342379   3.59411e+07  3.69202e+06
   0.0350492   2.92734e+07  3.57513e+06
   0.0358606   3.45053e+07  3.66015e+06
    0.036672   3.51581e+07  3.50649e+06
   0.0374834   3.74126e+07  3.34136e+06
   0.0382947   2.93244e+07  3.34988e+06
   0.0391061   3.22578e+07  3.22945e+06
   0.0399175   3.06286e+07  3.21616e+06
   0.0407289   2.85431e+07  3.28647e+06
   0.0415402    3.1058e+07  3.07001e+06
   0.0423516   4.12165e+07  3.20982e+06
    0.043163   3.29871e+07  3.31228e+06
   0.0439743   3.26127e+07   2.9965e+06
   0.0447857   2.49743e+07  3.13196e+06
   0.0455971   2.70677e+07  3.14696e+06
   0.0464085   2.99901e+07  3.09545e+06
   0.0472198   2.69743e+07  2.93339e+06
   0.0480312   3.13682e+07  2.83085e+06
   0.0488426   1.78513e+07  2.83617e+06
    0.049654   2.32748e+07  2.92166e+06
   0.0504653   2.97843e+07  2.77499e+06
   0.0512767   2.63062e+07  2.78763e+06
   0.0520881   2.66483e+07  2.75877e+06
   0.0528995   2.06439e+07  2.73437e+06
   0.0537108   1.97589e+07  2.74146e+06
   0.0545222    2.7427e+07  2.73527e+06
   0.0553336    2.6138e+07  2.64553e+06
   0.0561449   2.32375e+07  2.63121e+06
   0.0569563   1.99107e+07  2.64702e+06
   0.0577677    2.5381e+07  2.50171e+06
   0.0585791   2.31682e+07  2.59883e+06
   0.0593904   2.12962e+07  2.56134e+06
   0.0602018   2.12914e+07  2.56412e+06
   0.0610132   2.09962e+07  2.59942e+06
   0.0618246   1.96969e+07  2.41286e+06
   0.0626359   1.85637e+07  2.53551e+06
   0.0634473   2.13794e+07  2.44082e+06
   0.0642587   2.12976e+07  2.40699e+06
   0.0650701   2.22398e+07   2.4049e+06
   0.0658814   1.97669e+07  2.33218e+06
   0.0666928   1.46805e+07  2.33989e+06
   0.0675042   1.73121e+07  2.39311e+06
   0.0683155   1.93934e+07   2.3649e+06
   0.0691269   1.85663e+07  2.40797e+06
   0.0699383   1.48167e+07  2.27759e+06
   0.0707497   1.73497e+07  2.28377e+06
    0.071561   1.83202e+07  2.30099e+06
   0.0723724   1.79983e+07  2.20391e+06
   0.0731838   1.12728e+07  2.32031e+06
   0.0739952   1.39697e+07  2.22805e+06
   0.0748065    1.6085e+07  2.26027e+06
   0.0756179   1.65065e+07  2.27023e+06
   0.0764293   1.77549e+07  2.12576e+06
   0.0772407   1.57333e+07  2.18779e+06
    0.078052   1.30784e+07  2.17212e+06
   0.0788634   1.93364e+07  2.09487e+06
   0.0796748   1.19128e+07   2.1713e+06
   0.0804861   1.35186e+07  2.18206e+06
   0.0812975   1.18067e+07  2.15872e+06
   0.0821089    1.2308e+07  2.19229e+06
   0.0829203   1.56111e+07  2.08047e+06
   0.0837316   1.23078e+07  2.09414e+06
    0.084543   1.34271e+07  2.05938e+06
   0.0853544   1.36804e+07  1.96553e+06
   0.0861658    1.0898e+07  2.01786e+06
   0.0869771   1.00531e+07  2.02809e+06
   0.0877885   1.12831e+07   2.0124e+06
   0.0885999   9.74176e+06  1.95042e+06
   0.0894113   8.35255e+06   2.0098e+06
   0.0902226   1.16685e+07  2.03083e+06
    0.091034   1.47694e+07  2.02027e+06
   0.0918454   1.17708e+07  1.92526e+06
   0.0926567   1.31015e+07  1.97961e+06
   0.0934681   1.44657e+07  1.89877e+06
   0.0942795   1.03304e+07   1.9397e+06
   0.0950909   1.04371e+07  1.95477e+06
   0.0959022   7.48074e+06  1.91797e+06
   0.0967136   7.70238e+06  1.96703e+06
    0.097525   7.84605e+06  1.94173e+06
   0.0983364   1.14809e+07  1.88256e+06
   0.0991477   8.48244e+06  1.84524e+06
   0.0999591   9.32934e+06   1.9238e+06
     0.10077   6.50973e+06  1.86487e+06
    0.101582   8.72618e+06  1.80162e+06
    0.102393   8.90545e+06  1.89663e+06
    0.103205   1.10882e+07  1.81951e+06
    0.104016   9.00963e+06  1.83973e+06
    0.104827    6.8008e+06  1.80137e+06
    0.105639   8.24778e+06  1.84336e+06
     0.10645   4.38285e+06  1.75982e+06
    0.107261   6.10217e+06  1.80118e+06
    0.108073   6.49893e+06  1.77622e+06
    0.108884   8.12615e+06  1.74098e+06
    0.109696   9.50164e+06  1.82209e+06
    0.110507   6.34218e+06   1.7742e+06
    0.111318   7.16984e+06  1.75196e+06
     0.11213   7.79769e+06  1.70767e+06
    0.112941    7.5995e+06  1.74075e+06
    0.113752   5.49101e+06  1.77594e+06
    0.114564        810957  1.72855e+06
    0.115375   7.65283e+06  1.69582e+06
    0.116187   8.39685e+06  1.64188e+06
    0.116998   4.46702e+06  1.67732e+06
    0.117809   5.79932e+06  1.67645e+06
    0.118621   6.91562e+06  1.62873e+06
    0.119432   6.33407e+06  1.62745e+06
    0.120243   4.58247e+06  1.70318e+06
    0.121055   6.90022e+06  1.64961e+06
    0.121866   3.95014e+06  1.61976e+06
    0.122678   5.29823e+06  1.63096e+06
    0.123489   8.87849e+06  1.70606e+06
      0.1243   5.33065e+06  1.63104e+06
    0.125112   5.86119e+06  1.69665e+06
    0.125923   4.37001e+06  1.65885e+06
    0.126734   5.79781e+06  1.64016e+06
    0.127546   3.71354e+06  1.59339e+06
    0.128357   6.20461e+06  1.64206e+06
    0.129169   6.00172e+06  1.57674e+06
     0.12998   3.70287e+06  1.61698e+06
