"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-71.1290104749284,0.791318038114142,-179.024919727974,2.35853482546156,-15.6044316212971,0.0599329105229384,0.433473100011107,1.05217889542015,3.40532424364017
"2 Global fit",-71.3260583795722,15.6460838281097,-179.610060997411,46.6183960006255,-15.6199979612251,1.18950752376154,0.433473100011107,1.05217889542015,3.40532424364017
"3 1/Tm vs lnCT",-97.1468804904494,2.98715224729011,-256.350957205209,8.77790365276154,-17.6447581323979,0.264980563783764,NA,1.05217889542015,3.40532424364017
