# Chi2 Rg SupportVolume
6.22509e+04 1.19346e+02 9.32066e+06
4.31826e+00 1.11754e+02 9.32066e+06
4.22645e+00 1.10390e+02 9.32066e+06
4.13964e+00 1.10165e+02 9.32066e+06
4.05442e+00 1.10368e+02 9.32066e+06
3.97077e+00 1.10698e+02 9.32066e+06
3.88896e+00 1.11024e+02 9.32066e+06
3.80947e+00 1.11362e+02 9.32066e+06
3.73211e+00 1.11713e+02 9.32066e+06
3.65706e+00 1.12081e+02 9.32066e+06
3.58399e+00 1.12435e+02 9.32066e+06
3.51348e+00 1.12776e+02 9.32066e+06
3.44549e+00 1.13121e+02 9.32066e+06
3.37977e+00 1.13466e+02 9.32066e+06
3.31649e+00 1.13794e+02 9.32066e+06
3.25586e+00 1.14098e+02 9.32066e+06
3.19781e+00 1.14380e+02 9.32066e+06
3.14202e+00 1.14643e+02 9.32066e+06
3.08872e+00 1.14884e+02 9.32066e+06
3.03769e+00 1.15107e+02 9.32066e+06
2.98878e+00 1.15308e+02 9.32066e+06
2.94170e+00 1.15496e+02 9.32066e+06
2.89623e+00 1.15667e+02 9.32066e+06
2.85234e+00 1.15821e+02 9.32066e+06
2.81014e+00 1.15960e+02 9.32066e+06
2.76957e+00 1.16083e+02 9.32066e+06
2.73045e+00 1.16192e+02 9.32066e+06
2.69264e+00 1.16288e+02 9.32066e+06
2.65609e+00 1.16370e+02 9.32066e+06
2.62056e+00 1.16443e+02 9.32066e+06
2.58605e+00 1.16507e+02 9.32066e+06
2.55252e+00 1.16563e+02 9.32066e+06
2.51999e+00 1.16609e+02 9.32066e+06
2.48828e+00 1.16647e+02 9.32066e+06
2.45732e+00 1.16678e+02 9.32066e+06
2.42717e+00 1.16701e+02 9.32066e+06
2.39784e+00 1.16719e+02 9.32066e+06
2.36933e+00 1.16730e+02 9.32066e+06
2.34151e+00 1.16736e+02 9.32066e+06
2.31437e+00 1.16738e+02 9.32066e+06
2.28793e+00 1.16735e+02 9.32066e+06
2.26201e+00 1.16729e+02 9.32066e+06
2.23658e+00 1.16719e+02 9.32066e+06
2.21164e+00 1.16704e+02 9.32066e+06
2.18720e+00 1.16687e+02 9.32066e+06
2.16324e+00 1.16666e+02 9.32066e+06
2.13980e+00 1.16643e+02 9.32066e+06
2.11681e+00 1.16617e+02 9.32066e+06
2.09430e+00 1.16589e+02 9.32066e+06
2.07225e+00 1.16558e+02 9.32066e+06
2.05052e+00 1.16525e+02 9.32066e+06
2.02916e+00 1.16489e+02 9.32066e+06
2.00818e+00 1.16450e+02 9.32066e+06
1.98753e+00 1.16410e+02 9.32066e+06
1.96723e+00 1.16369e+02 9.32066e+06
1.94719e+00 1.16325e+02 9.32066e+06
1.92741e+00 1.16281e+02 9.32066e+06
1.90790e+00 1.16236e+02 9.32066e+06
1.88872e+00 1.16191e+02 9.32066e+06
1.86988e+00 1.16145e+02 9.32066e+06
1.85137e+00 1.16098e+02 9.32066e+06
1.83317e+00 1.16049e+02 9.32066e+06
1.81527e+00 1.16001e+02 9.32066e+06
1.79764e+00 1.15952e+02 9.32066e+06
1.78025e+00 1.15903e+02 9.32066e+06
1.76314e+00 1.15853e+02 9.32066e+06
1.74631e+00 1.15803e+02 9.32066e+06
1.72980e+00 1.15753e+02 9.32066e+06
1.71355e+00 1.15703e+02 9.32066e+06
1.69764e+00 1.15655e+02 9.32066e+06
1.68202e+00 1.15607e+02 9.32066e+06
1.66666e+00 1.15560e+02 9.32066e+06
1.65161e+00 1.15513e+02 9.32066e+06
1.63682e+00 1.15467e+02 9.32066e+06
1.62222e+00 1.15422e+02 9.32066e+06
1.60786e+00 1.15377e+02 9.32066e+06
1.59375e+00 1.15333e+02 9.32066e+06
1.57983e+00 1.15290e+02 9.32066e+06
1.56610e+00 1.15246e+02 9.32066e+06
1.55259e+00 1.15204e+02 9.32066e+06
1.53930e+00 1.15162e+02 9.32066e+06
1.52620e+00 1.15121e+02 9.32066e+06
1.51330e+00 1.15081e+02 9.32066e+06
1.50058e+00 1.15041e+02 9.32066e+06
1.48803e+00 1.15002e+02 9.32066e+06
1.47563e+00 1.14963e+02 9.32066e+06
1.46339e+00 1.14924e+02 9.32066e+06
1.45135e+00 1.14886e+02 9.32066e+06
1.43950e+00 1.14850e+02 9.32066e+06
1.42783e+00 1.14813e+02 9.32066e+06
1.41636e+00 1.14778e+02 9.32066e+06
1.40505e+00 1.14742e+02 9.32066e+06
1.39387e+00 1.14708e+02 9.32066e+06
1.38292e+00 1.14674e+02 9.32066e+06
1.37219e+00 1.14642e+02 9.32066e+06
1.36166e+00 1.14610e+02 9.32066e+06
1.35129e+00 1.14579e+02 9.32066e+06
1.34107e+00 1.14548e+02 9.32066e+06
1.33102e+00 1.14518e+02 9.32066e+06
1.32114e+00 1.14489e+02 9.32066e+06
1.31140e+00 1.14461e+02 9.32066e+06
1.30179e+00 1.14435e+02 9.32066e+06
1.29233e+00 1.14409e+02 9.32066e+06
1.28303e+00 1.14384e+02 9.32066e+06
1.27387e+00 1.14360e+02 9.32066e+06
