# Chi2 Rg SupportVolume
6.22718e+04 8.55697e+01 9.32066e+06
4.32092e+00 8.26373e+01 9.32066e+06
4.23475e+00 8.02337e+01 9.32066e+06
4.15092e+00 7.92214e+01 9.32066e+06
4.06583e+00 7.91759e+01 9.32066e+06
3.97953e+00 7.97507e+01 9.32066e+06
3.89273e+00 8.05732e+01 9.32066e+06
3.80610e+00 8.14852e+01 9.32066e+06
3.72022e+00 8.23720e+01 9.32066e+06
3.63575e+00 8.32121e+01 9.32066e+06
3.55304e+00 8.39919e+01 9.32066e+06
3.47232e+00 8.46857e+01 9.32066e+06
3.39401e+00 8.53053e+01 9.32066e+06
3.31825e+00 8.58615e+01 9.32066e+06
3.24524e+00 8.63517e+01 9.32066e+06
3.17496e+00 8.67881e+01 9.32066e+06
3.10766e+00 8.71785e+01 9.32066e+06
3.04309e+00 8.75336e+01 9.32066e+06
2.98123e+00 8.78478e+01 9.32066e+06
2.92207e+00 8.81247e+01 9.32066e+06
2.86533e+00 8.83827e+01 9.32066e+06
2.81069e+00 8.86196e+01 9.32066e+06
2.75815e+00 8.88435e+01 9.32066e+06
2.70775e+00 8.90522e+01 9.32066e+06
2.65949e+00 8.92469e+01 9.32066e+06
2.61332e+00 8.94276e+01 9.32066e+06
2.56908e+00 8.96032e+01 9.32066e+06
2.52652e+00 8.97672e+01 9.32066e+06
2.48561e+00 8.99226e+01 9.32066e+06
2.44626e+00 9.00695e+01 9.32066e+06
2.40842e+00 9.02077e+01 9.32066e+06
2.37212e+00 9.03383e+01 9.32066e+06
2.33714e+00 9.04623e+01 9.32066e+06
2.30346e+00 9.05789e+01 9.32066e+06
2.27095e+00 9.06905e+01 9.32066e+06
2.23982e+00 9.07942e+01 9.32066e+06
2.21001e+00 9.08925e+01 9.32066e+06
2.18130e+00 9.09870e+01 9.32066e+06
2.15358e+00 9.10792e+01 9.32066e+06
2.12696e+00 9.11698e+01 9.32066e+06
2.10126e+00 9.12578e+01 9.32066e+06
2.07643e+00 9.13437e+01 9.32066e+06
2.05248e+00 9.14267e+01 9.32066e+06
2.02939e+00 9.15049e+01 9.32066e+06
2.00712e+00 9.15796e+01 9.32066e+06
1.98564e+00 9.16503e+01 9.32066e+06
1.96482e+00 9.17188e+01 9.32066e+06
1.94465e+00 9.17850e+01 9.32066e+06
1.92503e+00 9.18489e+01 9.32066e+06
1.90606e+00 9.19099e+01 9.32066e+06
1.88764e+00 9.19690e+01 9.32066e+06
1.86973e+00 9.20265e+01 9.32066e+06
1.85232e+00 9.20821e+01 9.32066e+06
1.83527e+00 9.21366e+01 9.32066e+06
1.81871e+00 9.21900e+01 9.32066e+06
1.80260e+00 9.22420e+01 9.32066e+06
1.78692e+00 9.22936e+01 9.32066e+06
1.77162e+00 9.23435e+01 9.32066e+06
1.75676e+00 9.23904e+01 9.32066e+06
1.74225e+00 9.24361e+01 9.32066e+06
1.72812e+00 9.24803e+01 9.32066e+06
1.71432e+00 9.25231e+01 9.32066e+06
1.70086e+00 9.25645e+01 9.32066e+06
1.68766e+00 9.26052e+01 9.32066e+06
1.67470e+00 9.26453e+01 9.32066e+06
1.66201e+00 9.26844e+01 9.32066e+06
1.64964e+00 9.27224e+01 9.32066e+06
