# Chi2 Rg SupportVolume
6.22794e+04 9.86371e+01 9.32066e+06
4.31998e+00 1.01627e+02 9.32066e+06
4.24045e+00 9.98322e+01 9.32066e+06
4.16520e+00 9.76202e+01 9.32066e+06
4.09098e+00 9.52958e+01 9.32066e+06
4.01727e+00 9.31074e+01 9.32066e+06
3.94426e+00 9.11803e+01 9.32066e+06
3.87246e+00 8.95700e+01 9.32066e+06
3.80273e+00 8.82568e+01 9.32066e+06
3.73537e+00 8.72132e+01 9.32066e+06
3.67132e+00 8.64020e+01 9.32066e+06
3.61071e+00 8.57540e+01 9.32066e+06
3.55365e+00 8.52366e+01 9.32066e+06
3.50025e+00 8.48352e+01 9.32066e+06
3.45054e+00 8.45150e+01 9.32066e+06
3.40406e+00 8.42445e+01 9.32066e+06
3.36036e+00 8.40073e+01 9.32066e+06
3.31917e+00 8.37964e+01 9.32066e+06
3.28016e+00 8.36048e+01 9.32066e+06
3.24333e+00 8.34322e+01 9.32066e+06
3.20856e+00 8.32712e+01 9.32066e+06
3.17526e+00 8.31168e+01 9.32066e+06
3.14337e+00 8.29741e+01 9.32066e+06
3.11279e+00 8.28365e+01 9.32066e+06
3.08322e+00 8.27053e+01 9.32066e+06
3.05475e+00 8.25744e+01 9.32066e+06
3.02704e+00 8.24375e+01 9.32066e+06
2.99998e+00 8.22987e+01 9.32066e+06
2.97372e+00 8.21627e+01 9.32066e+06
2.94821e+00 8.20248e+01 9.32066e+06
2.92348e+00 8.18788e+01 9.32066e+06
2.89926e+00 8.17357e+01 9.32066e+06
2.87554e+00 8.15909e+01 9.32066e+06
2.85235e+00 8.14458e+01 9.32066e+06
2.82965e+00 8.12951e+01 9.32066e+06
2.80733e+00 8.11419e+01 9.32066e+06
2.78542e+00 8.09876e+01 9.32066e+06
2.76396e+00 8.08325e+01 9.32066e+06
2.74295e+00 8.06770e+01 9.32066e+06
2.72234e+00 8.05216e+01 9.32066e+06
2.70201e+00 8.03665e+01 9.32066e+06
2.68199e+00 8.02069e+01 9.32066e+06
2.66231e+00 8.00469e+01 9.32066e+06
2.64299e+00 7.98847e+01 9.32066e+06
2.62397e+00 7.97235e+01 9.32066e+06
2.60529e+00 7.95608e+01 9.32066e+06
2.58702e+00 7.93960e+01 9.32066e+06
2.56900e+00 7.92326e+01 9.32066e+06
2.55133e+00 7.90711e+01 9.32066e+06
2.53406e+00 7.89084e+01 9.32066e+06
2.51711e+00 7.87427e+01 9.32066e+06
2.50040e+00 7.85771e+01 9.32066e+06
2.48396e+00 7.84111e+01 9.32066e+06
2.46778e+00 7.82444e+01 9.32066e+06
2.45184e+00 7.80803e+01 9.32066e+06
2.43617e+00 7.79181e+01 9.32066e+06
2.42079e+00 7.77541e+01 9.32066e+06
2.40570e+00 7.75901e+01 9.32066e+06
2.39090e+00 7.74277e+01 9.32066e+06
2.37631e+00 7.72654e+01 9.32066e+06
2.36195e+00 7.71029e+01 9.32066e+06
2.34788e+00 7.69417e+01 9.32066e+06
2.33403e+00 7.67820e+01 9.32066e+06
2.32037e+00 7.66255e+01 9.32066e+06
2.30693e+00 7.64714e+01 9.32066e+06
2.29370e+00 7.63182e+01 9.32066e+06
2.28075e+00 7.61668e+01 9.32066e+06
2.26805e+00 7.60177e+01 9.32066e+06
2.25565e+00 7.58711e+01 9.32066e+06
2.24351e+00 7.57271e+01 9.32066e+06
2.23168e+00 7.55854e+01 9.32066e+06
